"","Year","Week","SK05JG004_cms","SK05JG004_combined_cms","SK05JG004_predicted_cms","SK05JG006_cms","SK05JG013_cms","SK05JG014_cms","SK05JG014_combined_cms","SK05JG014_predicted_cms","Ungauged_predicted_cms","RC_IC_cms"
"1",1980,1,1.10571428571429,1.10571428571429,1.17011428571429,1.26571428571429,0,NA,0,0,-0.0956,0
"2",1980,2,1.10857142857143,1.10857142857143,1.1744,1.27,0,NA,0,0,-0.0956,0
"3",1980,3,1.1,1.1,1.18297142857143,1.27857142857143,0,NA,0,0,-0.0956,0
"4",1980,4,1.1,1.1,1.17582857142857,1.27142857142857,0,NA,0,0,-0.0956,0
"5",1980,5,1.09428571428571,1.09428571428571,1.1544,1.25,0,NA,0,0,-0.0956,0
"6",1980,6,1.09,1.09,1.1344,1.23,0,NA,0,0,-0.0956,0
"7",1980,7,1.09,1.09,1.11297142857143,1.20857142857143,0,NA,0,0,-0.0956,0
"8",1980,8,1.08571428571429,1.08571428571429,1.09154285714286,1.18714285714286,0,NA,0,0,-0.0956,0
"9",1980,9,1.03857142857143,1.03857142857143,1.04967059819004,1.11857142857143,0.00328571428571429,0,0.00803515455805845,0.0193142288330714,-0.0915007735001771,0.0113208688437727
"10",1980,10,0.346428571428571,0.346428571428571,-0.0817496888225067,0,0.00128571428571429,0,0,0.0109597352040705,-0.0939951383122914,0.00128571428571429
"11",1980,11,0.129285714285714,0.129285714285714,-0.0950285714285714,0.000571428571428571,0,0,0,0,-0.0956,0
"12",1980,12,1.58042857142857,1.58042857142857,1.69993202888128,0.00314285714285714,0.791285714285714,0.141571428571429,0.141571428571429,0.257538683444505,0.6479647740082,0.932857142857143
"13",1980,13,2.91142857142857,2.91142857142857,1.8461311962457,0.005,0.842571428571429,1.19957142857143,1.19957142857143,0.281545807646983,0.717013960027292,2.04214285714286
"14",1980,14,2.42385714285714,2.42385714285714,0.629913903342857,0.00842857142857143,0.152571428571429,0.415,0.415,0.194129657142857,0.2747842462,0.567571428571429
"15",1980,15,1.10014285714286,1.10014285714286,0.294898278128571,0.0152857142857143,0.0721428571428571,0.130857142857143,0.130857142857143,0.154261214285714,0.0532084924142857,0.203
"16",1980,16,0.291571428571429,0.291571428571429,0.128446352431429,0.0252857142857143,0.0307142857142857,0.0261428571428571,0.0261428571428571,0.133725071428571,-0.0612787189971429,0.0568571428571429
"17",1980,17,0.120428571428571,0.120428571428571,0.142534721882857,0.082,0.0207142857142857,0,0,0.128768071428571,-0.08894763526,0.0207142857142857
"18",1980,18,0.322571428571429,0.322571428571429,1.06073244357714,1.03857142857143,0.0117142857142857,0,0,0.124306771428571,-0.113860042137143,0.0117142857142857
"19",1980,19,0.622142857142857,0.622142857142857,1.05512414473429,1.05428571428571,0.00671428571428571,0,0,0.121828271428571,-0.127704126694286,0.00671428571428571
"20",1980,20,0.547857142857143,0.547857142857143,1.07367466532,1.06857142857143,0.00771428571428571,0,0,0.122323971428571,-0.124935020394286,0.00771428571428571
"21",1980,21,1.13914285714286,1.13914285714286,1.96514489951429,1.96857142857143,0.00571428571428571,0,0,0.121332571428571,-0.1304733862,0.00571428571428571
"22",1980,22,0.810857142857143,0.810857142857143,2.2303316015,2.25142857142857,0.00157142857142857,0,0,0.119278957142857,-0.141947355642857,0.00157142857142857
"23",1980,23,3.37457142857143,3.37457142857143,3.95015079572571,4.00571428571429,0.00142857142857143,0,0,0.085351,-0.142343061417143,0.00142857142857143
"24",1980,24,5.63285714285714,5.63285714285714,6.81421785774286,6.83714285714286,0.00114285714285714,0,0,0.119066514285714,-0.143134370828571,0.00114285714285714
"25",1980,25,6.94142857142857,6.94142857142857,8.42980937720286,8.55857142857143,0.000142857142857143,0,0,0.0169993857142857,-0.145904294225714,0.000142857142857143
"26",1980,26,7.24714285714286,7.24714285714286,8.56774241732286,8.66142857142857,0.000428571428571429,0,0,0.0509981571428571,-0.145112882677143,0.000428571428571429
"27",1980,27,8,8,7.82342767476571,7.88142857142857,0.000857142857142857,0,0,0.0850677428571429,-0.143925782377143,0.000857142857142857
"28",1980,28,5.49571428571429,5.49571428571429,7.20710402887143,7.26571428571429,0.000714285714285714,0,0,0.0849969285714286,-0.144321471128571,0.000714285714285714
"29",1980,29,5.01571428571429,5.01571428571429,6.96797531256857,6.96714285714286,0.00671428571428571,0,0,0.121828271428571,-0.127710101717143,0.00671428571428571
"30",1980,30,5.06428571428571,5.06428571428571,6.38938525744286,6.5,0.000428571428571429,0,0,0.0340695857142857,-0.1451128997,0.000428571428571429
"31",1980,31,5.46428571428571,5.46428571428571,6.49342767476571,6.55142857142857,0.000857142857142857,0,0,0.0850677428571429,-0.143925782377143,0.000857142857142857
"32",1980,32,5.59,5.59,6.49358830453714,6.51285714285714,0.002,0,0,0.1194914,-0.14076023832,0.002
"33",1980,33,4.72428571428571,4.72428571428571,5.64215973310857,5.66142857142857,0.002,0,0,0.1194914,-0.14076023832,0.002
"34",1980,34,5.33,5.33,5.45306161154857,5.56428571428571,0.000285714285714286,0,0,0.0339987714285714,-0.145508588451429,0.000285714285714286
"35",1980,35,4.69857142857143,4.69857142857143,4.55512857142857,4.70142857142857,0,0,0,0,-0.1463,0
"36",1980,36,4.33,4.33,4.47084285714286,4.61714285714286,0,0,0,0,-0.1463,0
"37",1980,37,3.60428571428571,3.60428571428571,3.62655714285714,3.77285714285714,0,0,0,0,-0.1463,0
"38",1980,38,3.31,3.31,3.4337,3.58,0,0,0,0,-0.1463,0
"39",1980,39,2.58142857142857,2.58142857142857,3.36655714285714,3.51285714285714,0,0,0,0,-0.1463,0
"40",1980,40,2.67428571428571,2.67428571428571,2.40084285714286,2.54714285714286,0,0,0,0,-0.1463,0
"41",1980,41,1.89571428571429,1.89571428571429,1.80655714285714,1.95285714285714,0,0,0,0,-0.1463,0
"42",1980,42,1.83142857142857,1.83142857142857,1.43512857142857,1.58142857142857,0,0,0,0,-0.1463,0
"43",1980,43,1.43285714285714,1.43285714285714,1.26774241732286,1.36142857142857,0.000428571428571429,0,0,0.0509981571428571,-0.145112882677143,0.000428571428571429
"44",1980,44,1.48857142857143,1.48857142857143,1.31789421184857,1.34142857142857,0.001,0,0.0509981571428571,0.1189957,-0.14353005958,0.0519981571428571
"45",1980,45,1.62714285714286,1.62714285714286,1.52980937720286,1.65857142857143,0.000142857142857143,NA,0.0169993857142857,0.0169993857142857,-0.145904294225714,0.0171422428571429
"46",1980,46,1.70857142857143,1.70857142857143,1.7737,1.92,0,NA,0,0,-0.1463,0
"47",1980,47,1.67142857142857,1.67142857142857,1.77084285714286,1.91714285714286,0,NA,0,0,-0.1463,0
"48",1980,48,1.62142857142857,1.62142857142857,1.77237142857143,1.91142857142857,0,NA,0,0,-0.139057142857143,0
"49",1980,49,1.44285714285714,1.44285714285714,1.79011428571429,1.88571428571429,0,NA,0,0,-0.0956,0
"50",1980,50,1.62857142857143,1.62857142857143,1.76297142857143,1.85857142857143,0,NA,0,0,-0.0956,0
"51",1980,51,1.4,1.4,1.73725714285714,1.83285714285714,0,NA,0,0,-0.0956,0
"52",1980,52,1.4,1.4,1.74154285714286,1.83714285714286,0,NA,0,0,-0.0956,0
"53",1980,53,1.585,1.585,1.7444,1.84,0,NA,0,0,-0.0956,0
"54",1981,1,1.61142857142857,1.61142857142857,1.74725714285714,1.84285714285714,0,NA,0,0,-0.0956,0
"55",1981,2,1.61714285714286,1.61714285714286,1.7544,1.85,0,NA,0,0,-0.0956,0
"56",1981,3,1.58,1.58,1.7803930205526,1.85857142857143,0.00285714285714286,NA,0.0110045311468891,0.0110045311468891,-0.0920400820228571,0.0138616740040319
"57",1981,4,1.49714285714286,1.49714285714286,1.72680414336268,1.76142857142857,0.01,NA,0.0385158590141117,0.0385158590141117,-0.08314028708,0.0485158590141117
"58",1981,5,1.40142857142857,1.40142857142857,1.36364368396795,1.4,0.00957142857142857,0,0.0165067967203336,0.037745362405662,-0.0836731070091371,0.0260782252917622
"59",1981,6,1.38714285714286,1.38714285714286,1.35894106194884,1.4,0.00842857142857143,0,0,0.0356068830436464,-0.0850943925233772,0.00842857142857143
"60",1981,7,1.42428571428571,1.42428571428571,1.11840767419095,1.15142857142857,0.0108571428571429,0,0,0.0382134578908333,-0.0820914979856,0.0108571428571429
"61",1981,8,1.51571428571429,1.51571428571429,1.7909885682229,0.747428571428571,0.448571428571429,0,0,0.204891380225588,0.390097187997314,0.448571428571429
"62",1981,9,0.930428571428571,0.930428571428571,1.12014386919131,0.779,0.141142857142857,0,0,0.126075536913863,0.0739254751345943,0.141142857142857
"63",1981,10,0.897857142857143,0.897857142857143,0.895445443495962,0.788,0.0541428571428571,0,0,0.0822209332740363,-0.0289183469209314,0.0541428571428571
"64",1981,11,1.14714285714286,1.14714285714286,0.875114819855404,0.788,0.0471428571428571,0,0,0.0773900777192783,-0.0374181150067314,0.0471428571428571
"65",1981,12,1.03242857142857,1.03242857142857,0.819594721036031,0.788,0.029,0,0,0.0622350418048026,-0.0596403207687714,0.029
"66",1981,13,1.32014285714286,1.32014285714286,0.810429605757703,0.788,0.024,0,0,0.0682145831065543,-0.0697849773488514,0.024
"67",1981,14,1.49,1.49,0.85495600158,0.840714285714286,0.00985714285714286,0,0,0.123386185714286,-0.119001612705714,0.00985714285714286
"68",1981,15,1.87128571428571,1.87128571428571,1.80943909156571,1.81042857142857,0.00628571428571429,0,0,0.121615828571429,-0.12889102272,0.00628571428571429
"69",1981,16,4.15428571428571,4.15428571428571,4.67310700195143,4.67714285714286,0.00557142857142857,0,0,0.121261757142857,-0.130869040905714,0.00557142857142857
"70",1981,17,7.90571428571429,7.90571428571429,8.36470403404857,8.36142857142857,0.00728571428571429,0,0,0.122111528571429,-0.126121780237143,0.00728571428571429
"71",1981,18,9.86714285714286,9.86714285714286,9.55796041365143,9.55285714285714,0.00771428571428571,0,0,0.122323971428571,-0.124934986348571,0.00771428571428571
"72",1981,19,9.89571428571429,9.89571428571429,9.57733009441714,9.56857142857143,0.00857142857142857,0,0,0.122748857142857,-0.122561619868571,0.00857142857142857
"73",1981,20,9.76428571428571,9.76428571428571,9.57405265362286,9.56285714285714,0.00914285714285714,0,0,0.123032114285714,-0.120979460662857,0.00914285714285714
"74",1981,21,9.61,9.61,9.77274869598857,9.78714285714286,0.00314285714285714,0,0,0.120057914285714,-0.137594932582857,0.00314285714285714
"75",1981,22,7.83,7.83,10.3102498250486,10.3142857142857,0.00557142857142857,0,0,0.121261757142857,-0.130869074951429,0.00557142857142857
"76",1981,23,10.9142857142857,10.9142857142857,10.5868245081371,10.6,0.00342857142857143,0,0,0.120199542857143,-0.136803606148571,0.00342857142857143
"77",1981,24,10.9014285714286,10.9014285714286,10.3994510111,10.4071428571429,0.00471428571428571,0,0,0.120836871428571,-0.133243003185714,0.00471428571428571
"78",1981,25,10.1957142857143,10.1957142857143,9.93251834548286,9.94142857142857,0.00442857142857143,0,0,0.120695242857143,-0.134034040231429,0.00442857142857143
"79",1981,26,10.9571428571429,10.9571428571429,10.9476233050629,10.9571428571429,0.00428571428571429,0,0,0.120624428571429,-0.134429694937143,0.00428571428571429
"80",1981,27,10.9,10.9,10.9831685172857,11,0.00257142857142857,0,0,0.119774657142857,-0.139177568428571,0.00257142857142857
"81",1981,28,11.1857142857143,11.1857142857143,11.1605501856771,11.2142857142857,0.00185714285714286,0,0,0.0855634428571429,-0.141156114322857,0.00185714285714286
"82",1981,29,11.0857142857143,11.0857142857143,10.34820839318,10.0171428571429,0.0844285714285714,0,0,0.160351242857143,0.0862857217514286,0.0844285714285714
"83",1981,30,8.76,8.76,8.37766376438857,8.35428571428571,0.012,0,0,0.1244484,-0.113070349897143,0.012
"84",1981,31,7.29428571428571,7.29428571428571,8.26192933153428,8.27571428571428,0.00328571428571429,0,0,0.120128728571429,-0.137199397037143,0.00328571428571429
"85",1981,32,8.09285714285714,8.09285714285714,8.26205643584857,8.26,0.007,0,0,0.1219699,-0.126913464151429,0.007
"86",1981,33,7.84428571428571,7.84428571428571,8.23663921664857,8.26857142857143,0.003,0,0,0.103058528571429,-0.137990740494286,0.003
"87",1981,34,7.96857142857143,7.96857142857143,8.21827345984286,8.23571428571429,0.00242857142857143,0,0,0.119703842857143,-0.139573240157143,0.00242857142857143
"88",1981,35,8.07428571428571,8.07428571428571,7.62217992613429,7.64571428571429,0.001,0,0,0.1189957,-0.14353005958,0.001
"89",1981,36,5.84714285714286,5.84714285714286,5.75930259025143,5.77857142857143,0.002,0,0,0.1194914,-0.14076023832,0.002
"90",1981,37,5.74142857142857,5.74142857142857,5.38173996288,5.39857142857143,0.00257142857142857,0,0,0.119774657142857,-0.139177551405714,0.00257142857142857
"91",1981,38,4.14428571428571,4.14428571428571,4.0498916042,4.06428571428571,0.00314285714285714,0,0,0.120057914285714,-0.137594881514286,0.00314285714285714
"92",1981,39,3.85571428571429,3.85571428571429,3.32926182969714,3.34,0.004,0,0,0.1204828,-0.135220970302857,0.004
"93",1981,40,2.18571428571429,2.18571428571429,1.90356794128286,1.91857142857143,0.003,0,0,0.1199871,-0.137990587288571,0.003
"94",1981,41,1.22814285714286,1.22814285714286,0.518975962205714,0.529714285714286,0.004,0,0,0.1204828,-0.135221123508571,0.004
"95",1981,42,0.225571428571429,0.225571428571429,0.05350964642,0.0648571428571429,0.00385714285714286,0,0,0.120411985714286,-0.135616625008571,0.00385714285714286
"96",1981,43,0.0625714285714286,0.0625714285714286,0.0269207346085714,0.0431428571428571,0.00271428571428571,0,0,0.119845471428571,-0.138781879677143,0.00271428571428571
