"","file_name","sheet_name","source","lab","UVM_id","Aqualog_id","V1","V2","exp_num","DF","sample_num","rep_num","sample_id","sample_id_DOC","sample_id_EEM","bottle_id1","EEMs","Rep","DOC","EEM_contaminated","notes","site_name","site_altname","date_ymd","latitude","longitude","DOC_mg.L","A254","SUVA","A280","A350","A440","S275to295","S350to400","SR","BA","FI","HIX","HIX_Ohno","PeakA_RU","PeakB_RU","PeakC_RU","PeakD_RU","PeakE_RU","PeakM_RU","PeakN_RU","PeakP_RU","PeakT_RU","PeakA_percent","PeakB_percent","PeakC_percent","PeakD_percent","PeakE_percent","PeakM_percent","PeakN_percent","PeakP_percent","PeakT_percent","Fmax","SUVA254","TDN_mg.L","chla_ug.L","PeakA","PeakB","PeakC","PeakD","PeakE","PeakM","PeakN","PeakP","PeakT","turb_lab_NTU","turb_field_NTU","secchi_depth_m","ext_coeff_m"
"133","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5 km below Qu'Appelle R. Inflow West","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- WEST",2016-04-19,50.65615,50.65615,6.198,13.6213186799219,2.19769581799321,9.08854066729429,2.17205314565243,0.414045644766765,0.0212858602963612,0.0188241605428883,1.13077341472223,0.747816192173834,1.539773296393,6.6822706512772,0.869830152386814,1.20365524476742,0.141967286480263,0.537713194786872,0.223704940725139,0.0647684815368405,0.702896345179784,0.354737459612499,0.0161016024854576,0.235524097778428,34.5771762820061,4.07826735458178,15.4467851206838,6.42632946953469,1.8605919039965,20.1919702015301,10.190475826176,0.462547685462904,6.76585615602809,1.73979160867369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upstream of Causeway Centre","Buffalo Pound Lake Upstream of Causeway",2016-04-19,50.6178,50.6178,6.368,14.4017205885433,2.26157672558783,9.68415097486046,2.32731426965177,0.436991441945718,0.0211194261796856,0.0191651850805905,1.10196828733339,0.742917923826643,1.54169431515935,6.38255414740249,0.86454552448466,1.24295901042881,0.168196252561968,0.576183151285347,0.236705951639166,0.0658324567526553,0.73135573063108,0.376041630524337,0.0198580776806457,0.261979007873429,33.7842190524218,4.571654409094,15.6609330106737,6.43378072333268,1.78935759025834,19.87859776676,10.2209909674183,0.539752027777241,7.1207144522639,1.85318066872403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upstream of Causeway East","Buffalo Pound Lake Upstream of Causeway - EAST",2016-04-19,50.76727,50.76727,5.592,12.3614488130235,2.2105595159198,8.30307200912296,1.94043359770038,0.371328767721592,0.0215813262980197,0.0191424428405485,1.1274071171473,0.757795019503485,1.5585227890028,5.2426492152961,0.839811598327559,1.12014362609795,0.178942618484221,0.476936646546323,0.194689112669379,0.0562267834245766,0.650195688624014,0.339176201344857,0.0175065225988029,0.263624745284835,33.9700787688163,5.42671020338929,14.4638375592533,5.90424686506356,1.70516371057136,19.7181845641026,10.2860401182028,0.530912231069013,7.99482597953191,1.60013171402615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upstream of Causeway West","Buffalo Pound Lake Upstream of Causeway - WEST",2016-04-19,NA,NA,6.367,13.6134853154904,2.13813182275646,9.06513029148102,2.15900389814067,0.403284733342012,0.021427495046193,0.018982944235849,1.12877616769939,0.744233288019918,1.5540044898056,6.32586939182651,0.86349742992747,1.19225498043519,0.145571851941136,0.53319743704762,0.220229118163107,0.0614002380771161,0.695867234748743,0.345514650255071,0.018850470175522,0.221149861482442,34.718769260942,4.23908947445747,15.5268454241431,6.4131281173216,1.78799060045711,20.2638314420567,10.0614747812605,0.548930501632568,6.439940397729,1.71831070827353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5 mi Below Causeway","Buffalo Pound Lake 0.5 mi Below Causeway",2016-04-19,50.97,-105.95,6.242,12.2609566969307,1.96426733369604,8.06209780808082,1.83028986477405,0.352600087184831,0.0227709032436946,0.019221574350518,1.18465339146795,0.764105999907861,1.55376793369612,4.34531522134048,0.812920294016033,1.07164309172423,0.379901978174083,0.446215873856403,0.184764903194233,0.0529533804809898,0.631199718235591,0.31674008203532,0.0142008073328976,0.26584903906801,31.8612459885011,11.2949455575247,13.2665379273227,5.49328416911769,1.57436808435254,18.7663314828254,9.41706594861557,0.422207187414215,7.90401365432606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5 mi Below Causeway West","Buffalo Pound Lake 0.5 mi ds Causeway - WEST",2016-04-19,50.97,-105.95,5.915,12.3444638041208,2.08697612918357,8.18768223904864,1.99945331107375,0.469022680518478,0.0218503423841875,0.017159503537199,1.27336681605149,0.754274556057018,1.54537191758476,5.46946081730244,0.845427613175194,1.08440905448331,0.170627523246046,0.461172892466616,0.18465138470644,0.0540565816117486,0.633214644205539,0.328843483117567,0.0149932812790486,0.244119231290237,34.1429150702338,5.37225414224328,14.520154396612,5.81379924814163,1.70198622680856,19.9369359089677,10.3537268238991,0.47206755349216,7.68616062960178,1.53372731394288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opposite South Lake","Buffalo Pound Lake Opp South Lake",2016-04-19,50.95,-106.32,6.249,12.2268228873111,1.95660471872477,7.95391052410619,1.73088169484167,0.319508374992854,0.0231208564901447,0.0196527223331397,1.17647092846556,0.781145497385054,1.56179509672706,5.94558550403415,0.856023657124489,1.07007059367617,0.133854079371671,0.454588856111721,0.182278492465396,0.0517960924860006,0.628827751284432,0.308670667275381,0.0138688635666724,0.208462869264395,35.0564863855656,4.38518144398748,14.8927445903939,5.97160928190908,1.69688712295413,20.6009693491678,10.1123319423144,0.454356590753537,6.82943329295411,1.4828612694761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,51,NA,"BPL-1","BPL-1 190516 15:50","20160713_BPL_1_20160519",NA,NA,NA,NA,NA,NA,"1.5 km below Qu'Appelle R. Inflow Centre","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow",2016-04-19,50.722173,50.722173,6.339,14.2154271129588,NA,9.5953790110735,2.40355844573247,0.503949628048978,0.0210436283487034,0.0177659501247733,1.18449214373058,0.73302842795909,1.53851578909945,5.55370431516233,0.84741453811298,1.23960492502045,0.19418178418619,0.565094654261862,0.237252919344869,0.0684257587894277,0.725863336870534,0.391652082744177,0.0202703629102652,0.303586833657691,33.0920237565959,5.18380339226352,15.0855529419991,6.33361410947331,1.82666815024592,19.3773728249469,10.4553957191456,0.541129933773254,8.10443917155645,NA,2.24253464473242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,60,NA,"BPL-10A","BPL-10A 190516 11:50 1M","20160713_BPL_10a_20160519",NA,NA,NA,NA,NA,NA,"Opposite Sun Valley (1 m)","Buffalo Pound Lake Opp Sun Valley (1m)",2016-04-19,50.71159,50.71159,6.972,12.9987357254438,NA,8.37325314346506,1.83550638204605,0.372356778258757,0.0235722454918973,0.018659272774754,1.26329926018288,0.782987695814971,1.57953603451342,4.55742007435842,0.820060390141473,1.1031912243864,0.249818438130377,0.460583166163567,0.183219299971586,0.0505119832194012,0.645880330019514,0.336946027618801,0.0129635177870382,0.274868078884557,33.2488603730186,7.52922810152196,13.8814242204047,5.5220099541544,1.52237059188017,19.4660584999145,10.1551491508392,0.390704878099545,8.28419423016684,NA,1.86441992619676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,61,NA,"BPL-10B","BPL-10B 190516 12:00 3M","20160713_BPL_10b_20160519",NA,NA,NA,NA,NA,NA,"Opposite Sun Valley (3 m)","Buffalo Pound Lake Opp Sun Valley (3m)",2016-04-19,NA,NA,6.308,12.8652363725639,NA,8.3877561038637,1.85848371545265,0.342664037210075,0.0229284653633913,0.0192469099770198,1.1912803349092,0.780230348267477,1.56583141549668,4.79579312089006,0.827461060265307,1.10706011121136,0.176845346155402,0.475733997039422,0.188390084833415,0.0540840331044786,0.656443150024422,0.341193780496009,0.0130650557130187,0.262208673026841,33.8031120664116,5.39981794482079,14.5261214389968,5.75232644129556,1.65140863944032,20.0439173453945,10.4180536193732,0.398930047202075,8.00631245706509,NA,2.03951115608178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,62,NA,"BPL-11","BPL-11 190516 11:05","20160713_BPL_11_20160519",NA,NA,NA,NA,NA,NA,"Opposite Parkview","Buffalo Pound Lake Opp Parkview",2016-04-19,50.57318,50.57318,6.891,13.0192281353561,NA,8.49040416346127,1.84942807635937,0.337171813920126,0.0236570165532183,0.0198294609381024,1.1930236846611,0.777105912886528,1.56304306543799,4.37869000909181,0.814081124156689,1.12173386538737,0.341811478987176,0.480188864129819,0.18675568488156,0.0533054382926973,0.660936800805641,0.343620170801347,0.0142273078631274,0.277369322918975,32.2342047725446,9.82231307019878,13.7987330626868,5.36662141944886,1.53178794581875,18.9927155061173,9.87428773558724,0.408836685040004,7.97049980255768,NA,1.88930897335018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,63,NA,"BPL-12","BPL-12 190516 9:30","20160713_BPL_12_20160519",NA,NA,NA,NA,NA,NA,"Opposite WTP Intake","Buffalo Pound Lake Opp Treatment Plant Intake",2016-04-19,50.735692,50.735692,6.512,12.8126161562328,NA,8.25661401027091,1.74447682511569,0.321993666346628,0.0237921125594748,0.0194965470985337,1.22032442151073,0.796535836482136,1.56413253095113,5.02287205289885,0.833966255431461,1.11539774601599,0.169488166084522,0.471426930788763,0.186423950344805,0.0523522060775119,0.653777423218781,0.345762444950209,0.015701742821658,0.270084029084037,34.0017305319875,5.1666689951192,14.3709555837417,5.68293861716464,1.59590209874525,19.9297191083471,10.5402055215464,0.478651162969922,8.23322838037835,NA,1.96753933603084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,64,NA,"BPL-13","BPL-13 190516 10:15","20160713_BPL_13_20160519",NA,NA,NA,NA,NA,NA,"0.5 mi Above Outlet","Buffalo Pound Lake 0.5 mi above Outlet",2016-04-19,50.736322,50.736322,6.639,12.8456079685825,NA,8.32552027362419,1.80020722970596,0.346175612483229,0.023536976897896,0.0192745193827621,1.22114468488102,0.779655281503768,1.5706751156994,5.49188270505393,0.845961480600766,1.12193043675503,0.163000846112716,0.480226429827097,0.187585220332485,0.0535282359795734,0.657254270944011,0.341343579926588,0.0157064564000867,0.241265603585811,34.395619200492,4.99720379141041,14.7225575394129,5.75090005121711,1.6410436520045,20.1497943907045,10.4647520087301,0.481521202766398,7.39660816326205,NA,1.93487090956206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,52,NA,"BPL-2","BPL-2 190516 16:10","20160713_BPL_2_20160519",NA,NA,NA,NA,NA,NA,"1.5 km below Qu'Appelle R. Inflow East","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- EAST",2016-04-19,NA,NA,6.155,14.0267049263223,NA,9.35490475789489,2.21617692672803,0.400061443298175,0.0212133498680757,0.0196108508818343,1.0817149136413,0.742362292863117,1.51768528749187,5.69956360365811,0.850736546563424,1.21735850331526,0.187766526696124,0.555507913314616,0.230127850607838,0.0666147675474674,0.711018067000297,0.367449374680958,0.0174348413702327,0.264469206416423,33.6496301751073,5.19015077759122,15.3550788789632,6.36108183814171,1.84133292375953,19.6536147217297,10.1568564497771,0.481925384077314,7.31032885085297,NA,2.27891225447966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,53,NA,"BPL-3","BPL-3 190516 15:30","20160713_BPL_3_20160519",NA,NA,NA,NA,NA,NA,"1.5 km below Qu'Appelle R. Inflow West","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- WEST",2016-04-19,50.97,-105.95,6.198,13.6213186799219,NA,9.08854066729429,2.17205314565243,0.414045644766765,0.0212858602963612,0.0188241605428883,1.13077341472223,0.747816192173834,1.539773296393,6.6822706512772,0.869830152386814,1.20365524476742,0.141967286480263,0.537713194786872,0.223704940725139,0.0647684815368405,0.702896345179784,0.354737459612499,0.0161016024854576,0.235524097778428,34.5771762820061,4.07826735458178,15.4467851206838,6.42632946953469,1.8605919039965,20.1919702015301,10.190475826176,0.462547685462904,6.76585615602809,NA,2.19769581799321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,54,NA,"BPL-4","BPL-4 190516 14:40","20160713_BPL_4_20160519",NA,NA,NA,NA,NA,NA,"Upstream of Causeway Centre","Buffalo Pound Lake Upstream of Causeway",2016-04-19,50.95,-106.32,6.368,14.4017205885433,NA,9.68415097486046,2.32731426965177,0.436991441945718,0.0211194261796856,0.0191651850805905,1.10196828733339,0.742917923826643,1.54169431515935,6.38255414740249,0.86454552448466,1.24295901042881,0.168196252561968,0.576183151285347,0.236705951639166,0.0658324567526553,0.73135573063108,0.376041630524337,0.0198580776806457,0.261979007873429,33.7842190524218,4.571654409094,15.6609330106737,6.43378072333268,1.78935759025834,19.87859776676,10.2209909674183,0.539752027777241,7.1207144522639,NA,2.26157672558783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,55,NA,"BPL-5","BPL-5 190516 15:10","20160713_BPL_5_20160519",NA,NA,NA,NA,NA,NA,"Upstream of Causeway East","Buffalo Pound Lake Upstream of Causeway - EAST",2016-04-19,50.65615,-105.5206,5.592,12.3614488130235,NA,8.30307200912296,1.94043359770038,0.371328767721592,0.0215813262980197,0.0191424428405485,1.1274071171473,0.757795019503485,1.5585227890028,5.2426492152961,0.839811598327559,1.12014362609795,0.178942618484221,0.476936646546323,0.194689112669379,0.0562267834245766,0.650195688624014,0.339176201344857,0.0175065225988029,0.263624745284835,33.9700787688163,5.42671020338929,14.4638375592533,5.90424686506356,1.70516371057136,19.7181845641026,10.2860401182028,0.530912231069013,7.99482597953191,NA,2.2105595159198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,56,NA,"BPL-6","BPL-6 190516 14:20","20160713_BPL_6_20160519",NA,NA,NA,NA,NA,NA,"Upstream of Causeway West","Buffalo Pound Lake Upstream of Causeway - WEST",2016-04-19,50.504047,50.504047,6.367,13.6134853154904,NA,9.06513029148102,2.15900389814067,0.403284733342012,0.021427495046193,0.018982944235849,1.12877616769939,0.744233288019918,1.5540044898056,6.32586939182651,0.86349742992747,1.19225498043519,0.145571851941136,0.53319743704762,0.220229118163107,0.0614002380771161,0.695867234748743,0.345514650255071,0.018850470175522,0.221149861482442,34.718769260942,4.23908947445747,15.5268454241431,6.4131281173216,1.78799060045711,20.2638314420567,10.0614747812605,0.548930501632568,6.439940397729,NA,2.13813182275646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,57,NA,"BPL-7","BPL-7 190516 13:40","20160713_BPL_7_20160519",NA,NA,NA,NA,NA,NA,"0.5 mi Below Causeway","Buffalo Pound Lake 0.5 mi Below Causeway",2016-04-19,50.722173,50.722173,6.242,12.2609566969307,NA,8.06209780808082,1.83028986477405,0.352600087184831,0.0227709032436946,0.019221574350518,1.18465339146795,0.764105999907861,1.55376793369612,4.34531522134048,0.812920294016033,1.07164309172423,0.379901978174083,0.446215873856403,0.184764903194233,0.0529533804809898,0.631199718235591,0.31674008203532,0.0142008073328976,0.26584903906801,31.8612459885011,11.2949455575247,13.2665379273227,5.49328416911769,1.57436808435254,18.7663314828254,9.41706594861557,0.422207187414215,7.90401365432606,NA,1.96426733369604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,58,NA,"BPL-8","BPL-8 190516 14:00","20160713_BPL_8_20160519",NA,NA,NA,NA,NA,NA,"0.5 mi Below Causeway West","Buffalo Pound Lake 0.5 mi ds Causeway - WEST",2016-04-19,50.71159,50.71159,5.915,12.3444638041208,NA,8.18768223904864,1.99945331107375,0.469022680518478,0.0218503423841875,0.017159503537199,1.27336681605149,0.754274556057018,1.54537191758476,5.46946081730244,0.845427613175194,1.08440905448331,0.170627523246046,0.461172892466616,0.18465138470644,0.0540565816117486,0.633214644205539,0.328843483117567,0.0149932812790486,0.244119231290237,34.1429150702338,5.37225414224328,14.520154396612,5.81379924814163,1.70198622680856,19.9369359089677,10.3537268238991,0.47206755349216,7.68616062960178,NA,2.08697612918357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,59,NA,"BPL-9","BPL-9 190516 12:40","20160713_BPL_9_20160519",NA,NA,NA,NA,NA,NA,"Opposite South Lake","Buffalo Pound Lake Opp South Lake",2016-04-19,50.58653,50.58653,6.249,12.2268228873111,NA,7.95391052410619,1.73088169484167,0.319508374992854,0.0231208564901447,0.0196527223331397,1.17647092846556,0.781145497385054,1.56179509672706,5.94558550403415,0.856023657124489,1.07007059367617,0.133854079371671,0.454588856111721,0.182278492465396,0.0517960924860006,0.628827751284432,0.308670667275381,0.0138688635666724,0.208462869264395,35.0564863855656,4.38518144398748,14.8927445903939,5.97160928190908,1.69688712295413,20.6009693491678,10.1123319423144,0.454356590753537,6.82943329295411,NA,1.95660471872477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buffalo Pound Outlet","Buffalo Pound Outlet",2016-05-02,50.504047,50.504047,6.699,12.7553693450136,1.90407065905562,8.33485851183335,1.79695404671254,0.350605566372875,0.0234307603467035,0.0194139053091933,1.20690607961336,0.784673219602544,1.55577568730369,5.13160511598948,0.836910567284856,1.1094001310627,0.18393816734426,0.471481433846044,0.186100760713602,0.0535303088119138,0.652318782615623,0.337948860071065,0.0138525493538716,0.253212024006983,34.0120763704908,5.63919078427395,14.4547148375394,5.70549174168047,1.6411364127952,19.9988404823563,10.3608627006803,0.424692546321004,7.76299412386253,1.57340475263361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iskwao Creek","Iskwao Creek",2016-05-02,50.720744,50.720744,22.49,54.24373990133,2.41190484221121,37.6319653449846,10.1787942333858,1.88428355032506,0.0187745729496443,0.0188923205211126,0.993767437338539,0.687966829457866,1.56444567370433,9.72049721993252,0.906720744431451,4.02512205394456,0.400264448338312,2.49418365852846,1.01787008871369,0.263649658150284,2.60121841850106,1.31592123409376,0.0756513755047744,0.734755978629008,31.1333830518524,3.09595242706812,19.2919305804749,7.87298843221186,2.03926879450493,20.1198195581084,10.1783447304308,0.585145796928449,5.68316662842012,7.24886955136404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moose Jaw Creek at TWP RD 184","Moose Jaw Creek at TWP RD 184",2016-05-02,50.722173,50.722173,10.14,20.4156373892349,2.01337646836636,13.8619434752714,3.53741782886035,0.807389967591799,0.0203092959727245,0.0171896200386128,1.18148603209984,0.836247537335851,1.64699783278944,4.7853918620876,0.827150861369802,1.81363460228962,0.406082995496185,1.00586204024502,0.42485920918366,0.110987561178793,1.17184176513512,0.799797592733741,0.0361890813999389,0.633624185455171,28.3252985556819,6.34219377557853,15.7095274647929,6.63544019785763,1.73340087489922,18.3017945376458,12.4912182253794,0.565200142197911,9.89592622596667,3.44490730908277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qu'Appelle River at Hwy 19","Qu’Appelle R @ Hwy#19",2016-05-02,50.721563,50.721563,3.463,7.59177061052017,2.19225255862552,4.9022233241224,1.02073506202558,0.162931089737261,0.0236875709201886,0.0218134802602622,1.08591433542773,0.79964365470182,1.51874883279167,4.44217714459018,0.816250009246014,0.863837837679321,0.104662804088417,0.271027571131254,0.108831235637994,0.0334017927138297,0.472994474893619,0.206852371628003,0.00934888081067002,0.151444407156909,38.8695690665544,4.70944651271944,12.1952575304273,4.89701081118865,1.50295950490525,21.2830355514031,9.307606352571,0.420665722795326,6.81444894743556,0.957040677903088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qu'Appelle River at Marquis","Qu’Appelle R @ Marquis",2016-05-02,50.71159,50.71159,3.818,8.82123031287611,2.310432245384,5.85309523740635,1.36105929447701,0.257504018565929,0.0215941713917532,0.019620218107144,1.10060812136897,0.753425743063006,1.52181250197872,5.65196383026657,0.849668454983177,0.971794436393911,0.121488577036909,0.368873560460739,0.160463906185712,0.0505886576592725,0.546239856383392,0.254430999442229,0.0128712384955728,0.171268932428128,36.5608376256199,4.57064166254767,13.8777562860246,6.0369709880192,1.90324581939572,20.5506287605252,9.57219974632672,0.484241566995879,6.44347754454512,1.24352626250758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","BuffalloPound_DOM_AllData.xlsx","BP WSA Spatiotemporal","JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ridge Creek","Ridge Creek",2016-05-02,NA,NA,15.75,35.7157435329424,2.26766625605983,24.2598238273873,6.0819757642377,1.10379600409118,0.0197565005472255,0.0194562996839442,1.01542949420794,0.728829101439702,1.60092839909418,9.50713498779454,0.90482657725806,2.88222600216727,0.277584227677565,1.77003434664436,0.728011316148203,0.190877664274213,1.82024833818614,0.96346884477666,0.0527860118663065,0.515453796184546,31.3261921717083,3.01699341187124,19.238059767628,7.91257256567952,2.07460150170202,19.783823058766,10.4717014419523,0.573717935532672,5.60233814515998,5.22443362119497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,88,NA,"BPL-14","BPL-14 190516 15:55","20160713_BPL_14_20160519",NA,NA,NA,NA,NA,NA,"0.5 mi Below Outlet","Buffalo Pound Outlet",2016-05-02,50.6178,50.6178,6.699,12.7553693450136,NA,8.33485851183335,1.79695404671254,0.350605566372875,0.0234307603467035,0.0194139053091933,1.20690607961336,0.784673219602544,1.55577568730369,5.13160511598948,0.836910567284856,1.1094001310627,0.18393816734426,0.471481433846044,0.186100760713602,0.0535303088119138,0.652318782615623,0.337948860071065,0.0138525493538716,0.253212024006983,34.0120763704908,5.63919078427395,14.4547148375394,5.70549174168047,1.6411364127952,19.9988404823563,10.3608627006803,0.424692546321004,7.76299412386253,NA,1.90407065905562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Helen_2016_DOC&DOM.xlsx","Combined Needs Verification","CJW",NA,NA,NA,NA,NA,NA,NA,92,NA,"Iskwao Creek 1","IskC-1 020516 Rep 1","20160715_Iskwao_Creek_1_92",NA,NA,NA,NA,NA,NA,"Iskwao Creek","Iskwao Creek",2016-05-02,50.57263,50.57263,22.49,54.24373990133,NA,37.6319653449846,10.1787942333858,1.88428355032506,0.0187745729496443,0.0188923205211126,0.993767437338539,0.687966829457866,1.56444567370433,9.72049721993252,0.906720744431451,4.02512205394456,0.400264448338312,2.49418365852846,1.01787008871369,0.263649658150284,2.60121841850106,1.31592123409376,0.0756513755047744,0.734755978629008,31.1333830518524,3.09595242706812,19.2919305804749,7.87298843221186,2.03926879450493,20.1198195581084,10.1783447304308,0.585145796928449,5.68316662842012,NA,2.41190484221121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
