"","site_name","site_altname","date_ymd","Year","Month","DOY","latitude","longitude","TDN_mg.L","DOC_mg.L","A254","A280","A350","A440","S275to295","S350to400","SR","BA","FI","HIX","HIX_Ohno","Fmax","PeakA_RU","PeakB_RU","PeakC_RU","PeakD_RU","PeakE_RU","PeakM_RU","PeakN_RU","PeakP_RU","PeakT_RU","PeakA_percent","PeakB_percent","PeakC_percent","PeakD_percent","PeakE_percent","PeakM_percent","PeakN_percent","PeakP_percent","PeakT_percent","turb_lab_NTU","turb_field_NTU","chla_ug.L","secchi_depth_m","ext_coeff_m"
"264","1.5 km below Qu'Appelle R. Inflow West","BPL Qu'Appelle Inflow West",2018-09-27,"2018","Sep",270,50.65615,50.65615,0.3146,4.088,10.3959396663915,7.1887253300927,1.65599560350029,0.276539410670009,0.0221818712079206,0.0198259726434904,1.11882890220792,0.766922917930744,1.568219274299,5.80318399785454,0.853010002329003,NA,1.05036276118049,0.210379781201343,0.540141606072036,0.198656526528697,0.0580673057914745,0.608022362713758,0.395581780103649,NA,0.281459017325456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","1.5 km below Qu'Appelle R. Inflow East","BPL Qu'Appelle Inflow East",2018-09-27,"2018","Sep",270,50.6178,50.6178,0.2767,4.29,10.798603961035,7.55223845138711,1.97520041187565,0.581116411671383,0.0211094043027579,0.0154344900297755,1.36767747182023,0.773453432278126,1.53675892904546,5.79161729873771,0.852759665921421,NA,0.979175856532625,0.192924431278207,0.498005652085995,0.181455375065603,0.0536155299869942,0.568477343378677,0.361669143020095,NA,0.269969834551815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","1.5 km below Qu'Appelle R. Inflow Centre","BPL Qu'Appelle Inflow mid",2018-09-27,"2018","Sep",270,50.76727,50.76727,0.3011,3.862,9.18418328679918,6.30345395467023,1.31086590938869,0.160195050781665,0.0236203688474102,0.0237311024111544,0.995333821335997,0.776379584546192,1.57418959675188,5.15781596035484,0.83760476012304,NA,0.918043875383189,0.204270438990267,0.486654773506741,0.178665474980561,0.0502668176252383,0.542281086036221,0.362373330805264,NA,0.269400056433289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Upstream of Causeway Centre","BPL u/s causeway middle",2018-09-27,"2018","Sep",270,50.97,-105.95,0.3014,4.182,9.91539196940129,6.84095929190665,1.55098726609232,0.29541119330408,0.0232861813256824,0.0201637639355722,1.15485290346024,0.781542729045243,1.57082676086054,5.22530583996755,0.839365321848153,NA,1.04344810774497,0.236357182614286,0.549885338748017,0.201110798824912,0.0586211639106527,0.611705238089919,0.415858589704512,NA,0.32253127608615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Upstream of Causeway East","BPL u/s causeway east",2018-09-27,"2018","Sep",270,50.97,-105.95,0.316,4.132,10.0939320861618,6.88858172632174,1.50534173767223,0.228868866578953,0.0229497769396805,0.0210327798174326,1.09114330767914,0.77070082455183,1.52305228347126,5.46509253798432,0.845323173005691,NA,0.940860994485772,0.189016937093783,0.481787193638522,0.179306924653749,0.0528816195893148,0.54892442867608,0.357060122244797,NA,0.27021922534115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Opposite Parkview","BPL opp Parkview",2018-09-27,"2018","Sep",270,50.95,-106.32,0.4243,4.807,9.58910738678525,6.47365528614469,1.37773816787891,0.230656194432604,0.024713125712515,0.0199094460375265,1.24127641050053,0.825610505510762,1.58089822308679,5.41662063064664,0.844154726052548,NA,0.93265649113781,0.219344395893476,0.514935109709294,0.197712078231416,0.0620459532709296,0.570356268217988,0.384223593555654,NA,0.30991136557551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","0.5 mi Below Causeway","BPL downstream causeway",2018-09-27,"2018","Sep",270,50.95,-106.32,0.3342,4.236,9.65559694366011,6.64050442401675,1.47370100133574,0.249664918860592,0.0233855605814557,0.0205918154492838,1.13567259958466,0.791824854462089,1.57185333993342,5.51510158540875,0.846510451619111,NA,0.925959373201967,0.213693278109427,0.497418040280526,0.187528998920078,0.0552076560613667,0.559240852038084,0.362166673936097,NA,0.280829234562105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Opposite Sun Valley","BPL Sun Valley",2018-09-27,"2018","Sep",270,NA,NA,0.3982,4.51,9.13803660205719,6.12953325036305,1.24470117391008,0.153343652225857,0.0247997384756843,0.0228200668252262,1.08675135202802,0.824383265998712,1.59516316365528,6.01546912323433,0.857457857424227,NA,0.922673410131984,0.175134202039064,0.505580281204247,0.195270217951361,0.0606030845507906,0.555655987906674,0.358080935521978,NA,0.261595965334017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Opposite WTP Intake","BPL WTP",2018-09-27,"2018","Sep",270,50.65615,-105.5206,0.4354,4.973,9.76928698655844,6.52681674040929,1.38770065541899,0.247023168916616,0.0244325660350359,0.020270945273583,1.20529978771519,0.829263829422732,1.61308881094714,5.51367070760636,0.846476734104436,NA,0.903629860796097,0.212194880613268,0.477729814091486,0.193486761373934,0.0590242150197353,0.538777097400071,0.375796871692012,NA,0.294868690032359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","0.5 mi Above Outlet","BPL above Outlet",2018-09-27,"2018","Sep",270,50.65615,-105.5206,0.5481,6.497,11.2574769149818,7.55003215881418,1.52840323373827,0.253149444413276,0.0252267676873266,0.0207950156205289,1.21311607298927,0.812796396773513,1.59086350185026,4.69673500837769,0.824460853711927,NA,0.988886923541783,0.274819485275445,0.545290001216286,0.204869281122735,0.0649906182453458,0.614021107930799,0.43700862427278,NA,0.379873441042584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","0.5 mi Above Outlet",NA,2019-04-22,"2019","Apr",112,50.720744,50.720744,NA,4.4,7.98046181342005,5.35337266321653,1.09741937055771,0.167613999371774,0.0259788308117539,0.0222778726939361,1.16612708801524,0.803834510013862,1.59109477088689,4.93483656001463,0.831503363253943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,2.65,6.79,1.15,1.031
"275","Opposite Sun Valley",NA,2019-04-22,"2019","Apr",112,50.722173,50.722173,NA,5.5,13.4569881105155,9.71206149868064,2.76362868178289,0.603628518773668,0.0191701776536032,0.0179946862265416,1.06532436366286,0.715150820862731,1.54604774995298,6.71563245684117,0.870392996867893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.8,9.59,2,0.879
"276","Upstream of Causeway East",NA,2019-04-22,"2019","Apr",112,50.721563,50.721563,NA,3.9,8.8634656263992,6.10941668044865,1.41185544347372,0.229555124216417,0.0228668838544853,0.0213858442294224,1.06925326908653,0.750548759442273,1.48428109242228,6.01702819992563,0.85748952811525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,4.3,11.36,0.8,1.259
"277","Upstream of Causeway Centre",NA,2019-04-22,"2019","Apr",112,50.71159,50.71159,NA,3.8,8.89952503650317,6.11587602196797,1.40094524380583,0.226345060721687,0.0227033101949801,0.0213350610094628,1.0641314868943,0.74925816060474,1.5316657844747,6.63775461659513,0.869071467964259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,5.14,11.36,0.7,1.196
"278","1.5 km below Qu'Appelle R. Inflow East",NA,2019-04-22,"2019","Apr",112,50.58653,50.58653,NA,4,9.90890495176342,6.84307222802562,1.57016806499583,0.236187858532878,0.0230903780741081,0.0219234159655446,1.05322902737409,0.749448086725198,1.52084776693296,6.40187861215711,0.864899162442685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13.5,29.02,0.35,2.537
"279","1.5 km below Qu'Appelle R. Inflow Centre",NA,2019-04-22,"2019","Apr",112,50.57318,50.57318,NA,4.1,9.77146860609103,6.72124684387882,1.57377559394664,0.269542932198501,0.02264875516743,0.020950776083497,1.08104611863379,0.743053317308014,1.50963613104579,7.03610194513675,0.875561558722488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10.5,24.13,0.4,1.833
"280","1.5 km below Qu'Appelle R. Inflow West",NA,2019-04-22,"2019","Apr",112,50.57263,50.57263,NA,4.1,10.1622275465256,6.98265038192946,1.61967464121947,0.247872326460308,0.0226528480109889,0.0216845529041519,1.04465368094592,0.742467517759171,1.53349742259252,6.83451186009442,0.87235962905442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19.2,82.77,0.28,3.503
"281","0.5 mi Below Outlet",NA,2019-04-22,"2019","Apr",112,50.735692,50.735692,NA,NA,8.84617209484297,5.99406387972798,1.26533518134211,0.202113600484696,0.0253095336482767,0.0215344795244849,1.17530277987445,0.805874795162862,1.54870632736916,4.41805882461569,0.815432051889741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Qu'Appelle River at Marquis",NA,2019-04-22,"2019","Apr",112,50.734637,50.734637,NA,NA,9.53979393097347,6.56726269219833,1.47780764277729,0.221211226329601,0.023290156183367,0.0220952630938825,1.0540791519163,0.752025980115287,1.51493204237497,6.07498812100563,0.858657006499982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Opposite WTP Intake",NA,2019-04-22,"2019","Apr",112,50.720744,50.720744,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.38,3.99,2.6,0.738
"284","Opposite Parkview",NA,2019-04-22,"2019","Apr",112,50.722173,50.722173,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0.4,3.99,2.4,0.533
"285","Opposite South Lake",NA,2019-04-22,"2019","Apr",112,50.721563,50.721563,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1.34,10.77,1.65,0.686
"286","0.5 mi Below Causeway",NA,2019-04-22,"2019","Apr",112,50.71159,50.71159,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,4.5,11.36,0.85,1.208
"287","Opposite Sun Valley",NA,2019-05-28,"2019","May",148,50.68295,50.68295,NA,4.8,9.24582523665436,6.31670730977004,1.38121150158639,0.219889677132665,0.0242099482047412,0.0216708366304128,1.1171672149826,0.77074027059477,1.54071418518039,5.1876101427357,0.83838671523706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0.77,5.76,2.2,0.452
"288","Opposite South Lake",NA,2019-05-28,"2019","May",148,50.65615,50.65615,NA,5,9.63746777014659,6.597383298172,1.54328641813447,0.304592955302362,0.0236209676100863,0.019789694091154,1.19359943116275,0.767780357389181,1.54444460301452,5.39620111289727,0.843657198648178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.03,7.46,2.16,0.669
"289","Opposite Parkview",NA,2019-05-28,"2019","May",148,50.76727,50.76727,NA,4.7,9.83969067426672,6.77622881528378,1.61350735963142,0.305864669566891,0.0232922178456168,0.0196888258021534,1.18301711232923,0.756422004960754,1.52734559474136,5.69049392270012,0.850534203968543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.68,2.76,2.85,0.566
"290","1.5 km below Qu'Appelle R. Inflow East",NA,2019-05-28,"2019","May",148,NA,NA,NA,4.5,9.87289566282194,6.7191224225593,1.5175805177584,0.239045915434694,0.0236544435395256,0.0217095076803062,1.08958912785405,0.758856097056999,1.51482663578884,5.59813036785831,0.848441915474824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8.57,8.79,0.41,1.924
"291","Upstream of Causeway Centre",NA,2019-05-28,"2019","May",148,50.97,-105.95,NA,4.8,9.62645431982417,6.58578548183955,1.45803523565917,0.227721390631597,0.0240695898966598,0.0215552465671682,1.11664646570646,0.755213110128501,1.5251622273244,5.38435525248992,0.843367112190382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.71,7.38,1,1.105
"292","1.5 km below Qu'Appelle R. Inflow Centre",NA,2019-05-28,"2019","May",148,50.97,-105.95,NA,4.4,9.87532563584303,6.7952086797568,1.535315166028,0.236966756135436,0.0237600972629349,0.021540536579047,1.10304110465136,0.767790169650979,1.50987648426246,5.59268176667405,0.848316658471976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,6.49,13.29,0.49,1.81
"293","1.5 km below Qu'Appelle R. Inflow West",NA,2019-05-28,"2019","May",148,50.95,-106.32,NA,4.4,9.11748514513707,6.22480323887134,1.4210321616566,0.230798939028887,0.0233112880471954,0.021169123902891,1.10119285777395,0.744425717947841,1.52700836792778,7.01679846558474,0.875261926030336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,6.19,7.79,0.55,1.422
"294","Opposite WTP Intake",NA,2019-05-28,"2019","May",148,50.95,-106.32,NA,4.8,8.42590381339112,5.68017866722976,1.181530216943,0.165924875741024,0.0248126430883986,0.0230225194728653,1.07775533071622,0.760830546799034,1.50734391597021,6.42743002476183,0.865363928483181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.6,4.16,3.58,0.535
"295","0.5 mi Below Causeway",NA,2019-05-28,"2019","May",148,NA,NA,NA,4.8,9.8328641227166,6.76975744984917,1.57400172540113,0.292173476861221,0.0237132297729375,0.0201117354461962,1.17907426916867,0.76027795973817,1.51808838474767,5.35449993768083,0.842631204688474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.4,5.17,1.45,0.886
"296","0.5 mi Above Outlet",NA,2019-05-28,"2019","May",148,50.65615,-105.5206,NA,5.3,9.24542473985602,6.33302517902305,1.33794311734837,0.226575659645516,0.0252777423465218,0.0213038324879136,1.18653497490946,0.788969265314861,1.56664504421392,4.80634988594752,0.827774760453174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.43,4.07,2.35,0.547
"297","Upstream of Causeway East",NA,2019-05-28,"2019","May",148,50.65615,-105.5206,NA,4.7,9.82547499503056,6.71002824749415,1.52543196278902,0.248319855963937,0.0233779586764098,0.0211799381976866,1.10377841796362,0.748265810709155,1.51260234021973,6.23584578339269,0.861799155214841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,4.4,3.99,1,1.422
"298","0.5 mi Below Outlet",NA,2019-05-28,"2019","May",148,50.504047,50.504047,NA,NA,8.60055135594911,5.77444930561071,1.20340078787297,0.181259535383515,0.0252212304421302,0.0220301182533783,1.14485224963613,0.77714526131487,1.54090486861918,5.23135965540736,0.839521379714901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Qu'Appelle River at Marquis",NA,2019-05-28,"2019","May",148,50.720744,50.720744,NA,NA,8.77026471319709,5.95526112330993,1.33063387665977,0.202392070910703,0.0234263433195797,0.0220928126169116,1.06036038623925,0.742413563863347,1.49804241801239,7.07468545505696,0.876156166631392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Buoy 0.8 m",NA,2019-05-29,"2019","May",149,NA,NA,0.266,3.783,9.21890492132403,5.91821498320385,1.40110914357656,0.345755136138188,0.0229972395988351,0.0170726499694823,1.34702226308998,0.76796125851062,1.53015135887523,4.6440574269666,0.822822497300944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Buoy 2.8 m",NA,2019-05-29,"2019","May",149,50.65615,-105.5206,0.2533,3.772,8.92093294301553,5.90451224295731,1.26559892869377,0.209382731114457,0.023861549881761,0.0210427474595669,1.13395600681947,0.759365447479257,1.56009870195576,5.05669963121147,0.834893578864835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Buoy 0.8 m",NA,2019-06-03,"2019","Jun",154,50.58653,50.58653,0.276,3.975,9.15594291616334,5.97786184992547,1.37591469531218,0.316461169477226,0.0226036165774845,0.0164175250127908,1.37679805938314,0.753146973399685,1.56482622297913,3.77381397606167,0.790523886139152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Buoy 2.8 m",NA,2019-06-03,"2019","Jun",154,50.65615,-105.5206,0.278,3.889,9.47447093983929,5.91170561565365,1.2747050958951,0.221883354800945,0.0243447960878283,0.0209462558828596,1.16225048638644,0.771883764956288,1.51193083942798,4.16053834535978,0.806221767366737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Buoy 0.8 m",NA,2019-06-12,"2019","Jun",163,50.57318,50.57318,0.2948,3.733,8.68129113570411,5.54426416876734,1.23424293404856,0.252758986176472,0.0239451024164291,0.0187513136894881,1.27698265907912,0.771816641953594,1.55865881064018,4.35187790242738,0.813149698436423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Buoy 2.8 m",NA,2019-06-12,"2019","Jun",163,50.504047,50.504047,0.269,3.833,8.6132570810915,5.58803585569911,1.18387870138607,0.190086309181466,0.0249235843188142,0.0215393790870449,1.15711712106895,0.773640418331629,1.54197512926157,4.37626462883334,0.813997251058491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Buoy 0.8 m",NA,2019-06-19,"2019","Jun",170,50.57263,50.57263,0.273,3.841,9.05907376657666,5.66042505156795,1.30311931412188,0.296768120040506,0.023689059031924,0.0179556859679639,1.31930682426667,0.787590665904258,1.52510343506036,4.03524422222852,0.801399901203319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Buoy 2.8 m",NA,2019-06-19,"2019","Jun",170,50.720744,50.720744,0.3119,3.725,8.75037313503535,5.57571489587087,1.20392669612933,0.226583825291378,0.0248731007124128,0.0201409084667432,1.23495426005651,0.781966427628101,1.53699680178925,4.24804076570981,0.809452699656241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Qu'Appelle River at Marquis",NA,2019-06-27,"2019","Jun",178,50.71159,50.71159,NA,NA,8.46943284720136,5.72088094203119,1.24737482155479,0.182796310829981,0.0240881812312032,0.022348073926637,1.07786386022699,0.748514588463467,1.49365714715586,6.6984652017655,0.870103978677377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","0.5 mi Below Outlet",NA,2019-06-27,"2019","Jun",178,NA,NA,NA,NA,8.37098835189206,5.58399031213197,1.16846536685907,0.197774674718942,0.0257571020426454,0.0214065028415241,1.20323727015709,0.785648810953312,1.51524104706354,6.13089902990866,0.859765227945906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","0.5 mi Below Outlet",NA,2019-06-27,"2019","Jun",178,50.57318,50.57318,NA,NA,7.87946646216373,5.29006999671298,1.08082945757551,0.175697053541482,0.026182989751712,0.0221134715420756,1.18402891657663,0.800621784206483,1.53564402028523,5.06291610540137,0.835062867007328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Qu'Appelle River at Marquis",NA,2019-06-27,"2019","Jun",178,50.735692,50.735692,NA,NA,10.5559152753938,7.29087877759431,1.7993459483872,0.364966545136639,0.0218907076843984,0.0196321240640824,1.11504530090293,0.726371005633308,1.52148611747225,8.07797963995316,0.889843330822324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","1.5 km below Qu'Appelle R. Inflow East",NA,2019-06-27,"2019","Jun",178,50.734637,50.734637,NA,5.7,10.6631686676631,7.33392284380936,1.71225840610923,0.292559558810894,0.0227537050776952,0.0208675422963141,1.09038739467246,0.728899130289983,1.50161342420887,6.7178508346511,0.870430250412425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,6.81,9.03,0.44,1.833
"313","1.5 km below Qu'Appelle R. Inflow Centre",NA,2019-06-27,"2019","Jun",178,50.736322,50.736322,NA,5.6,10.538609929413,7.2444651075364,1.71378874187315,0.294585116137143,0.0226501757065762,0.0205879839467798,1.10016482260367,0.736400656407067,1.50239205359932,7.28540591347999,0.879305852912644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,4.64,8.14,0.7,1.656
"314","1.5 km below Qu'Appelle R. Inflow West",NA,2019-06-27,"2019","Jun",178,50.68295,50.68295,NA,5.7,10.3709765025376,7.13507083290288,1.64704863225046,0.263617766879803,0.0229325287289732,0.0212390319954873,1.07973511852356,0.729968467552596,1.4792624359471,6.66923703506352,0.869608933010151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4.05,8.14,0.82,NA
"315","Upstream of Causeway Centre",NA,2019-06-27,"2019","Jun",178,50.6178,50.6178,NA,4.9,8.9994565286485,6.18352883879211,1.35264683162537,0.230649429284348,0.0240804947137,0.0213368918178141,1.12858493726791,0.765861987826862,1.50474088791185,5.51020826788266,0.846395083098435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.99,3.66,1.45,NA
"316","Upstream of Causeway East",NA,2019-06-27,"2019","Jun",178,50.76727,50.76727,NA,5,8.60528077243785,5.90449115272543,1.30420166536192,0.20556137976718,0.0242527657595291,0.0211773449476566,1.14522220889701,0.817190370589736,1.50685166006734,4.77907449188117,0.82696191208387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.34,1.83,1.8,NA
"317","0.5 mi Below Causeway",NA,2019-06-27,"2019","Jun",178,NA,NA,NA,5,8.72157982133137,5.94709587056356,1.32637911795038,0.238853212082077,0.0241885157539469,0.0207079312718611,1.16807977756887,0.767257587126421,1.52135314409213,5.72679226170992,0.851340734023827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.51,5.84,2.39,0.761
"318","Opposite Parkview",NA,2019-06-27,"2019","Jun",178,50.97,-105.95,NA,6.3,9.04436153770505,6.18385457030788,1.49347863095593,0.367064437478201,0.023804754508612,0.0176661835464917,1.34747578309518,0.795232239295557,1.55244486710188,4.87280841310436,0.829723714846778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,51.05,1.36,0.738
"319","Opposite Sun Valley",NA,2019-06-27,"2019","Jun",178,50.97,-105.95,NA,5.7,8.51636484982302,5.71920876127768,1.21174594727217,0.186575009535165,0.0249720829994165,0.0221825190731625,1.12575505590927,0.804450513039805,1.5226745627746,5.35174528542623,0.84256295631148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.45,20.5,2.42,0.719
"320","Opposite South Lake",NA,2019-06-27,"2019","Jun",178,50.95,-106.32,NA,5.2,8.75681818566922,5.93976607134038,1.31810990249624,0.234041344240292,0.0245329809029744,0.0206987460638256,1.18523995740253,0.784944481789134,1.53132707388125,5.74020433120265,0.851636545294233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,-0.07,7.74,3.33,0.602
"321","Opposite WTP Intake",NA,2019-06-27,"2019","Jun",178,50.95,-106.32,NA,5.4,8.04154582451863,5.38491880355166,1.14392627717486,0.236733913480961,0.0256750250019313,0.0204184613370659,1.25744171306988,0.790008680409425,1.56524513053355,5.31129762830327,0.841553978453582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,0.98,14.59,2.78,0.766
"322","0.5 mi Above Outlet",NA,2019-06-27,"2019","Jun",178,NA,NA,NA,5.5,8.02858221658188,5.34650451719169,1.08337989434464,0.175475595533856,0.026388496305119,0.0215179028858915,1.22635074826093,0.797729705180877,1.54945180419788,4.76813987590099,0.826633885184034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,2.08,17.31,2.15,0.759
"323","Buoy 0.8 m",NA,2019-07-05,"2019","Jul",186,50.735692,50.735692,0.3375,3.894,8.05469983847853,5.40487322562192,1.21693347545233,0.241154464580664,0.0239696598316751,0.018841749541609,1.27215680150837,0.819625147700763,1.56191834307315,5.00048744987152,0.833346872507597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Buoy 2.8 m",NA,2019-07-05,"2019","Jul",186,50.722173,50.722173,0.3251,4.441,8.68359283228964,5.84640344874137,1.35946486499153,0.33275540906492,0.0241286840368552,0.0184765785145801,1.30590650307983,0.80347737922503,1.5761495846183,4.45454416823283,0.81666662343226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
