,file_name,sheet_name,site_name,site_altname,date_ymd,latitude,longitude,sample_num,sample_id,sample_id_DOC,sample_id_EEM,bottle_id1,EEMs,Rep,DOC,EEM_contaminated,DOC_mg.L,SUVA254,A254,SUVA,A280,A350,A440,S275to295,S350to400,SR,BA,FI,HIX,HIX_Ohno,PeakA_RU,PeakB_RU,PeakC_RU,PeakD_RU,PeakE_RU,PeakM_RU,PeakN_RU,PeakP_RU,PeakT_RU,PeakA_percent,PeakB_percent,PeakC_percent,PeakD_percent,PeakE_percent,PeakM_percent,PeakN_percent,PeakP_percent,PeakT_percent,C1_RU,C2_RU,C3_RU,C4_RU,C5_RU,C6_RU,Fmax,C1_pc,C2_pc,C3_pc,C4_pc,C5_pc,C6_pc,TDN_mg.L,turb_lab_NTU,turb_field_NTU,chla_ug.L,secchi_depth_m,ext_coeff_m
99,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Opposite Sun Valley,Buffalo Pound Lake Opp Sun Valley,2016-04-12,NA,NA,26,BPL-10,BPL-10 120416,20160713_BPL_10_26,NA,NA,NA,NA,NA,6.717,2.217654733,14.89598684,NA,10.02832493,2.447310454,0.488523478,0.021057174,0.018753804,1.122821474,0.765005832,1.591825772,5.713334234,0.851042721,1.286816104,0.201836224,0.636926335,0.252719899,0.066685721,0.786545445,0.420249434,0.019868082,0.309625823,32.3217243,5.069640293,15.998057,6.347715798,1.674984851,19.75612905,10.55565461,0.499038414,7.777055687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Opposite Parkview,Buffalo Pound Lake Opp Parkview,2016-04-12,NA,NA,27,BPL-11,BPL-11 120416,20160713_BPL_11_27,NA,NA,NA,NA,NA,6.758,2.032409378,13.73502258,NA,9.068169888,2.032976072,0.374832715,0.022413816,0.019840479,1.129701374,0.777580042,1.593870986,5.607055644,0.848646651,1.227864814,0.177569605,0.581410637,0.223293737,0.061324182,0.742462347,0.389189836,0.017072827,0.267623443,33.29521691,4.815040259,15.76573662,6.054912015,1.662888233,20.13287178,10.55340935,0.462952828,7.256972006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Opposite WTP Intake,Buffalo Pound Lake Opp Treatment Plant Intake,2016-04-12,NA,NA,28,BPL-12,BPL-12 120416,20160713_BPL_12_28,NA,NA,NA,NA,NA,6.65,2.013301984,13.38845819,NA,8.735310367,1.932283708,0.371118034,0.022699878,0.019380711,1.171261415,0.787199137,1.601621049,5.43593108,0.844622326,1.233767076,0.153919289,0.571162286,0.221182034,0.059341159,0.735407065,0.385437505,0.016090521,0.267463868,33.85962351,4.224175915,15.67503329,6.070141239,1.628564546,20.18258295,10.57798434,0.441589818,7.340304389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,0.5 mi Above Outlet,Buffalo Pound Lake 0.5 mi above Outlet,2016-04-12,NA,NA,29,BPL-13,BPL-13 120416,20160713_BPL_13_29,NA,NA,NA,NA,NA,6.752,1.91741304,12.94637285,NA,8.348939512,1.705500536,0.27190673,0.023735958,0.021582812,1.099762062,0.791794183,1.596799933,5.477432572,0.845617845,1.195970124,0.179499251,0.543561088,0.20768032,0.058364378,0.714691602,0.372834512,0.014595965,0.250595544,33.80554479,5.073763835,15.36441281,5.870335914,1.649739869,20.20162417,10.53861928,0.412572624,7.083386708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,0.5 mi Below Outlet,Buffalo Pound Outlet,2016-04-12,NA,NA,30,BPL-14,BPL-14 120416,20160713_BPL_14_30,NA,NA,NA,NA,NA,6.529,1.97507583,12.89527009,NA,8.369891141,1.720439636,0.270013897,0.023495089,0.020827363,1.128087515,0.786986428,1.607384008,5.913760028,0.855360904,1.201340298,0.151811387,0.554064026,0.214001019,0.058273323,0.726675413,0.372493502,0.016467337,0.228546399,34.0934133,4.308328257,15.7240491,6.073237692,1.653766612,20.62267057,10.57117198,0.467334455,6.486028027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,1.5 km below Qu'Appelle R. Inflow East,Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- EAST,2016-04-12,NA,NA,18,BPL-2,BPL-2 120416,20160713_BPL_2_18,NA,NA,NA,NA,NA,6.578,2.543815151,16.73321606,NA,11.7003119,3.126341055,0.580177969,0.018648727,0.019324309,0.965039792,0.710505879,1.567055495,6.869018001,0.87291934,1.369796861,0.191233262,0.73619197,0.311821084,0.086700329,0.843898875,0.428812468,0.025520261,0.280885192,32.04307895,4.473438852,17.22142756,7.294298809,2.028144143,19.74096965,10.0310288,0.596984684,6.570628564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,1.5 km below Qu'Appelle R. Inflow West,Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- WEST,2016-04-12,NA,NA,19,BPL-3,BPL-3 120416,20160713_BPL_3_19,NA,NA,NA,NA,NA,6.571,2.542821303,16.70887878,NA,11.78226824,3.330722741,0.768752947,0.018010393,0.017101661,1.053137024,0.712595571,1.588140055,7.048473367,0.875752835,1.378908835,0.186948442,0.742560187,0.314541071,0.086819194,0.848642626,0.425154409,0.026469966,0.276615724,32.16743779,4.361167482,17.32258002,7.337671702,2.025334047,19.79729057,9.918079908,0.617496209,6.45294227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Upstream of Causeway Centre,Buffalo Pound Lake Upstream of Causeway,2016-04-12,NA,NA,20,BPL-4,BPL-4 120416,20160713_BPL_4_20,NA,NA,NA,NA,NA,6.631,2.53182564,16.78853582,NA,11.79705675,3.263026405,0.739889927,0.018354707,0.017501776,1.048733966,0.718367879,1.558315751,6.55407495,0.867621118,1.357538213,0.208209696,0.725982434,0.311352454,0.086770402,0.842946845,0.438885619,0.025001461,0.324172066,31.418247,4.818710506,16.80180729,7.205799585,2.008174719,19.50877841,10.15736917,0.578622445,7.502490876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Upstream of Causeway East,Buffalo Pound Lake Upstream of Causeway - EAST,2016-04-12,NA,NA,21,BPL-5,BPL-5 120416,20160713_BPL_5_21,NA,NA,NA,NA,NA,6.768,2.453818123,16.60744106,NA,11.72671544,3.276231038,0.740692579,0.018414134,0.017293171,1.064821109,0.718285824,1.572602555,5.89813513,0.855033283,1.372224898,0.227571098,0.71574413,0.305969644,0.08454455,0.830197055,0.452515087,0.02505166,0.36001552,31.3735046,5.203012198,16.36422846,6.995456829,1.932962169,18.98099294,10.34596018,0.572762065,8.231120553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Upstream of Causeway West,Buffalo Pound Lake Upstream of Causeway - WEST,2016-04-12,NA,NA,22,BPL-6,BPL-6 120416,20160713_BPL_6_22,NA,NA,NA,NA,NA,6.574,2.529727817,16.63043067,NA,11.61906435,3.137999713,0.604878527,0.018583169,0.018677069,0.994972446,0.715412084,1.562318852,6.368627449,0.864289516,1.346846065,0.217355483,0.714234974,0.30334419,0.083713804,0.825472047,0.433925067,0.024865078,0.316041359,31.57313225,5.095306427,16.74329078,7.111077113,1.96244179,19.35094052,10.17218959,0.582893923,7.408727612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,0.5 mi Below Causeway,Buffalo Pound Lake 0.5 mi Below Causeway,2016-04-12,NA,NA,23,BPL-7,BPL-7 120416,20160713_BPL_7_23,NA,NA,NA,NA,NA,7.119,2.350777265,16.73518335,NA,11.59677009,3.047360927,0.573373302,0.019253126,0.018799849,1.024110661,0.729524943,1.580643618,6.004829832,0.857241357,1.337215115,0.203034885,0.7056553,0.285356166,0.076081133,0.825159938,0.441351695,0.023692343,0.299150915,31.86350979,4.83796808,16.81453814,6.799540979,1.812881033,19.66212576,10.51664304,0.56454731,7.128245862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,0.5 mi Below Causeway West,Buffalo Pound Lake 0.5 mi Below Causeway - WEST,2016-04-12,NA,NA,24,BPL-8,BPL-8 120416,20160713_BPL_8_24,NA,NA,NA,NA,NA,6.897,2.48524579,17.14074021,NA,11.92084003,3.210184804,0.61134021,0.018798078,0.018375889,1.022975183,0.720013015,1.564981768,5.488945085,0.845891746,1.363309056,0.251816881,0.732110451,0.303800894,0.082650281,0.846324149,0.463926908,0.027738883,0.386810595,30.57783324,5.648033045,16.42059898,6.813989116,1.853773734,18.98231262,10.40547598,0.622158949,8.675824334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Opposite South Lake,Buffalo Pound Lake Opp South Lake,2016-04-12,NA,NA,25,BPL-9,BPL-9 120416,20160713_BPL_9_25,NA,NA,NA,NA,NA,7.118,2.369676728,16.86735895,NA,11.74321252,3.078601886,0.582354317,0.019183839,0.018962971,1.011647296,0.725585344,1.582285208,5.800473815,0.852951423,1.3457727,0.23006022,0.721195346,0.291657979,0.076077301,0.83875313,0.440848362,0.025281616,0.31139497,31.4356369,5.373930925,16.84625868,6.812780745,1.77707454,19.59226758,10.29768922,0.590548232,7.27381318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Qu'Appelle River at Marquis,Qu’Appelle R @ Marquis,2016-04-12,NA,NA,31,QAR-2,QR2,20160713_QR_2,NA,NA,NA,NA,NA,5.204,2.364105584,12.30280546,NA,8.354363985,2.138629199,0.46209826,0.020041394,0.01829204,1.095634701,0.738126566,1.571843285,6.527557908,0.867154791,1.18054638,0.161348241,0.547521135,0.234891258,0.068917246,0.691621753,0.348308321,0.019082312,0.244234386,33.76393996,4.614602534,15.65924986,6.717952338,1.971051526,19.7805658,9.961710481,0.545759204,6.985168302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Ridge Creek,Ridge Creek,2016-04-12,NA,NA,32,Ridge Creek 1,RC-1 180516 11:05,20160713_RC_1_20160518,NA,NA,NA,NA,NA,21.95,2.438906438,53.53399631,NA,36.58816138,9.620395371,1.780268496,0.018974625,0.019106328,0.993106826,0.712175123,1.592873085,9.56488067,0.905346778,4.133774188,0.416484501,2.53848869,1.074953044,0.283271962,2.599582492,1.350113943,0.091874702,0.73039958,31.27159377,3.150664146,19.20341642,8.131913688,2.142924436,19.665585,10.21347873,0.695023056,5.525400741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Buffalo Pound Outlet,Buffalo Pound Outlet,2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.075,NA,13.42954198,1.898168478,8.76223206,1.950332796,0.42609461,0.023199425,0.01799508,1.289209277,0.791074874,1.572934746,5.215680573,0.839116572,1.170141209,0.167650166,0.506080702,0.198255558,0.056153449,0.68374076,0.357254268,0.015085334,0.247179068,34.40033137,4.928654103,14.87798543,5.828405021,1.650824046,20.10091479,10.50271976,0.443485354,7.266680121,0.435797818,0.369251953,0.243298318,0.204346477,0.193961531,0.230710953,1.677367051,25.98106466,22.01378361,14.50477511,12.18257371,11.56345185,13.75435106,NA,NA,NA,NA,NA,NA
115,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Iskwao Creek 1,Iskwao Creek 1,2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.55,NA,71.91228985,2.610246455,50.19006295,13.98760776,2.605264194,0.018026589,0.018810931,0.958303901,0.671163597,1.571169998,11.36127344,0.919102186,5.369718139,0.447838368,3.325928584,1.402182005,0.36543251,3.43948782,1.671564346,0.112719978,0.858389546,31.59910299,2.635387992,19.57204404,8.25140025,2.150455429,20.24030444,9.83663063,0.663321634,5.0513526,2.95185229,1.925050883,1.727492631,1.404990061,0.915085295,0.661671337,9.586142498,30.79291061,20.08160096,18.02072765,14.6564696,9.545917928,6.902373266,NA,NA,NA,NA,NA,NA
116,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Moose Jaw Creek at TWP RD 184,Moose Jaw Creek at TWP RD 184,2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.81,NA,29.08245691,2.27029328,19.73270874,4.907009564,0.932618562,0.020195934,0.018670669,1.081693129,0.767703786,1.617096955,6.167714394,0.860485513,2.171197299,0.404335037,1.29373136,0.528102413,0.135426718,1.406306405,0.884759802,0.054249054,0.623094496,28.9446562,5.390269529,17.24698601,7.040236641,1.805400089,18.74774597,11.79490611,0.723204753,8.306594699,1.137725276,0.802179143,0.62351793,0.529234246,0.490632527,0.553047079,4.136336201,27.50562867,19.39347054,15.07415984,12.79475895,11.86152438,13.37045762,NA,NA,NA,NA,NA,NA
117,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Qu'Appelle River at Hwy 19,Qu’Appelle R @ Hwy#19,2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.541,NA,7.494933348,2.116614896,4.960924236,1.107085486,0.220415959,0.02295486,0.019336283,1.187139224,0.804555646,1.518095836,4.403512285,0.814935185,0.864623029,0.123359899,0.268329918,0.110716457,0.034518408,0.474901726,0.214290529,0.010860585,0.153773086,38.33613264,5.469599225,11.89735987,4.909007309,1.530496195,21.05645461,9.501331642,0.481542602,6.818075906,0.222065013,0.239107613,0.136208447,0.107754417,0.104821037,0.151818493,0.96177502,23.08908101,24.86107536,14.16219426,11.20370304,10.89870659,15.78523975,NA,NA,NA,NA,NA,NA
118,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Qu'Appelle River at Marquis,Qu’Appelle R @ Marquis,2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.109,NA,12.13606037,2.37542775,8.10225625,1.971704274,0.357674359,0.020945254,0.019436136,1.077644995,0.736266809,1.534449901,6.169526682,0.860520779,1.162594752,0.151480344,0.522341105,0.229514768,0.070522606,0.677558589,0.330052349,0.018891885,0.218490032,34.38158125,4.479749936,15.44726838,6.787473146,2.085575124,20.03753728,9.760685422,0.558692436,6.46143703,0.451184194,0.358803329,0.280989223,0.230984842,0.171401863,0.204839631,1.698203081,26.56832973,21.12841115,16.54626741,13.6017208,10.09313107,12.06213985,NA,NA,NA,NA,NA,NA
119,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Ridge Creek 1,Ridge Creek 1,2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22,NA,29.73978597,2.433697706,20.64056506,5.608959708,1.145461359,0.018334705,0.018359397,0.998655086,0.718245627,1.598807361,8.095360598,0.890053837,2.28626824,0.29784254,1.45103403,0.622466898,0.165269089,1.482600584,0.813835555,0.046395435,0.509392363,29.78810478,3.880631609,18.90572286,8.110207222,2.15331379,19.31700786,10.60357588,0.604492534,6.636943474,1.311043061,0.736309442,0.753373204,0.62697872,0.469443232,0.43102023,4.328167889,30.29094746,17.01203513,17.40628421,14.48600738,10.84623435,9.958491463,NA,NA,NA,NA,NA,NA
120,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,0.5 mi Below Outlet,Buffalo Pound Outlet,2016-04-18,NA,NA,41,BPL-14,BPL-14 020516 Rep 1,20160713_BPL_14_88,NA,NA,NA,NA,NA,7.075,1.898168478,13.42954198,NA,8.76223206,1.950332796,0.42609461,0.023199425,0.01799508,1.289209277,0.791074874,1.572934746,5.215680573,0.839116572,1.170141209,0.167650166,0.506080702,0.198255558,0.056153449,0.68374076,0.357254268,0.015085334,0.247179068,34.40033137,4.928654103,14.87798543,5.828405021,1.650824046,20.10091479,10.50271976,0.443485354,7.266680121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Iskwao Creek 1,Iskwao Creek 1,2016-04-18,NA,NA,45,Iskwao Creek 1 (IskC-1),IskC-1 180516 12:35,20160715_ISKC_1_20160518,NA,NA,NA,NA,NA,27.55,2.610246455,71.91228985,NA,50.19006295,13.98760776,2.605264194,0.018026589,0.018810931,0.958303901,0.671163597,1.571169998,11.36127344,0.919102186,5.369718139,0.447838368,3.325928584,1.402182005,0.36543251,3.43948782,1.671564346,0.112719978,0.858389546,31.59910299,2.635387992,19.57204404,8.25140025,2.150455429,20.24030444,9.83663063,0.663321634,5.0513526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Moose Jaw Creek at TWP RD 184,Moose Jaw Creek at TWP RD 184,2016-04-18,NA,NA,46,MJR-1,MJR-1180516 15:30,20160713_MJR_1_20160518,NA,NA,NA,NA,NA,12.81,2.27029328,29.08245691,NA,19.73270874,4.907009564,0.932618562,0.020195934,0.018670669,1.081693129,0.767703786,1.617096955,6.167714394,0.860485513,2.171197299,0.404335037,1.29373136,0.528102413,0.135426718,1.406306405,0.884759802,0.054249054,0.623094496,28.9446562,5.390269529,17.24698601,7.040236641,1.805400089,18.74774597,11.79490611,0.723204753,8.306594699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Qu'Appelle River at Hwy 19,Qu’Appelle R @ Hwy#19,2016-04-18,NA,NA,42,QAR-1,QAR-1 180516 10:46,20160713_QAR_1_20160518,NA,NA,NA,NA,NA,3.541,2.116614896,7.494933348,NA,4.960924236,1.107085486,0.220415959,0.02295486,0.019336283,1.187139224,0.804555646,1.518095836,4.403512285,0.814935185,0.864623029,0.123359899,0.268329918,0.110716457,0.034518408,0.474901726,0.214290529,0.010860585,0.153773086,38.33613264,5.469599225,11.89735987,4.909007309,1.530496195,21.05645461,9.501331642,0.481542602,6.818075906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Qu'Appelle River at Marquis,Qu’Appelle R @ Marquis,2016-04-18,NA,NA,43,QAR-2,QAR-2 180516 13:35,20160713_QAR_2_20160519,NA,NA,NA,NA,NA,5.109,2.37542775,12.13606037,NA,8.10225625,1.971704274,0.357674359,0.020945254,0.019436136,1.077644995,0.736266809,1.534449901,6.169526682,0.860520779,1.162594752,0.151480344,0.522341105,0.229514768,0.070522606,0.677558589,0.330052349,0.018891885,0.218490032,34.38158125,4.479749936,15.44726838,6.787473146,2.085575124,20.03753728,9.760685422,0.558692436,6.46143703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,Helen_2016_DOC&DOM.xlsx,Combined Needs Verification,Ridge Creek 1,Ridge Creek 1,2016-04-18,NA,NA,44,Ridge Creek 1 (RC-1),Ridge Creek (RC-1),20160713_RidgeCreek,NA,NA,NA,NA,NA,12.22,2.433697706,29.73978597,NA,20.64056506,5.608959708,1.145461359,0.018334705,0.018359397,0.998655086,0.718245627,1.598807361,8.095360598,0.890053837,2.28626824,0.29784254,1.45103403,0.622466898,0.165269089,1.482600584,0.813835555,0.046395435,0.509392363,29.78810478,3.880631609,18.90572286,8.110207222,2.15331379,19.31700786,10.60357588,0.604492534,6.636943474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,1.5 km below Qu'Appelle R. Inflow Centre,Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.339,NA,14.21542711,2.242534645,9.595379011,2.403558446,0.503949628,0.021043628,0.01776595,1.184492144,0.733028428,1.538515789,5.553704315,0.847414538,1.239604925,0.194181784,0.565094654,0.237252919,0.068425759,0.725863337,0.391652083,0.020270363,0.303586834,33.09202376,5.183803392,15.08555294,6.333614109,1.82666815,19.37737282,10.45539572,0.541129934,8.104439172,0.488871248,0.39929766,0.293514503,0.233693075,0.187569898,0.27752243,1.880468814,25.99730686,21.23394214,15.60858125,12.42738371,9.974634892,14.75815115,NA,NA,NA,NA,NA,NA
127,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Opposite Sun Valley (1 m),Buffalo Pound Lake Opp Sun Valley (1m),2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.972,NA,12.99873573,1.864419926,8.373253143,1.835506382,0.372356778,0.023572245,0.018659273,1.26329926,0.782987696,1.579536035,4.557420074,0.82006039,1.103191224,0.249818438,0.460583166,0.1832193,0.050511983,0.64588033,0.336946028,0.012963518,0.274868079,33.24886037,7.529228102,13.88142422,5.522009954,1.522370592,19.4660585,10.15514915,0.390704878,8.28419423,0.39803123,0.333128585,0.22310267,0.186804539,0.163202957,0.272243469,1.57651345,25.2475632,21.13071629,14.15165029,11.84921951,10.35214492,17.26870579,NA,NA,NA,NA,NA,NA
128,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Opposite Sun Valley (3 m),Buffalo Pound Lake Opp Sun Valley (3m),2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.308,NA,12.86523637,2.039511156,8.387756104,1.858483715,0.342664037,0.022928465,0.01924691,1.191280335,0.780230348,1.565831415,4.795793121,0.82746106,1.107060111,0.176845346,0.475733997,0.188390085,0.054084033,0.65644315,0.34119378,0.013065056,0.262208673,33.80311207,5.399817945,14.52612144,5.752326441,1.651408639,20.04391735,10.41805362,0.398930047,8.006312457,0.412077926,0.334982725,0.230042041,0.187519946,0.175610925,0.246671937,1.5869055,25.96738912,21.10917917,14.4962659,11.81670528,11.06624968,15.54421085,NA,NA,NA,NA,NA,NA
129,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Opposite Parkview,Buffalo Pound Lake Opp Parkview,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.891,NA,13.01922814,1.889308973,8.490404163,1.849428076,0.337171814,0.023657017,0.019829461,1.193023685,0.777105913,1.563043065,4.378690009,0.814081124,1.121733865,0.341811479,0.480188864,0.186755685,0.053305438,0.660936801,0.343620171,0.014227308,0.277369323,32.23420477,9.82231307,13.79873306,5.366621419,1.531787946,18.99271551,9.874287736,0.408836685,7.970499803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,Opposite WTP Intake,Buffalo Pound Lake Opp Treatment Plant Intake,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.512,NA,12.81261616,1.967539336,8.25661401,1.744476825,0.321993666,0.023792113,0.019496547,1.220324422,0.796535836,1.564132531,5.022872053,0.833966255,1.115397746,0.169488166,0.471426931,0.18642395,0.052352206,0.653777423,0.345762445,0.015701743,0.270084029,34.00173053,5.166668995,14.37095558,5.682938617,1.595902099,19.92971911,10.54020552,0.478651163,8.23322838,0.40439264,0.345367514,0.227199377,0.188182989,0.184620882,0.243539444,1.593302845,25.38077684,21.67620015,14.25964799,11.81087384,11.58730636,15.28519481,NA,NA,NA,NA,NA,NA
131,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,0.5 mi Above Outlet,Buffalo Pound Lake 0.5 mi above Outlet,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.639,NA,12.84560797,1.93487091,8.325520274,1.80020723,0.346175612,0.023536977,0.019274519,1.221144685,0.779655282,1.570675116,5.491882705,0.845961481,1.121930437,0.163000846,0.48022643,0.18758522,0.053528236,0.657254271,0.34134358,0.015706456,0.241265604,34.3956192,4.997203791,14.72255754,5.750900051,1.641043652,20.14979439,10.46475201,0.481521203,7.396608163,0.413081056,0.349735605,0.231685105,0.18922411,0.179974275,0.220740905,1.584441057,26.07109016,22.07312183,14.62251337,11.94264116,11.35884949,13.93178399,NA,NA,NA,NA,NA,NA
132,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,1.5 km below Qu'Appelle R. Inflow East,Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- EAST,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.155,NA,14.02670493,2.278912254,9.354904758,2.216176927,0.400061443,0.02121335,0.019610851,1.081714914,0.742362293,1.517685287,5.699563604,0.850736547,1.217358503,0.187766527,0.555507913,0.230127851,0.066614768,0.711018067,0.367449375,0.017434841,0.264469206,33.64963018,5.190150778,15.35507888,6.361081838,1.841332924,19.65361472,10.15685645,0.481925384,7.310328851,0.475386254,0.394950299,0.285947666,0.225713673,0.181927423,0.247131031,1.811056346,26.24911453,21.80773116,15.78899886,12.46309499,10.0453762,13.64568425,NA,NA,NA,NA,NA,NA
133,BuffalloPound_DOM_AllData.xlsx,BP WSA Spatiotemporal,1.5 km below Qu'Appelle R. Inflow West,Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- WEST,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.198,NA,13.62131868,2.197695818,9.088540667,2.172053146,0.414045645,0.02128586,0.018824161,1.130773415,0.747816192,1.539773296,6.682270651,0.869830152,1.203655245,0.141967286,0.537713195,0.223704941,0.064768482,0.702896345,0.35473746,0.016101602,0.235524098,34.57717628,4.078267355,15.44678512,6.42632947,1.860591904,20.1919702,10.19047583,0.462547685,6.765856156,0.459257283,0.392838956,0.276770101,0.220592464,0.185236323,0.205096482,1.739791609,26.39725818,22.57965574,15.90823288,12.67924637,10.64704083,11.788566,NA,NA,NA,NA,NA,NA
