,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005
dd/mm/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
07/08/2014 00:00:00,0.875652511917318,,,1
08/08/2014 00:00:00,1.2723992931288,,,1
09/08/2014 00:00:00,3.16010721869943,,,1
10/08/2014 00:00:00,14.6254393145131,,,1
11/08/2014 00:00:00,7.84955107738459,,,1
12/08/2014 00:00:00,4.54277744991759,,,1
13/08/2014 00:00:00,4.31200515600174,,,1
14/08/2014 00:00:00,3.60401245934749,,,1
15/08/2014 00:00:00,2.64682059430643,,,1
16/08/2014 00:00:00,2.05261497794741,,,1
17/08/2014 00:00:00,1.67659151457551,,,1
18/08/2014 00:00:00,1.64082954899836,,,1
19/08/2014 00:00:00,1.43939716212003,,,1
20/08/2014 00:00:00,1.10525468153671,,,1
21/08/2014 00:00:00,0.445771826133447,,,1
22/08/2014 00:00:00,1.21136149927977,,,1
23/08/2014 00:00:00,0.960871113322153,,,1
24/08/2014 00:00:00,0.672838503690289,,,1
25/08/2014 00:00:00,1.36424602384949,,,1
26/08/2014 00:00:00,15.1913637268151,,,1
27/08/2014 00:00:00,6.81528550224649,,,1
28/08/2014 00:00:00,6.95625469351735,,,1
29/08/2014 00:00:00,5.40992861140085,,,1
30/08/2014 00:00:00,3.86541444760913,,,1
31/08/2014 00:00:00,2.78716226732992,,,1
01/09/2014 00:00:00,2.47511502627568,,,1
02/09/2014 00:00:00,1.9042505415597,,,1
03/09/2014 00:00:00,1.71163862423781,,,1
04/09/2014 00:00:00,1.44431931462613,,,1
05/09/2014 00:00:00,1.39967249177632,,,1
06/09/2014 00:00:00,1.9841478457959,,,1
07/09/2014 00:00:00,1.3953788460767,,,1
08/09/2014 00:00:00,1.0643223734355,,,1
09/09/2014 00:00:00,1.07742811797978,,,1
10/09/2014 00:00:00,1.07553386252407,,,1
11/09/2014 00:00:00,2.28151947609114,,,1
12/09/2014 00:00:00,1.23919504172015,,,1
13/09/2014 00:00:00,0.948092371028562,,,1
14/09/2014 00:00:00,1.01019914253049,,,1
15/09/2014 00:00:00,0.951605914032411,,,1
16/09/2014 00:00:00,0.914312685534336,,,1
17/09/2014 00:00:00,0.821137531089534,,,1
18/09/2014 00:00:00,0.450227891327019,,,1
19/09/2014 00:00:00,0.754788450738121,,,1
20/09/2014 00:00:00,0.796712466904681,,,1
21/09/2014 00:00:00,0.853570778843062,,,1
22/09/2014 00:00:00,1.65936335646661,,,1
23/09/2014 00:00:00,1.02246008604781,,,1
24/09/2014 00:00:00,0.816145714658208,,,1
25/09/2014 00:00:00,0.751696024550699,,,1
26/09/2014 00:00:00,0.599498901837283,,,1
27/09/2014 00:00:00,0.700665215821558,,,1
28/09/2014 00:00:00,0.723149811456987,,,1
29/09/2014 00:00:00,0.751634407092415,,,1
30/09/2014 00:00:00,0.8322955862885,,,1
01/10/2014 00:00:00,0.791653898226882,,,1
02/10/2014 00:00:00,0.874512210165264,,,1
03/10/2014 00:00:00,2.56055011432924,,,1
04/10/2014 00:00:00,1.48191462913188,,,1
05/10/2014 00:00:00,1.12567747613124,,,1
06/10/2014 00:00:00,1.04174811557283,,,1
07/10/2014 00:00:00,1.12938896521982,,,1
08/10/2014 00:00:00,1.03106165857668,,,1
09/10/2014 00:00:00,0.785020393733937,,,1
10/10/2014 00:00:00,0.928075201580532,,,1
11/10/2014 00:00:00,0.940481973082457,,,1
12/10/2014 00:00:00,0.924488744584382,,,1
13/10/2014 00:00:00,0.915595516086308,,,1
14/10/2014 00:00:00,0.880811953425847,,,1
15/10/2014 00:00:00,0.859670265364229,,,1
16/10/2014 00:00:00,0.864528577302611,,,1
17/10/2014 00:00:00,0.5978273678193,,,1
18/10/2014 00:00:00,2.84568344833115,,,1
19/10/2014 00:00:00,1.48371228638476,,,1
20/10/2014 00:00:00,1.25041455391525,,,1
21/10/2014 00:00:00,1.10286938883983,,,1
22/10/2014 00:00:00,1.03435645960363,,,1
23/10/2014 00:00:00,1.05408087792841,,,1
24/10/2014 00:00:00,0.818895072809666,,,1
25/10/2014 00:00:00,1.02187677410941,,,1
26/10/2014 00:00:00,1.02718354561133,,,1
27/10/2014 00:00:00,0.996990317113255,,,1
28/10/2014 00:00:00,1.03069708861518,,,1
29/10/2014 00:00:00,1.07271534519413,,,1
30/10/2014 00:00:00,1.35020916238764,,,1
31/10/2014 00:00:00,1.1814268342827,,,1
01/11/2014 00:00:00,1.15703257882699,,,1
02/11/2014 00:00:00,1.22414754492936,,,1
03/11/2014 00:00:00,1.2621270057766,,,1
04/11/2014 00:00:00,1.13034866033804,,,1
05/11/2014 00:00:00,1.11999303595655,,,1
06/11/2014 00:00:00,1.09463741157507,,,1
07/11/2014 00:00:00,1.82942359711188,,,1
08/11/2014 00:00:00,1.39561631785372,,,1
09/11/2014 00:00:00,1.48587994355471,,,1
