date_ymd,year,DOY,DOC,pH,SUVA,conductivity,sulphate,chl_a,TP,SRP,colour,turbidity,alkalinity,hardness,temperature
2008-07-21T00:00:00Z,2008,203,4.8,8.4,1.748125,NA,NA,NA,NA,NA,NA,7.53,NA,NA,21.9
2008-07-28T00:00:00Z,2008,210,4.6,8.45,1.769348,NA,NA,NA,NA,NA,NA,4.93,NA,NA,22.2
2008-08-04T00:00:00Z,2008,217,5.3,8.53,1.786604,NA,NA,NA,NA,NA,NA,6.71,NA,NA,21.2
2008-08-11T00:00:00Z,2008,224,4.9,8.3,1.719796,487,92.2,32,72,0,35,5.03,144.9,167.5,20.9
2008-08-18T00:00:00Z,2008,231,5.5,8.5,1.586,NA,NA,NA,NA,NA,NA,5.76,NA,NA,21.5
2008-08-25T00:00:00Z,2008,238,5.9,8.64,1.476949,NA,NA,NA,NA,NA,NA,5.43,137,NA,19.8
2008-09-01T00:00:00Z,2008,245,6.4,8.36,1.41125,NA,NA,NA,NA,NA,NA,4.35,NA,NA,15.9
2008-09-08T00:00:00Z,2008,252,6.5,8.3,1.206154,471,89.83,16,89,11,25,3.78,140.3,168.9,15.5
2008-09-15T00:00:00Z,2008,259,5.9,8.51,1.411864,NA,NA,NA,NA,NA,NA,4.75,NA,NA,14.5
2008-09-22T00:00:00Z,2008,266,6.6,8.31,1.304091,NA,NA,NA,NA,NA,NA,5.13,150.2,NA,14.7
2008-09-29T00:00:00Z,2008,273,6.52,8.26,1.277454,NA,NA,NA,NA,NA,NA,4.63,NA,NA,12
2008-10-06T00:00:00Z,2008,280,6.1,8.07,1.348689,NA,NA,NA,NA,NA,NA,4.18,NA,NA,13.2
2008-10-13T00:00:00Z,2008,287,5.8,8.27,1.426897,495,91,13,58,6.6,15,3.41,155.5,185,6.9
2008-10-20T00:00:00Z,2008,294,5.7,8.39,1.444561,NA,NA,NA,NA,NA,NA,3.71,NA,NA,5
2008-10-27T00:00:00Z,2008,301,5.6,8.3,1.460536,NA,NA,NA,NA,NA,NA,26.6,160,NA,3.4
2008-11-03T00:00:00Z,2008,308,5.9,8.33,1.340339,NA,NA,NA,NA,NA,NA,3.65,NA,NA,5.1
2008-11-10T00:00:00Z,2008,315,6.4,8.46,1.227344,NA,NA,NA,NA,NA,NA,2.47,NA,NA,1.2
2008-11-17T00:00:00Z,2008,322,5.9,8.4,1.31661,502,91.4,18,58,0,15,2.32,162,191.2,1.2
2008-11-24T00:00:00Z,2008,329,5.9,8.27,1.289322,NA,NA,NA,NA,NA,NA,2.81,NA,NA,2.9
2008-12-01T00:00:00Z,2008,336,6.1,8.1,1.319672,NA,NA,NA,NA,NA,NA,2.22,NA,NA,2.7
2008-12-08T00:00:00Z,2008,343,5.8,8.17,1.418448,540,99.8,23,61,3,15,2.15,178,209.2,2.8
2008-12-15T00:00:00Z,2008,350,5.8,8.06,1.402759,NA,NA,NA,NA,NA,NA,1.99,NA,NA,2.7
2008-12-22T00:00:00Z,2008,357,5.8,8.04,NA,NA,NA,NA,NA,NA,NA,1.7,188,NA,3.4
2008-12-29T00:00:00Z,2008,364,6.3,8.12,1.44746,NA,NA,NA,NA,NA,NA,1.64,NA,NA,2.8
2009-01-05T00:00:00Z,2009,5,6.1,8.03,1.458197,NA,NA,NA,NA,NA,NA,1.51,NA,NA,3.5
2009-01-12T00:00:00Z,2009,12,6.3,7.93,1.46746,623,116.1,13,45,18,15,1.54,204,246,3.2
2009-01-19T00:00:00Z,2009,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-26T00:00:00Z,2009,26,6.5,7.78,1.447231,NA,NA,NA,NA,NA,NA,2.41,206,NA,3.5
2009-02-02T00:00:00Z,2009,33,6.2,7.84,1.506452,NA,NA,NA,NA,NA,NA,1.88,NA,NA,3.3
2009-02-09T00:00:00Z,2009,40,6.3,7.82,1.484762,630,117.7,8,46,19,15,1.38,209.1,253,3.6
2009-02-16T00:00:00Z,2009,47,6.4,7.78,1.479844,NA,NA,NA,NA,NA,NA,1.25,NA,NA,3.9
2009-02-23T00:00:00Z,2009,54,5.7,7.68,1.655789,NA,NA,NA,NA,NA,NA,1.28,215,NA,4
2009-03-02T00:00:00Z,2009,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1
2009-03-09T00:00:00Z,2009,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2
2009-03-16T00:00:00Z,2009,75,5.8,7.65,1.637586,NA,NA,NA,NA,NA,NA,1.46,NA,NA,3.6
2009-03-23T00:00:00Z,2009,82,5.7,7.64,1.713684,NA,NA,14,NA,10.71,NA,1.59,223,NA,3.7
2009-03-30T00:00:00Z,2009,89,5.94,7.68,1.61633,NA,NA,NA,40,NA,NA,2.22,NA,NA,3.9
2009-04-06T00:00:00Z,2009,96,5.8,7.81,1.669483,642,118.8,28,60,0,20,2.18,221.5,263.2,3.7
2009-04-13T00:00:00Z,2009,103,5.8,8.02,1.617069,NA,NA,NA,NA,NA,NA,2.8,NA,NA,5.8
2009-04-20T00:00:00Z,2009,110,5.9,7.98,1.633051,624,109.5,29,64,7,50,2.85,208,249.2,6.3
2009-04-27T00:00:00Z,2009,117,5.52,8.2,1.769384,NA,NA,NA,NA,NA,NA,4.58,NA,NA,7.2
2009-05-04T00:00:00Z,2009,124,4.1,8.37,2.17439,NA,NA,NA,NA,NA,NA,2.73,NA,NA,6.1
2009-05-11T00:00:00Z,2009,131,4.5,8.19,1.979333,NA,NA,NA,NA,NA,NA,2.56,NA,NA,9.6
2009-05-18T00:00:00Z,2009,138,4.8,8.23,1.848125,NA,NA,NA,NA,NA,NA,4.27,NA,NA,10.5
2009-05-25T00:00:00Z,2009,145,4.6,8.34,1.996739,475,81.6,5,0,0,10,2.07,154.1,181.2,13.1
2009-06-01T00:00:00Z,2009,152,4.6,8.29,1.868261,NA,NA,NA,NA,NA,NA,1.95,NA,NA,15.9
2009-06-08T00:00:00Z,2009,159,4.8,8.5,1.774792,482,81.9,7,34,5.28,5,2.31,155,181.5,13.5
2009-06-15T00:00:00Z,2009,166,4.6,8.46,1.9,480,NA,NA,NA,NA,NA,2.03,NA,NA,17.1
2009-06-22T00:00:00Z,2009,173,4.6,8.49,1.817391,480,83.5,10,36,5.6,NA,2.61,149,177,19.8
2009-06-29T00:00:00Z,2009,180,4.6,8.56,1.807826,NA,NA,NA,NA,NA,NA,2.23,NA,NA,19.7
2009-07-06T00:00:00Z,2009,187,4.7,8.54,1.750638,NA,NA,NA,NA,NA,NA,1.94,NA,NA,20.5
2009-07-13T00:00:00Z,2009,194,4.5,8.44,1.823333,456,85.67,6,35,3,20,2.45,140,168,18.7
2009-07-20T00:00:00Z,2009,201,4.8,8.57,1.805625,NA,NA,NA,NA,NA,NA,2.62,NA,NA,18.8
2009-07-27T00:00:00Z,2009,208,4.8,8.69,1.844375,464,86.4,25,53,5.5,NA,5.42,140.1,NA,22.1
2009-08-03T00:00:00Z,2009,215,4.8,8.65,1.865833,NA,NA,NA,NA,NA,NA,4.12,NA,NA,18.8
2009-08-10T00:00:00Z,2009,222,4.9,8.44,1.787959,470,86.94,17,43,5,25,2.91,140,166.5,18.8
2009-08-17T00:00:00Z,2009,229,4.8,8.51,1.863958,NA,NA,NA,50,0,NA,8.86,NA,NA,17.8
2009-08-24T00:00:00Z,2009,236,4.7,8.56,1.921064,473,NA,14.7,42,0,NA,3.77,142,NA,18.5
2009-08-31T00:00:00Z,2009,243,5,8.34,1.8298,NA,NA,NA,NA,NA,NA,3.14,NA,NA,18.6
2009-09-07T00:00:00Z,2009,250,4.8,8.36,1.898542,NA,NA,NA,NA,NA,NA,3.43,NA,NA,19
2009-09-14T00:00:00Z,2009,257,4.9,8.44,1.836327,485,86.5,10,51.5,4.8,25,3.09,150.1,170.5,17.4
2009-09-21T00:00:00Z,2009,264,4.8,8.39,1.875208,487,86.5,13,76,18.9,25,4.87,149.3,175.9,16.7
2009-09-28T00:00:00Z,2009,271,4.9,8.36,1.806122,NA,NA,NA,NA,NA,NA,5.99,NA,NA,13.8
2009-10-05T00:00:00Z,2009,278,4.6,8.42,1.844348,NA,NA,NA,NA,NA,NA,4.56,NA,NA,9.4
2009-10-12T00:00:00Z,2009,285,4.8,8.52,1.782292,496,88.74,17,57,7,15,5.33,154,179.8,3
2009-10-19T00:00:00Z,2009,292,5,8.45,1.6786,NA,NA,NA,NA,NA,NA,3.79,NA,NA,4.4
2009-10-26T00:00:00Z,2009,299,4.9,8.45,1.714082,NA,88.7,20,58,9.3,NA,2.5,156,NA,4.3
2009-11-02T00:00:00Z,2009,306,5.2,8.53,1.616731,NA,NA,NA,NA,NA,NA,2.86,NA,NA,3.6
2009-11-09T00:00:00Z,2009,313,4.9,8.5,1.81551,500,88.91,13,52,6,10,2.27,156.2,180.5,3.7
2009-11-16T00:00:00Z,2009,320,5.1,8.42,1.687843,NA,NA,NA,NA,NA,NA,1.86,NA,NA,2
2009-11-23T00:00:00Z,2009,327,4.8,8.52,1.777292,502,NA,18,41,5,NA,1.79,157,NA,1.9
2009-11-30T00:00:00Z,2009,334,5,8.47,1.7006,NA,NA,NA,NA,NA,NA,1.59,NA,NA,2.3
2009-12-07T00:00:00Z,2009,341,5.17,8.51,1.63559,NA,NA,NA,NA,NA,NA,1.21,NA,NA,2.7
2009-12-14T00:00:00Z,2009,348,5.4,8.24,1.604074,538,97.2,12,35,6,5,1.3,172,201,2.5
2009-12-21T00:00:00Z,2009,355,5.2,8.12,1.659808,NA,NA,NA,NA,NA,NA,0.956,NA,NA,3.2
2009-12-28T00:00:00Z,2009,362,5.4,7.99,1.647407,NA,NA,NA,NA,NA,NA,1.24,175,NA,3
2010-01-04T00:00:00Z,2010,4,5.5,7.99,1.629818,NA,NA,NA,NA,NA,NA,1.02,NA,NA,3.4
2010-01-11T00:00:00Z,2010,11,5.4,7.87,1.627407,564,100.3,10,32.8,11.4,10,1.05,181.5,209,3.7
2010-01-18T00:00:00Z,2010,18,5.6,7.94,1.549107,NA,NA,NA,NA,NA,NA,1.09,NA,NA,3.8
2010-01-25T00:00:00Z,2010,25,5.87,7.83,1.49523,NA,NA,NA,NA,NA,NA,1.06,188,NA,3
2010-02-01T00:00:00Z,2010,32,5.4,7.9,1.638889,NA,NA,NA,NA,NA,NA,1.04,NA,NA,3.5
2010-02-08T00:00:00Z,2010,39,5.4,7.85,1.631481,585,104.11,5,42,20,10,0.92,190,222.1,3.6
2010-02-15T00:00:00Z,2010,46,5.4,7.69,1.64,NA,NA,NA,NA,NA,NA,1.04,NA,NA,3.7
2010-02-22T00:00:00Z,2010,53,5.4,7.67,1.637963,NA,NA,NA,NA,NA,NA,0.97,190.4,NA,3.6
2010-03-01T00:00:00Z,2010,60,5.1,7.67,1.713922,NA,NA,NA,NA,NA,NA,0.822,NA,NA,4
2010-03-08T00:00:00Z,2010,67,5.1,7.61,1.716275,581,103.3,2.6,48,28,10,0.833,192,225,4.3
2010-03-15T00:00:00Z,2010,74,5.1,7.54,1.719608,NA,NA,NA,NA,NA,NA,0.858,NA,NA,3.8
2010-03-22T00:00:00Z,2010,81,5.07,7.62,1.667061,NA,NA,NA,NA,NA,NA,0.98,192,NA,4.3
2010-03-29T00:00:00Z,2010,88,4.7,7.71,1.862553,NA,NA,NA,NA,NA,NA,1.56,NA,NA,5.2
2010-04-05T00:00:00Z,2010,95,4.9,7.93,1.77551,NA,NA,NA,NA,NA,NA,2.97,NA,NA,6.5
2010-04-12T00:00:00Z,2010,102,4.4,8.18,1.628636,505,86.37,20,58.6,3,25,5.45,161,185.2,3.6
2010-04-19T00:00:00Z,2010,109,4.6,8.28,1.633913,NA,NA,NA,NA,NA,NA,2.32,NA,NA,7.8
2010-04-26T00:00:00Z,2010,116,4.4,8.31,1.761591,NA,NA,NA,NA,NA,NA,2.1,165.4,NA,9.9
2010-05-03T00:00:00Z,2010,123,4.7,8.27,1.967447,NA,NA,NA,NA,NA,NA,1.71,NA,NA,8
2010-05-10T00:00:00Z,2010,130,4.7,8.44,1.859362,508,88.8,4,35,5,20,1.72,160,185.5,8.3
2010-05-17T00:00:00Z,2010,137,4.5,8.41,1.894444,NA,NA,NA,NA,NA,NA,1.3,NA,NA,12.9
2010-05-24T00:00:00Z,2010,144,4.59,8.36,1.817429,NA,NA,NA,NA,NA,NA,1.67,157,NA,13.8
2010-05-31T00:00:00Z,2010,151,4.69,8.38,1.733689,NA,NA,NA,NA,NA,NA,2.94,NA,NA,11.9
2010-06-07T00:00:00Z,2010,158,4.86,8.48,1.725926,NA,NA,NA,NA,NA,NA,1.54,NA,NA,16.5
2010-06-14T00:00:00Z,2010,165,4.3,8.49,1.925349,496,91.04,6,34,4,15,1.33,158,184,16
2010-06-21T00:00:00Z,2010,172,4.6,8.64,1.811304,NA,NA,NA,NA,NA,NA,2.06,NA,NA,19.6
2010-06-28T00:00:00Z,2010,179,5,8.72,1.7888,NA,NA,NA,NA,NA,NA,3.16,148.5,NA,21.4
2010-07-05T00:00:00Z,2010,186,5.2,8.5,1.789231,NA,NA,NA,NA,NA,NA,3.73,NA,NA,22.4
2010-07-12T00:00:00Z,2010,193,5.1,8.46,1.785882,483,94.1,31,70,0,25,3.96,138,165,21.1
2010-07-19T00:00:00Z,2010,200,5.23,8.48,1.697514,NA,NA,NA,NA,NA,NA,3.66,NA,NA,20.5
2010-07-26T00:00:00Z,2010,207,5.4,8.5,1.809074,NA,NA,NA,NA,NA,NA,3.64,140,NA,22.4
2010-08-02T00:00:00Z,2010,214,6.8,8.8,1.443824,NA,NA,NA,NA,NA,NA,10.6,NA,NA,23.1
2010-08-09T00:00:00Z,2010,221,6,8.9,1.701167,514,114.28,62,78,0,50,10.2,129,159.8,22
2010-08-16T00:00:00Z,2010,228,6.2,8.55,1.661935,NA,NA,NA,NA,NA,NA,7.44,NA,NA,19.4
2010-08-23T00:00:00Z,2010,235,6.6,8.95,1.559394,NA,NA,NA,NA,NA,NA,9.35,130.5,NA,19.8
2010-08-30T00:00:00Z,2010,242,6.4,8.63,1.654687,NA,NA,NA,NA,NA,NA,6.02,NA,NA,17.6
2010-09-06T00:00:00Z,2010,249,6,8.82,1.747333,NA,NA,NA,NA,NA,NA,3.14,NA,NA,16.6
2010-09-13T00:00:00Z,2010,256,6,8.73,1.682667,559,132.1,28,70,6,35,4.21,138.1,175.5,14.5
2010-09-20T00:00:00Z,2010,263,5.7,8.53,1.835789,NA,NA,NA,NA,NA,NA,3.16,NA,NA,10.8
2010-09-27T00:00:00Z,2010,270,5.6,8.38,1.8575,NA,NA,NA,NA,NA,NA,1.98,141,NA,13
2010-10-04T00:00:00Z,2010,277,5.62,8.43,1.845552,NA,NA,NA,NA,NA,NA,2.07,NA,NA,12.3
2010-10-11T00:00:00Z,2010,284,6.1,8.3,1.605246,651,153.4,11,54,13.8,15,2.05,149,191,13.1
2010-10-18T00:00:00Z,2010,291,5.7,8.32,1.732105,NA,NA,NA,NA,NA,NA,2.56,NA,NA,10.6
2010-10-25T00:00:00Z,2010,298,5.6,8.36,1.7725,NA,NA,NA,NA,NA,NA,1.76,153.5,NA,8.4
2010-11-01T00:00:00Z,2010,305,5.5,8.24,1.725273,NA,NA,NA,NA,NA,NA,2.63,NA,NA,3.7
2010-11-08T00:00:00Z,2010,312,5.2,8.4,1.844615,673,163.5,11,52.7,12.2,20,2.06,157.5,225,5
2010-11-15T00:00:00Z,2010,319,5.15,8.41,1.825631,NA,NA,NA,NA,NA,NA,1.6,NA,NA,2.7
2010-11-22T00:00:00Z,2010,326,5.4,8.42,1.778333,NA,NA,NA,NA,NA,NA,1.41,164,NA,1.1
2010-11-29T00:00:00Z,2010,333,5.57,8.24,1.732855,NA,NA,NA,NA,NA,NA,1.43,NA,NA,1.1
2010-12-06T00:00:00Z,2010,340,5.3,8.24,1.831698,NA,NA,NA,NA,NA,NA,1.05,NA,NA,1.2
2010-12-13T00:00:00Z,2010,347,5,8.12,1.9398,732,177.1,8,42.5,14.5,15,0.982,171,221,1.5
2010-12-20T00:00:00Z,2010,354,5.2,8.06,1.8775,NA,NA,NA,NA,NA,NA,0.795,NA,NA,1.9
2010-12-27T00:00:00Z,2010,361,5,7.98,1.942,NA,NA,NA,NA,NA,NA,0.755,172.1,NA,2.4
2011-01-03T00:00:00Z,2011,3,5.2,7.87,1.8825,NA,NA,NA,NA,NA,NA,0.726,NA,NA,2.7
2011-01-10T00:00:00Z,2011,10,5.2,7.86,1.872692,761,181.5,5,53.9,31,10,0.674,181,232,3.2
2011-01-17T00:00:00Z,2011,17,5.6,7.8,1.751429,NA,NA,NA,NA,NA,NA,0.676,NA,NA,2.8
2011-01-24T00:00:00Z,2011,24,5.3,7.77,1.869057,NA,NA,NA,NA,NA,NA,0.71,186,NA,2.2
2011-01-31T00:00:00Z,2011,31,5.2,7.76,1.8975,NA,NA,NA,NA,NA,NA,0.703,NA,NA,3.4
2011-02-07T00:00:00Z,2011,38,5.6,7.71,1.750357,NA,NA,NA,NA,NA,NA,0.737,NA,NA,3.3
2011-02-14T00:00:00Z,2011,45,5.4,7.74,1.864259,788,186.4,2.6,64,43,15,0.844,192,245,3.4
2011-02-21T00:00:00Z,2011,52,5.3,7.67,1.925094,NA,NA,NA,NA,NA,NA,0.976,NA,NA,2.8
2011-02-28T00:00:00Z,2011,59,5.3,7.68,1.938302,NA,NA,NA,NA,NA,NA,0.895,200,NA,3.2
2011-03-07T00:00:00Z,2011,66,5.3,7.59,1.968302,NA,NA,NA,NA,NA,NA,0.903,NA,NA,3
2011-03-14T00:00:00Z,2011,73,5.72,7.69,1.816608,834,198.83,5,70,48,15,0.781,206,264,3.2
2011-03-21T00:00:00Z,2011,80,5.5,7.59,1.900364,NA,NA,NA,NA,NA,NA,0.692,NA,NA,3.5
2011-03-28T00:00:00Z,2011,87,5.12,7.6,2.054492,NA,NA,NA,NA,NA,NA,0.736,207.3,NA,3.5
2011-04-04T00:00:00Z,2011,94,5.3,7.63,1.995283,NA,NA,NA,NA,NA,NA,1.3,NA,NA,3.8
2011-04-11T00:00:00Z,2011,101,5.6,7.74,2.046071,835,199.75,33,71,9,25,3.67,205.1,272.3,4.9
2011-04-18T00:00:00Z,2011,108,5.5,7.76,2.151091,NA,NA,NA,NA,NA,NA,7.81,NA,NA,4.7
2011-04-25T00:00:00Z,2011,115,5.71,7.83,2.077233,800,189.3,4.5,58.7,21.6,25,4.86,201,255.4,5
2011-05-02T00:00:00Z,2011,122,7.3,8.18,2.694658,NA,NA,NA,NA,NA,NA,8.42,NA,NA,6
2011-05-09T00:00:00Z,2011,129,7.2,8.53,2.640278,511,115.6,54,142,14,50,10.2,126,160.9,10.2
2011-05-16T00:00:00Z,2011,136,6.96,8.67,2.503161,NA,NA,NA,NA,NA,NA,2.4,NA,NA,12.1
2011-05-23T00:00:00Z,2011,143,6.4,8.34,2.461094,562,126.83,23,69.3,3,30,4.08,143,180.2,15.3
2011-05-30T00:00:00Z,2011,150,6,8.39,2.548833,NA,NA,NA,NA,NA,NA,3.01,NA,NA,13.5
2011-06-06T00:00:00Z,2011,157,5.93,8.37,2.509949,NA,NA,NA,NA,NA,NA,2.44,NA,NA,15
2011-06-13T00:00:00Z,2011,164,5.89,8.16,2.39236,607,141.6,13.2,61,5.2,25,2.41,151,189.6,17.1
2011-06-20T00:00:00Z,2011,171,6.2,8.37,2.224194,NA,NA,NA,NA,NA,NA,2.45,NA,NA,16.4
2011-06-27T00:00:00Z,2011,178,6.5,8.48,2.312923,615,149.5,18,72,9,35,3.81,153,194.6,19.9
2011-07-04T00:00:00Z,2011,185,9.7,8.91,2.717732,NA,NA,NA,NA,NA,NA,10.8,NA,NA,22
2011-07-11T00:00:00Z,2011,192,8.6,8.7,2.552442,616,156.17,33,98.4,33.7,55,5.19,143,188,21.5
2011-07-18T00:00:00Z,2011,199,7.6,8.79,2.418026,NA,NA,NA,NA,NA,NA,5.08,NA,NA,24
2011-07-25T00:00:00Z,2011,206,7.6,8.7,2.403553,NA,NA,NA,NA,NA,NA,5.35,140,NA,21.8
2011-08-01T00:00:00Z,2011,213,6.8,8.45,2.313235,NA,NA,NA,NA,NA,NA,3.25,NA,NA,23.3
2011-08-08T00:00:00Z,2011,220,6.6,8.48,2.267879,646,177.2,32,120,47,50,5.01,143.5,187,22.4
2011-08-15T00:00:00Z,2011,227,6.8,8.59,2.199853,NA,NA,NA,NA,NA,NA,4.49,NA,NA,21.3
2011-08-22T00:00:00Z,2011,234,6.5,8.56,2.205385,657,176.5,26,100.5,24.8,NA,4.15,139.5,190,19.5
2011-08-29T00:00:00Z,2011,241,6.61,8.51,2.140998,NA,NA,NA,NA,NA,NA,4.23,NA,NA,20.7
2011-09-05T00:00:00Z,2011,248,6,8.54,2.349833,NA,NA,NA,NA,NA,NA,4.02,NA,NA,17.5
2011-09-12T00:00:00Z,2011,255,6.8,8.43,2.038824,684,188.6,22,95,31,35,4.46,146,196.2,18.8
2011-09-19T00:00:00Z,2011,262,6.4,8.32,2.103906,NA,NA,NA,NA,NA,NA,3.85,NA,NA,14.5
2011-09-26T00:00:00Z,2011,269,6.8,8.1,1.967647,NA,NA,NA,NA,NA,NA,4.76,153.2,NA,14.4
2011-10-03T00:00:00Z,2011,276,6.7,8.23,1.947761,NA,NA,NA,NA,NA,NA,4.09,NA,NA,14.1
2011-10-10T00:00:00Z,2011,283,6.4,8.15,2.0125,737,199.46,11,105,46,25,5.52,159,206,11.5
2011-10-17T00:00:00Z,2011,290,6.3,8.17,1.968254,NA,NA,NA,NA,NA,NA,7.9,NA,NA,7.87
2011-10-24T00:00:00Z,2011,297,6.3,8.15,1.960317,NA,NA,NA,NA,NA,NA,4.56,163,NA,7.3
2011-10-31T00:00:00Z,2011,304,6.49,8.09,1.864407,NA,NA,NA,NA,NA,NA,6.03,NA,NA,5
2011-11-07T00:00:00Z,2011,311,6.2,8.4,1.975806,738,193.4,11,95,45,25,5.14,165,218.5,2
2011-11-14T00:00:00Z,2011,318,6.2,8.37,1.92,NA,NA,NA,NA,NA,NA,3.9,NA,NA,2.5
2011-11-21T00:00:00Z,2011,325,6.4,8.34,1.93,NA,NA,NA,NA,NA,NA,2.65,175.8,NA,1.2
2011-11-28T00:00:00Z,2011,332,6.4,8.47,1.918906,NA,NA,NA,NA,NA,NA,2.52,NA,NA,2.4
2011-12-05T00:00:00Z,2011,339,6.4,8.53,1.973906,NA,NA,NA,NA,NA,NA,2.46,NA,NA,2.4
2011-12-12T00:00:00Z,2011,346,6.8,8.7,1.950588,808,213.98,33,63.5,7.1,20,2.1,183.3,243,2.7
2011-12-19T00:00:00Z,2011,353,7,8.79,1.937143,NA,NA,NA,NA,NA,NA,1.76,NA,NA,2.8
2011-12-26T00:00:00Z,2011,360,6.9,8.87,1.999855,NA,NA,NA,NA,NA,NA,1.78,188.2,NA,3.1
2012-01-02T00:00:00Z,2012,2,7,8.7,1.949571,NA,NA,NA,NA,NA,NA,1.74,NA,NA,3.6
2012-01-09T00:00:00Z,2012,9,7.2,8.6,1.9,809,209.6,19,59,15,15,1.74,188,250,3.3
2012-01-16T00:00:00Z,2012,16,6.9,8.34,1.992029,NA,NA,NA,NA,NA,NA,1.09,NA,NA,3.5
2012-01-23T00:00:00Z,2012,23,7.2,8.22,1.995139,NA,NA,NA,NA,NA,NA,1.18,198,NA,4.4
2012-01-30T00:00:00Z,2012,30,7.3,8.6,1.943288,NA,NA,NA,NA,NA,NA,1.24,NA,NA,3.7
2012-02-06T00:00:00Z,2012,37,7.2,8.69,1.977639,NA,NA,NA,NA,NA,NA,1.87,NA,NA,4.8
2012-02-13T00:00:00Z,2012,44,7,8.57,1.979,829,210.7,17,54.5,9,25,1.79,205.5,263,4.8
2012-02-20T00:00:00Z,2012,51,7,8.61,1.968714,NA,NA,NA,NA,NA,NA,1.72,NA,NA,5.3
2012-02-27T00:00:00Z,2012,58,6.5,8.63,2.141231,NA,NA,NA,NA,NA,NA,2.18,203,NA,5
2012-03-05T00:00:00Z,2012,65,7,8.39,1.980429,NA,NA,NA,NA,NA,NA,2.61,NA,NA,5.4
2012-03-12T00:00:00Z,2012,72,6.9,8.15,1.967246,NA,NA,NA,NA,NA,NA,1.22,NA,NA,5
2012-03-19T00:00:00Z,2012,79,6.8,8.17,1.976765,820,201.6,24,59.2,5.6,25,1.83,211.3,267,6.1
2012-03-26T00:00:00Z,2012,86,6.8,8.35,1.954265,NA,NA,NA,NA,NA,NA,3.44,NA,NA,7.7
2012-04-02T00:00:00Z,2012,93,6.8,8.64,1.908235,NA,NA,NA,NA,NA,NA,2.02,198,NA,7.9
2012-04-09T00:00:00Z,2012,100,5.4,8.32,1.992963,NA,NA,NA,NA,NA,NA,3.12,NA,NA,5.1
2012-04-16T00:00:00Z,2012,107,5.5,8.28,1.885636,665,158.2,10,56.6,7.1,25,3.52,171,214,6.3
2012-04-23T00:00:00Z,2012,114,5.5,8.35,1.829455,NA,NA,NA,NA,NA,NA,2.4,170,NA,7.9
2012-04-30T00:00:00Z,2012,121,5.2,8.35,1.881731,NA,NA,NA,NA,NA,NA,5.39,NA,NA,8.1
2012-05-07T00:00:00Z,2012,128,5.3,8.26,1.863208,NA,NA,NA,NA,NA,NA,3.9,NA,NA,10.8
2012-05-14T00:00:00Z,2012,135,5.3,8.32,1.845849,653,159,7,59,10,20,2.45,168,208,14.2
2012-05-21T00:00:00Z,2012,142,5.3,8.26,1.825283,NA,NA,NA,NA,NA,NA,2.33,NA,NA,16
2012-05-28T00:00:00Z,2012,149,5.3,8.46,1.798113,NA,NA,NA,NA,NA,NA,2.61,166.2,NA,11.4
2012-06-04T00:00:00Z,2012,156,5.3,8.37,1.741132,NA,NA,NA,NA,NA,NA,2.15,NA,NA,16.2
2012-06-11T00:00:00Z,2012,163,5.6,8.5,1.759643,657,161,12,56.1,9.8,25,5.06,169.5,218,15.8
2012-06-18T00:00:00Z,2012,170,5.5,8.41,1.751455,NA,NA,NA,NA,NA,NA,1.88,169,NA,17.4
2012-06-25T00:00:00Z,2012,177,5.5,8.52,1.701818,NA,NA,NA,NA,NA,NA,3.94,NA,NA,19.4
2012-07-02T00:00:00Z,2012,184,5.8,8.54,1.714828,NA,NA,NA,NA,NA,NA,4.99,NA,NA,21.6
2012-07-09T00:00:00Z,2012,191,6.3,8.27,1.673333,NA,NA,NA,NA,NA,NA,3.94,NA,NA,23.3
2012-07-16T00:00:00Z,2012,198,6.5,8.34,1.675846,649,161.7,49,81,3,35,6.05,158,200,22.7
2012-07-23T00:00:00Z,2012,205,7.3,8.83,1.573425,NA,NA,NA,NA,NA,NA,4.93,NA,NA,24.9
2012-07-30T00:00:00Z,2012,212,7.4,8.82,1.554324,NA,NA,NA,NA,NA,NA,5.52,131.5,NA,23.6
2012-08-06T00:00:00Z,2012,219,7.2,8.97,1.673611,NA,NA,NA,NA,NA,NA,13.3,NA,NA,22
2012-08-13T00:00:00Z,2012,226,7.4,9.04,1.592297,627,175.8,134,151.9,3.3,75,13.5,125.5,169,22
2012-08-20T00:00:00Z,2012,233,7.5,9.12,1.628667,NA,NA,NA,NA,NA,NA,12.7,NA,NA,20.2
2012-08-27T00:00:00Z,2012,240,8,9.08,1.52,631,NA,123,175.7,6.1,NA,12.4,124.2,NA,18.5
2012-09-03T00:00:00Z,2012,247,9,9.24,1.393667,NA,NA,NA,NA,NA,NA,8.59,NA,NA,18.3
2012-09-10T00:00:00Z,2012,254,8.9,9.2,1.468989,NA,NA,NA,NA,NA,NA,6.73,NA,NA,16.4
2012-09-17T00:00:00Z,2012,261,8.7,9.23,1.529655,646,183,112,147,5,60,5.89,127,170,14.6
2012-09-24T00:00:00Z,2012,268,8.3,9.17,1.54012,NA,NA,NA,NA,NA,NA,5.2,NA,NA,12.8
