"","date","05JG004.cms","05JG006.cms","05JG013.cms","05JG014.cms","predicted_05JG014.cms","predicted_Ungauged.cms","predicted_05JG004.cms","combined_05JG014.cms","combined_05JG004.cms","percent_Dief.006","percent_Ridge.013","percent_Iskwao.014","percent_Ungauged"
"11625",2004-07-29,NA,6.03,0.001,0,0.1189957,-0.14353005958,6.00646564042,0,6.00646564042,100.391817101585,0.0166487258874934,0,-2.38959261856301
"11626",2004-07-30,NA,6.03,0.001,0,0.1189957,-0.14353005958,6.00646564042,0,6.00646564042,100.391817101585,0.0166487258874934,0,-2.38959261856301
"11627",2004-07-31,NA,6.05,0.001,0,0.1189957,-0.14353005958,6.02646564042,0,6.02646564042,100.390516780219,0.0165934738479702,0,-2.38166229003833
"11628",2004-08-01,NA,6.07,0,0,0,-0.1463,5.9237,0,5.9237,102.469740196161,0,0,-2.46974019616118
"11629",2004-08-02,NA,6.12,0,0,0,-0.1463,5.9737,0,5.9737,102.449068416559,0,0,-2.44906841655925
"11630",2004-08-03,NA,6.14,0,0,0,-0.1463,5.9937,0,5.9937,102.440896274421,0,0,-2.44089627442148
"11631",2004-08-04,NA,6.17,0,0,0,-0.1463,6.0237,0,6.0237,102.42873981108,0,0,-2.42873981107957
"11632",2004-08-05,NA,6.17,0,0,0,-0.1463,6.0237,0,6.0237,102.42873981108,0,0,-2.42873981107957
"11633",2004-08-06,NA,6.16,0,0,0,-0.1463,6.0137,0,6.0137,102.432778489117,0,0,-2.43277848911652
"11634",2004-08-07,NA,6.2,0.001,0,0.1189957,-0.14353005958,6.17646564042,0,6.17646564042,100.381032793674,0.01619048916027,0,-2.32382187380289
"11635",2004-08-08,NA,6.23,0.013,0,0.1249441,-0.11030006902,6.25764403098,0,6.25764403098,99.5582358017947,0.207745917403424,0,-1.76264530986314
"11636",2004-08-09,NA,6.22,0.014,0,0.1254398,-0.10753167768,6.25190812232,0,6.25190812232,99.4896258598861,0.223931633768232,0,-1.71998173319438
"11637",2004-08-10,NA,6.19,0.021,0,0.1289097,-0.08815627478,6.25175342522,0,6.25175342522,99.0122223155686,0.335905762298375,0,-1.41010479435052
"11638",2004-08-11,NA,6.19,0.008,0,0.1224656,-0.12414381312,6.19632178688,0,6.19632178688,99.8979751682137,0.129108853206092,0,-2.00350816806933
"11639",2004-08-12,NA,6.2,0.005,0,0.1209785,-0.1324514895,6.1935270105,0,6.1935270105,100.104512170352,0.0807294452986708,0,-2.13854705526355
"11640",2004-08-13,NA,6.2,0.003,0,0.1199871,-0.13799053622,6.18499656378,0,6.18499656378,100.24257792329,0.0485044731886889,0,-2.23105275479193
"11641",2004-08-14,NA,6.22,0.002,0,0.1194914,-0.14076023832,6.20073116168,0,6.20073116168,100.310751068182,0.0322542607936276,0,-2.27005871807323
"11642",2004-08-15,NA,6.23,0.002,0,0.1194914,-0.14076023832,6.21073116168,0,6.21073116168,100.310250722796,0.0322023276798702,0,-2.26640365933863
"11643",2004-08-16,NA,6.22,0.002,0,0.1194914,-0.14076023832,6.20073116168,0,6.20073116168,100.310751068182,0.0322542607936276,0,-2.27005871807323
"11644",2004-08-17,NA,6.23,0.003,0,0.1199871,-0.13799053622,6.21499656378,0,6.21499656378,100.241406991396,0.0482703404452951,0,-2.22028338718941
"11645",2004-08-18,NA,6.21,0.002,0,0.1194914,-0.14076023832,6.19073116168,0,6.19073116168,100.311253030002,0.0323063616843806,0,-2.27372558497277
"11646",2004-08-19,NA,6.23,0.002,0,0.1194914,-0.14076023832,6.21073116168,0,6.21073116168,100.310250722796,0.0322023276798702,0,-2.26640365933863
"11647",2004-08-20,NA,6.21,0.001,0,0.1189957,-0.14353005958,6.18646564042,0,6.18646564042,100.380416880136,0.0161643183381862,0,-2.32006557414996
"11648",2004-08-21,NA,6.22,0.001,0,0.1189957,-0.14353005958,6.19646564042,0,6.19646564042,100.37980295455,0.0161382319862621,0,-2.31632139850406
"11649",2004-08-22,NA,6.17,0.001,0,0.1189957,-0.14353005958,6.14646564042,0,6.14646564042,100.382892559022,0.0162695125703439,0,-2.33516410855902
"11650",2004-08-23,NA,4.95,0.004,0,0.1204828,-0.13522095328,4.93926184672,0,4.93926184672,100.217404009207,0.0809837608155208,0,-2.73767533441856
"11651",2004-08-24,NA,3.81,0.012,0,0.1244484,-0.11306857952,3.83337982048,0,3.83337982048,99.390099035971,0.313039682003058,0,-2.94957934812319
"11652",2004-08-25,NA,4.38,0.01,0,0.123457,-0.118605958,4.394851042,0,4.394851042,99.6620808792363,0.227538997441179,0,-2.69874807738706
"11653",2004-08-26,NA,4.38,0.009,0,0.1229613,-0.12137482598,4.39058647402,0,4.39058647402,99.7588824617704,0.204984005058432,0,-2.76443310473896
"11654",2004-08-27,NA,4.35,0.004,0,0.1204828,-0.13522095328,4.33926184672,0,4.33926184672,100.247464975826,0.092181576989265,0,-3.11622017883553
"11655",2004-08-28,NA,4.36,0.006,0,0.1214742,-0.12968214488,4.35779205512,0,4.35779205512,100.050666595654,0.137684403572001,0,-2.97586812862343
"11656",2004-08-29,NA,4.36,0.007,0,0.1219699,-0.12691291942,4.36205698058,0,4.36205698058,99.9528437938991,0.160474749210388,0,-2.90947413078325
"11657",2004-08-30,NA,4.35,0.007,0,0.1219699,-0.12691291942,4.35205698058,0,4.35205698058,99.9527354400648,0.160843482317346,0,-2.91615941579621
"11658",2004-08-31,NA,4.37,0.006,0,0.1214742,-0.12968214488,4.36779205512,0,4.36779205512,100.050550595178,0.137369177018551,0,-2.96905491936102
"11659",2004-09-01,NA,4.38,0.008,NA,0.1224656,-0.12414381312,4.38632178688,0.1224656,4.38632178688,99.8558749862149,0.182385159792173,2.79198850313055,-2.83024864913761
"11660",2004-09-02,NA,4.38,0.008,NA,0.1224656,-0.12414381312,4.38632178688,0.1224656,4.38632178688,99.8558749862149,0.182385159792173,2.79198850313055,-2.83024864913761
"11661",2004-09-03,NA,5.19,0.006,NA,0.1214742,-0.12968214488,5.18779205512,0.1214742,5.18779205512,100.042560396726,0.115656139186967,2.34153949713758,-2.49975603305095
"11662",2004-09-04,NA,5.97,0.005,NA,0.1209785,-0.1324514895,5.9635270105,0.1209785,5.9635270105,100.108542972784,0.0838430008147274,2.0286400948129,-2.22102606841207
"11663",2004-09-05,NA,5.98,0.005,NA,0.1209785,-0.1324514895,5.9735270105,0.1209785,5.9735270105,100.10836126611,0.0837026431990886,2.02524404405219,-2.21730795336127
"11664",2004-09-06,NA,5.97,0.004,NA,0.1204828,-0.13522095328,5.95926184672,0.1204828,5.95926184672,100.18019267413,0.0671224071518458,2.0217738890986,-2.26908897038022
"11665",2004-09-07,NA,5.96,0.004,NA,0.1204828,-0.13522095328,5.94926184672,0.1204828,5.94926184672,100.180495556536,0.067235231917138,2.02517225000654,-2.27290303845932
"11666",2004-09-08,NA,5.99,0.003,NA,0.1199871,-0.13799053622,5.97499656378,0.1199871,5.97499656378,100.251103679472,0.0502092338962299,2.00815345614344,-2.30946636951206
"11667",2004-09-09,NA,6,0.003,NA,0.1199871,-0.13799053622,5.98499656378,0.1199871,5.98499656378,100.250684124212,0.0501253420621058,2.00479814351336,-2.30560760978696
"11668",2004-09-10,NA,4.81,0.002,NA,0.1194914,-0.14076023832,4.79073116168,0.1194914,4.79073116168,100.40221080394,0.0417472809995593,2.49422052641537,-2.93817861135499
"11669",2004-09-11,NA,2.82,0.003,NA,0.1199871,-0.13799053622,2.80499656378,0.1199871,2.80499656378,100.534882516925,0.10695200267758,4.27762021349167,-4.91945473309403
"11670",2004-09-12,NA,2.85,0.005,NA,0.1209785,-0.1324514895,2.8435270105,0.1209785,2.8435270105,100.227639458887,0.175837963962959,4.25452262465857,-4.65800004750825
"11671",2004-09-13,NA,2.85,0.004,NA,0.1204828,-0.13522095328,2.83926184672,0.1204828,2.83926184672,100.378202288472,0.140881687422416,4.24345504234438,-4.76253901823854
"11672",2004-09-14,NA,2.84,0.005,NA,0.1209785,-0.1324514895,2.8335270105,0.1209785,2.8335270105,100.228442837355,0.176458526122103,4.26953756049258,-4.67443892396945
"11673",2004-09-15,NA,2.85,0.004,NA,0.1204828,-0.13522095328,2.83926184672,0.1204828,2.83926184672,100.378202288472,0.140881687422416,4.24345504234438,-4.76253901823854
"11674",2004-09-16,NA,2.85,0.004,NA,0.1204828,-0.13522095328,2.83926184672,0.1204828,2.83926184672,100.378202288472,0.140881687422416,4.24345504234438,-4.76253901823854
"11675",2004-09-17,NA,2.85,0.003,NA,0.1199871,-0.13799053622,2.83499656378,0.1199871,2.83499656378,100.52922237761,0.105820234081695,4.23235433626124,-4.867396947953
"11676",2004-09-18,NA,2.85,0.002,NA,0.1194914,-0.14076023832,2.83073116168,0.1194914,2.83073116168,100.680701812339,0.0706531240788344,4.22122035527681,-4.97257529169463
"11677",2004-09-19,NA,2.84,0.003,NA,0.1199871,-0.13799053622,2.82499656378,0.1199871,2.82499656378,100.531095733438,0.10619481943673,4.24733613974562,-4.88462669262015
"11678",2004-09-20,NA,2.84,0.012,NA,0.1244484,-0.11306857952,2.86337982048,0.1244484,2.86337982048,99.183488676117,0.419085163420213,4.346206504282,-3.94878034381921
"11679",2004-09-21,NA,2.85,0.008,NA,0.1224656,-0.12414381312,2.85632178688,0.1224656,2.85632178688,99.7786738556896,0.280080488015971,4.28752812664608,-4.34628247035163
"11680",2004-09-22,NA,2.86,0.005,NA,0.1209785,-0.1324514895,2.8535270105,0.1209785,2.8535270105,100.226841711194,0.175221751243346,4.23961292655863,-4.64167638899593
"11681",2004-09-23,NA,2.84,0.005,NA,0.1209785,-0.1324514895,2.8335270105,0.1209785,2.8335270105,100.228442837355,0.176458526122103,4.26953756049258,-4.67443892396945
"11682",2004-09-24,NA,2.85,0.005,NA,0.1209785,-0.1324514895,2.8435270105,0.1209785,2.8435270105,100.227639458887,0.175837963962959,4.25452262465857,-4.65800004750825
"11683",2004-09-25,NA,2.85,0.004,NA,0.1204828,-0.13522095328,2.83926184672,0.1204828,2.83926184672,100.378202288472,0.140881687422416,4.24345504234438,-4.76253901823854
"11684",2004-09-26,NA,2.85,0.006,NA,0.1214742,-0.12968214488,2.84779205512,0.1214742,2.84779205512,100.07753181543,0.210689540664063,4.26555723342241,-4.55377858951627
"11685",2004-09-27,NA,2.84,0.005,NA,0.1209785,-0.1324514895,2.8335270105,0.1209785,2.8335270105,100.228442837355,0.176458526122103,4.26953756049258,-4.67443892396945
"11686",2004-09-28,NA,2.85,0.005,NA,0.1209785,-0.1324514895,2.8435270105,0.1209785,2.8435270105,100.227639458887,0.175837963962959,4.25452262465857,-4.65800004750825
"11687",2004-09-29,NA,2.84,0.004,NA,0.1204828,-0.13522095328,2.82926184672,0.1204828,2.82926184672,100.379539040985,0.141379632452092,4.25845349519972,-4.77937216863697
"11688",2004-09-30,NA,2.85,0.005,NA,0.1209785,-0.1324514895,2.8435270105,0.1209785,2.8435270105,100.227639458887,0.175837963962959,4.25452262465857,-4.65800004750825
"11689",2004-10-01,NA,2.82,0.005,NA,0.1209785,-0.1324514895,2.8135270105,0.1209785,2.8135270105,100.230066726775,0.177712884267332,4.29988763386709,-4.70766724490986
"11690",2004-10-02,NA,2.83,0.005,NA,0.1209785,-0.1324514895,2.8235270105,0.1209785,2.8235270105,100.229251906425,0.177083483933613,4.28465885221253,-4.69099424257128
"11691",2004-10-03,NA,2.84,0.006,NA,0.1214742,-0.12968214488,2.83779205512,0.1214742,2.83779205512,100.077805027187,0.211431982451804,4.28058848712448,-4.56982549676341
"11692",2004-10-04,NA,2.85,0.005,NA,0.1209785,-0.1324514895,2.8435270105,0.1209785,2.8435270105,100.227639458887,0.175837963962959,4.25452262465857,-4.65800004750825
"11693",2004-10-05,NA,4.42,0.006,NA,0.1214742,-0.12968214488,4.41779205512,0.1214742,4.41779205512,100.049978470069,0.135814450411859,2.74965861870337,-2.93545153918471
"11694",2004-10-06,NA,5.92,0.006,NA,0.1214742,-0.12968214488,5.91779205512,0.1214742,5.91779205512,100.037310281595,0.101389165825941,2.05269463456226,-2.19139408198368
"11695",2004-10-07,NA,5.92,0.006,NA,0.1214742,-0.12968214488,5.91779205512,0.1214742,5.91779205512,100.037310281595,0.101389165825941,2.05269463456226,-2.19139408198368
"11696",2004-10-08,NA,5.93,0.007,NA,0.1219699,-0.12691291942,5.93205698058,0.1219699,5.93205698058,99.9653243286985,0.118002912361027,2.05611477434046,-2.13944201540005
"11697",2004-10-09,NA,5.94,0.008,NA,0.1224656,-0.12414381312,5.94632178688,0.1224656,5.94632178688,99.8936857589183,0.134536950517062,2.05951854590528,-2.0877412553406
"11698",2004-10-10,NA,5.93,0.008,NA,0.1224656,-0.12414381312,5.93632178688,0.1224656,5.93632178688,99.8935066678162,0.134763584037526,2.06298789716326,-2.09125814901701
"11699",2004-10-11,NA,8.31,0.008,NA,0.1224656,-0.12414381312,8.31632178688,0.1224656,8.31632178688,99.9239833782048,0.0961963738899686,1.47259333078242,-1.49277308287724
"11700",2004-10-12,NA,10.5,0.007,NA,0.1219699,-0.12691291942,10.50205698058,0.1219699,10.50205698058,99.9804135458053,0.0666536090305369,1.16139057544195,-1.20845773027782
"11701",2004-10-13,NA,10.5,0.009,NA,0.1229613,-0.12137482598,10.51058647402,0.1229613,10.51058647402,99.8992779894236,0.0856279525623631,1.16988048482294,-1.15478642680895
"11702",2004-10-14,NA,10.5,0.009,NA,0.1229613,-0.12137482598,10.51058647402,0.1229613,10.51058647402,99.8992779894236,0.0856279525623631,1.16988048482294,-1.15478642680895
"11703",2004-10-15,NA,10.5,0.01,NA,0.123457,-0.118605958,10.514851042,0.123457,10.514851042,99.8587612706953,0.095103582162567,1.1741202943044,-1.1279851471623
"11704",2004-10-16,NA,10.5,0.01,NA,0.123457,-0.118605958,10.514851042,0.123457,10.514851042,99.8587612706953,0.095103582162567,1.1741202943044,-1.1279851471623
"11705",2004-10-17,NA,10.5,0.015,NA,0.1259355,-0.1047634055,10.5361720945,0.1259355,10.5361720945,99.6566865634353,0.142366695090622,1.19526806197233,-0.994321320498245
"11706",2004-10-18,NA,7.61,0.023,NA,0.1299011,-0.08262151782,7.68027958218,0.1299011,7.68027958218,99.0849345856749,0.29946826484501,1.69135900080252,-1.07576185132245
"11707",2004-10-19,NA,2.82,0.025,NA,0.1308925,-0.0770872375,2.8988052625,0.1308925,2.8988052625,97.2814571741174,0.862424265727991,4.51539472807205,-2.65927616791747
"11708",2004-10-20,NA,2.79,0.019,NA,0.1279183,-0.09369150838,2.84322679162,0.1279183,2.84322679162,98.127944215464,0.668254817237927,4.49905369409928,-3.29525272680119
"11709",2004-10-21,NA,2.82,0.021,NA,0.1289097,-0.08815627478,2.88175342522,0.1289097,2.88175342522,97.8570885114751,0.728722999553538,4.47330777407365,-3.05911928510226
"11710",2004-10-22,NA,2.83,0.036,NA,0.1363452,-0.04665721568,2.95568798432,0.1363452,2.95568798432,95.7475895633511,1.21799053861507,4.61297676626609,-1.57855686823229
"11711",2004-10-23,NA,2.82,0.044,NA,0.1403108,-0.02453534688,2.97977545312,0.1403108,2.97977545312,94.6380035800112,1.47662133245408,4.70877091940221,-0.823395831867468
"11712",2004-10-24,NA,2.81,0.036,NA,0.1363452,-0.04665721568,2.93568798432,0.1363452,2.93568798432,95.7186191110458,1.22628835871802,4.64440365353002,-1.58931112329389
"11713",2004-10-25,NA,2.82,0.027,NA,0.1318839,-0.07155343382,2.90733046618,0.1318839,2.90733046618,96.9961974671993,0.928686997026377,4.53625418693063,-2.46113865115635
"11714",2004-10-26,NA,2.8,0.025,NA,0.1308925,-0.0770872375,2.8788052625,0.1308925,2.8788052625,97.2625705695854,0.868415808657012,4.54676464938552,-2.67775102762791
"11715",2004-10-27,NA,2.8,0.025,NA,0.1308925,-0.0770872375,2.8788052625,0.1308925,2.8788052625,97.2625705695854,0.868415808657012,4.54676464938552,-2.67775102762791
"11716",2004-10-28,NA,2.79,0.022,NA,0.1294054,-0.08538883672,2.85601656328,0.1294054,2.85601656328,97.6885090888905,0.770303655898061,4.53097512331595,-2.98978786810448
"11717",2004-10-29,NA,2.8,0.02,NA,0.128414,-0.090923832,2.857490168,0.128414,2.857490168,97.9880886855251,0.699914919182322,4.49394372159394,-3.18194732630135
"11718",2004-10-30,NA,2.8,0.019,NA,0.1279183,-0.09369150838,2.85322679162,0.1279183,2.85322679162,98.1345054036248,0.665912715238883,4.48328539377589,-3.2837035126396
"11719",2004-10-31,NA,2.8,0.021,NA,0.1289097,-0.08815627478,2.86175342522,0.1289097,2.86175342522,97.8421122981533,0.73381584223615,4.50457047990045,-3.08049862028986
"11720",2004-11-01,NA,2.79,0.017,NA,0.1269269,-0.09922721862,2.83469968138,0.1269269,2.83469968138,98.4231246197396,0.599710795174041,4.47761365458682,-3.50044906950051
"11721",2004-11-02,NA,2.45,0.024,NA,0.1303968,-0.07985431808,2.52454248192,0.1303968,2.52454248192,97.0472874806485,0.950667305932883,5.16516560659454,-3.16312039317588
"11722",2004-11-03,NA,2.04,0.031,NA,0.1338667,-0.06048725638,2.14437944362,0.1338667,2.14437944362,95.1324172626933,1.44563967408995,6.2426778244999,-2.82073476128317
"11723",2004-11-04,NA,2,0.034,NA,0.1353538,-0.05218887448,2.11716492552,0.1353538,2.11716492552,94.4659518912433,1.60592118215114,6.39316277954848,-2.46503585294291
"11724",2004-11-05,NA,1.98,0,NA,0,-0.1463,1.8337,0,1.8337,107.978404319136,0,0,-7.97840431913617
"11725",2004-11-06,NA,1.98,0,NA,0,-0.1463,1.8337,0,1.8337,107.978404319136,0,0,-7.97840431913617
"11726",2004-11-07,NA,1.98,0,NA,0,-0.1463,1.8337,0,1.8337,107.978404319136,0,0,-7.97840431913617
"11727",2004-11-08,NA,1.98,0,NA,0,-0.1463,1.8337,0,1.8337,107.978404319136,0,0,-7.97840431913617
"11728",2004-11-09,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11729",2004-11-10,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11730",2004-11-11,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11731",2004-11-12,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11732",2004-11-13,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11733",2004-11-14,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11734",2004-11-15,NA,2.01,0,NA,0,-0.1463,1.8637,0,1.8637,107.849975854483,0,0,-7.84997585448302
"11735",2004-11-16,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11736",2004-11-17,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11737",2004-11-18,NA,2.01,0,NA,0,-0.1463,1.8637,0,1.8637,107.849975854483,0,0,-7.84997585448302
"11738",2004-11-19,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11739",2004-11-20,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11740",2004-11-21,NA,2.01,0,NA,0,-0.1463,1.8637,0,1.8637,107.849975854483,0,0,-7.84997585448302
"11741",2004-11-22,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11742",2004-11-23,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11743",2004-11-24,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11744",2004-11-25,NA,2.01,0,NA,0,-0.1463,1.8637,0,1.8637,107.849975854483,0,0,-7.84997585448302
"11745",2004-11-26,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11746",2004-11-27,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11747",2004-11-28,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11748",2004-11-29,NA,1.99,0,NA,0,-0.1463,1.8437,0,1.8437,107.935130444215,0,0,-7.93513044421544
"11749",2004-11-30,NA,2,0,NA,0,-0.1463,1.8537,0,1.8537,107.892323461186,0,0,-7.89232346118574
"11750",2004-12-01,NA,2.01,0,NA,0,-0.0956,1.9144,0,1.9144,104.993731717509,0,0,-4.9937317175094
"11751",2004-12-02,NA,2,0,NA,0,-0.0956,1.9044,0,1.9044,105.01995379122,0,0,-5.01995379122033
"11752",2004-12-03,NA,2,0,NA,0,-0.0956,1.9044,0,1.9044,105.01995379122,0,0,-5.01995379122033
"11753",2004-12-04,NA,1.97,0,NA,0,-0.0956,1.8744,0,1.8744,105.100298762271,0,0,-5.10029876227059
"11754",2004-12-05,NA,1.93,0,NA,0,-0.0956,1.8344,0,1.8344,105.211513301352,0,0,-5.21151330135194
"11755",2004-12-06,NA,1.95,0,NA,0,-0.0956,1.8544,0,1.8544,105.155306298533,0,0,-5.15530629853322
"11756",2004-12-07,NA,1.93,0,NA,0,-0.0956,1.8344,0,1.8344,105.211513301352,0,0,-5.21151330135194
"11757",2004-12-08,NA,1.91,0,NA,0,-0.0956,1.8144,0,1.8144,105.268959435626,0,0,-5.2689594356261
"11758",2004-12-09,NA,1.93,0,NA,0,-0.0956,1.8344,0,1.8344,105.211513301352,0,0,-5.21151330135194
"11759",2004-12-10,NA,1.94,0,NA,0,-0.0956,1.8444,0,1.8444,105.18325742789,0,0,-5.18325742788983
"11760",2004-12-11,NA,1.91,0,NA,0,-0.0956,1.8144,0,1.8144,105.268959435626,0,0,-5.2689594356261
"11761",2004-12-12,NA,1.91,0,NA,0,-0.0956,1.8144,0,1.8144,105.268959435626,0,0,-5.2689594356261
"11762",2004-12-13,NA,1.94,0,NA,0,-0.0956,1.8444,0,1.8444,105.18325742789,0,0,-5.18325742788983
"11763",2004-12-14,NA,1.94,0,NA,0,-0.0956,1.8444,0,1.8444,105.18325742789,0,0,-5.18325742788983
"11764",2004-12-15,NA,1.94,0,NA,0,-0.0956,1.8444,0,1.8444,105.18325742789,0,0,-5.18325742788983
"11765",2004-12-16,NA,1.93,0,NA,0,-0.0956,1.8344,0,1.8344,105.211513301352,0,0,-5.21151330135194
"11766",2004-12-17,NA,1.93,0,NA,0,-0.0956,1.8344,0,1.8344,105.211513301352,0,0,-5.21151330135194
"11767",2004-12-18,NA,1.91,0,NA,0,-0.0956,1.8144,0,1.8144,105.268959435626,0,0,-5.2689594356261
"11768",2004-12-19,NA,1.88,0,NA,0,-0.0956,1.7844,0,1.7844,105.35754315176,0,0,-5.3575431517597
"11769",2004-12-20,NA,1.88,0,NA,0,-0.0956,1.7844,0,1.7844,105.35754315176,0,0,-5.3575431517597
"11770",2004-12-21,NA,1.87,0,NA,0,-0.0956,1.7744,0,1.7744,105.387736699729,0,0,-5.38773669972949
"11771",2004-12-22,NA,1.86,0,NA,0,-0.0956,1.7644,0,1.7644,105.418272500567,0,0,-5.41827250056676
"11772",2004-12-23,NA,1.85,0,NA,0,-0.0956,1.7544,0,1.7544,105.449156406749,0,0,-5.44915640674875
"11773",2004-12-24,NA,1.84,0,NA,0,-0.0956,1.7444,0,1.7444,105.480394404953,0,0,-5.48039440495299
"11774",2004-12-25,NA,1.85,0,NA,0,-0.0956,1.7544,0,1.7544,105.449156406749,0,0,-5.44915640674875
"11775",2004-12-26,NA,1.83,0,NA,0,-0.0956,1.7344,0,1.7344,105.511992619926,0,0,-5.5119926199262
"11776",2004-12-27,NA,1.82,0,NA,0,-0.0956,1.7244,0,1.7244,105.543957318488,0,0,-5.54395731848759
"11777",2004-12-28,NA,1.84,0,NA,0,-0.0956,1.7444,0,1.7444,105.480394404953,0,0,-5.48039440495299
"11778",2004-12-29,NA,1.82,0,NA,0,-0.0956,1.7244,0,1.7244,105.543957318488,0,0,-5.54395731848759
"11779",2004-12-30,NA,1.82,0,NA,0,-0.0956,1.7244,0,1.7244,105.543957318488,0,0,-5.54395731848759
"11780",2004-12-31,NA,1.82,0,NA,0,-0.0956,1.7244,0,1.7244,105.543957318488,0,0,-5.54395731848759
"11781",2005-01-01,NA,1.83,0,NA,0,-0.0956,1.7344,0,1.7344,105.511992619926,0,0,-5.5119926199262
"11782",2005-01-02,NA,1.83,0,NA,0,-0.0956,1.7344,0,1.7344,105.511992619926,0,0,-5.5119926199262
"11783",2005-01-03,NA,1.83,0,NA,0,-0.0956,1.7344,0,1.7344,105.511992619926,0,0,-5.5119926199262
"11784",2005-01-04,NA,1.83,0,NA,0,-0.0956,1.7344,0,1.7344,105.511992619926,0,0,-5.5119926199262
"11785",2005-01-05,NA,1.83,0,NA,0,-0.0956,1.7344,0,1.7344,105.511992619926,0,0,-5.5119926199262
"11786",2005-01-06,NA,1.83,0,NA,0,-0.0956,1.7344,0,1.7344,105.511992619926,0,0,-5.5119926199262
"11787",2005-01-07,NA,1.82,0,NA,0,-0.0956,1.7244,0,1.7244,105.543957318488,0,0,-5.54395731848759
"11788",2005-01-08,NA,1.82,0,NA,0,-0.0956,1.7244,0,1.7244,105.543957318488,0,0,-5.54395731848759
"11789",2005-01-09,NA,1.82,0,NA,0,-0.0956,1.7244,0,1.7244,105.543957318488,0,0,-5.54395731848759
"11790",2005-01-10,NA,1.81,0,NA,0,-0.0956,1.7144,0,1.7144,105.576294913672,0,0,-5.57629491367242
"11791",2005-01-11,NA,1.81,0,NA,0,-0.0956,1.7144,0,1.7144,105.576294913672,0,0,-5.57629491367242
"11792",2005-01-12,NA,1.81,0,NA,0,-0.0956,1.7144,0,1.7144,105.576294913672,0,0,-5.57629491367242
"11793",2005-01-13,NA,1.8,0,NA,0,-0.0956,1.7044,0,1.7044,105.609011969021,0,0,-5.60901196902136
"11794",2005-01-14,NA,1.8,0,NA,0,-0.0956,1.7044,0,1.7044,105.609011969021,0,0,-5.60901196902136
"11795",2005-01-15,NA,1.8,0,NA,0,-0.0956,1.7044,0,1.7044,105.609011969021,0,0,-5.60901196902136
"11796",2005-01-16,NA,1.8,0,NA,0,-0.0956,1.7044,0,1.7044,105.609011969021,0,0,-5.60901196902136
"11797",2005-01-17,NA,1.79,0,NA,0,-0.0956,1.6944,0,1.6944,105.642115203022,0,0,-5.64211520302172
"11798",2005-01-18,NA,1.79,0,NA,0,-0.0956,1.6944,0,1.6944,105.642115203022,0,0,-5.64211520302172
"11799",2005-01-19,NA,1.79,0,NA,0,-0.0956,1.6944,0,1.6944,105.642115203022,0,0,-5.64211520302172
"11800",2005-01-20,NA,1.79,0,NA,0,-0.0956,1.6944,0,1.6944,105.642115203022,0,0,-5.64211520302172
"11801",2005-01-21,NA,1.79,0,NA,0,-0.0956,1.6944,0,1.6944,105.642115203022,0,0,-5.64211520302172
"11802",2005-01-22,NA,1.79,0,NA,0,-0.0956,1.6944,0,1.6944,105.642115203022,0,0,-5.64211520302172
"11803",2005-01-23,NA,1.79,0,NA,0,-0.0956,1.6944,0,1.6944,105.642115203022,0,0,-5.64211520302172
"11804",2005-01-24,NA,1.78,0,NA,0,-0.0956,1.6844,0,1.6844,105.675611493707,0,0,-5.67561149370696
"11805",2005-01-25,NA,1.78,0,NA,0,-0.0956,1.6844,0,1.6844,105.675611493707,0,0,-5.67561149370696
"11806",2005-01-26,NA,1.78,0,NA,0,-0.0956,1.6844,0,1.6844,105.675611493707,0,0,-5.67561149370696
"11807",2005-01-27,NA,1.77,0,NA,0,-0.0956,1.6744,0,1.6744,105.709507883421,0,0,-5.70950788342093
