RIDGE CREEK NEAR BRIDGEFORD,,Average Daily ,,Discharge
Data Start Time,01/01/2004 12:00:00 AM
Data End Time,11/06/2015 3:30:00 PM
Time Stamp,,,m^3/s
14/09/2007 12:00:00 AM,,,0.003
15/09/2007 12:00:00 AM,,,
16/09/2007 12:00:00 AM,,,
17/09/2007 12:00:00 AM,,,0.007
18/09/2007 12:00:00 AM,,,0.020
19/09/2007 12:00:00 AM,,,
20/09/2007 12:00:00 AM,,,0.044
21/09/2007 12:00:00 AM,,,0.046
22/09/2007 12:00:00 AM,,,0.049
23/09/2007 12:00:00 AM,,,0.047
24/09/2007 12:00:00 AM,,,
25/09/2007 12:00:00 AM,,,
26/09/2007 12:00:00 AM,,,
27/09/2007 12:00:00 AM,,,
28/09/2007 12:00:00 AM,,,
29/09/2007 12:00:00 AM,,,
30/09/2007 12:00:00 AM,,,
01/10/2007 12:00:00 AM,,,
02/10/2007 12:00:00 AM,,,
03/10/2007 12:00:00 AM,,,
04/10/2007 12:00:00 AM,,,
05/10/2007 12:00:00 AM,,,
06/10/2007 12:00:00 AM,,,
07/10/2007 12:00:00 AM,,,
08/10/2007 12:00:00 AM,,,
09/10/2007 12:00:00 AM,,,
10/10/2007 12:00:00 AM,,,
11/10/2007 12:00:00 AM,,,
12/10/2007 12:00:00 AM,,,0.003
13/10/2007 12:00:00 AM,,,0.002
14/10/2007 12:00:00 AM,,,0.002
15/10/2007 12:00:00 AM,,,0.002
16/10/2007 12:00:00 AM,,,0.002
17/10/2007 12:00:00 AM,,,0.003
18/10/2007 12:00:00 AM,,,0.004
19/10/2007 12:00:00 AM,,,0.004
20/10/2007 12:00:00 AM,,,0.005
21/10/2007 12:00:00 AM,,,0.004
22/10/2007 12:00:00 AM,,,0.003
23/10/2007 12:00:00 AM,,,0.003
24/10/2007 12:00:00 AM,,,0.003
25/10/2007 12:00:00 AM,,,0.003
26/10/2007 12:00:00 AM,,,0.003
27/10/2007 12:00:00 AM,,,0.002
28/10/2007 12:00:00 AM,,,0.004
29/10/2007 12:00:00 AM,,,0.004
30/10/2007 12:00:00 AM,,,0.003
31/10/2007 12:00:00 AM,,,
01/11/2007 12:00:00 AM,,,
02/11/2007 12:00:00 AM,,,
03/11/2007 12:00:00 AM,,,
04/11/2007 12:00:00 AM,,,
05/11/2007 12:00:00 AM,,,
06/11/2007 12:00:00 AM,,,
07/11/2007 12:00:00 AM,,,
08/11/2007 12:00:00 AM,,,
09/11/2007 12:00:00 AM,,,
10/11/2007 12:00:00 AM,,,
11/11/2007 12:00:00 AM,,,
12/11/2007 12:00:00 AM,,,
13/11/2007 12:00:00 AM,,,
14/11/2007 12:00:00 AM,,,
15/11/2007 12:00:00 AM,,,
16/11/2007 12:00:00 AM,,,
17/11/2007 12:00:00 AM,,,
18/11/2007 12:00:00 AM,,,
19/11/2007 12:00:00 AM,,,
20/11/2007 12:00:00 AM,,,
21/11/2007 12:00:00 AM,,,
22/11/2007 12:00:00 AM,,,
23/11/2007 12:00:00 AM,,,
24/11/2007 12:00:00 AM,,,
25/11/2007 12:00:00 AM,,,
26/11/2007 12:00:00 AM,,,
27/11/2007 12:00:00 AM,,,
28/11/2007 12:00:00 AM,,,
29/11/2007 12:00:00 AM,,,
30/11/2007 12:00:00 AM,,,
01/12/2007 12:00:00 AM,,,
02/12/2007 12:00:00 AM,,,
03/12/2007 12:00:00 AM,,,
04/12/2007 12:00:00 AM,,,
05/12/2007 12:00:00 AM,,,
06/12/2007 12:00:00 AM,,,
07/12/2007 12:00:00 AM,,,
08/12/2007 12:00:00 AM,,,
09/12/2007 12:00:00 AM,,,
10/12/2007 12:00:00 AM,,,
11/12/2007 12:00:00 AM,,,
12/12/2007 12:00:00 AM,,,
13/12/2007 12:00:00 AM,,,
14/12/2007 12:00:00 AM,,,
15/12/2007 12:00:00 AM,,,
16/12/2007 12:00:00 AM,,,
17/12/2007 12:00:00 AM,,,
18/12/2007 12:00:00 AM,,,
19/12/2007 12:00:00 AM,,,
20/12/2007 12:00:00 AM,,,
21/12/2007 12:00:00 AM,,,
22/12/2007 12:00:00 AM,,,
23/12/2007 12:00:00 AM,,,
24/12/2007 12:00:00 AM,,,
25/12/2007 12:00:00 AM,,,
26/12/2007 12:00:00 AM,,,
27/12/2007 12:00:00 AM,,,
28/12/2007 12:00:00 AM,,,
29/12/2007 12:00:00 AM,,,
30/12/2007 12:00:00 AM,,,
31/12/2007 12:00:00 AM,,,
01/01/2008 12:00:00 AM,,,
02/01/2008 12:00:00 AM,,,
03/01/2008 12:00:00 AM,,,
04/01/2008 12:00:00 AM,,,
05/01/2008 12:00:00 AM,,,
06/01/2008 12:00:00 AM,,,
07/01/2008 12:00:00 AM,,,
08/01/2008 12:00:00 AM,,,
09/01/2008 12:00:00 AM,,,
10/01/2008 12:00:00 AM,,,
11/01/2008 12:00:00 AM,,,
12/01/2008 12:00:00 AM,,,
13/01/2008 12:00:00 AM,,,
14/01/2008 12:00:00 AM,,,
15/01/2008 12:00:00 AM,,,
16/01/2008 12:00:00 AM,,,
17/01/2008 12:00:00 AM,,,
18/01/2008 12:00:00 AM,,,
19/01/2008 12:00:00 AM,,,
20/01/2008 12:00:00 AM,,,
21/01/2008 12:00:00 AM,,,
22/01/2008 12:00:00 AM,,,
23/01/2008 12:00:00 AM,,,
24/01/2008 12:00:00 AM,,,
25/01/2008 12:00:00 AM,,,
26/01/2008 12:00:00 AM,,,
27/01/2008 12:00:00 AM,,,
28/01/2008 12:00:00 AM,,,
29/01/2008 12:00:00 AM,,,
30/01/2008 12:00:00 AM,,,
31/01/2008 12:00:00 AM,,,
01/02/2008 12:00:00 AM,,,
02/02/2008 12:00:00 AM,,,
03/02/2008 12:00:00 AM,,,
04/02/2008 12:00:00 AM,,,
05/02/2008 12:00:00 AM,,,
06/02/2008 12:00:00 AM,,,
07/02/2008 12:00:00 AM,,,
08/02/2008 12:00:00 AM,,,
09/02/2008 12:00:00 AM,,,
10/02/2008 12:00:00 AM,,,
11/02/2008 12:00:00 AM,,,
12/02/2008 12:00:00 AM,,,
13/02/2008 12:00:00 AM,,,
14/02/2008 12:00:00 AM,,,
15/02/2008 12:00:00 AM,,,
16/02/2008 12:00:00 AM,,,
17/02/2008 12:00:00 AM,,,
18/02/2008 12:00:00 AM,,,
19/02/2008 12:00:00 AM,,,
20/02/2008 12:00:00 AM,,,
21/02/2008 12:00:00 AM,,,
22/02/2008 12:00:00 AM,,,
23/02/2008 12:00:00 AM,,,
24/02/2008 12:00:00 AM,,,
25/02/2008 12:00:00 AM,,,
26/02/2008 12:00:00 AM,,,
27/02/2008 12:00:00 AM,,,
28/02/2008 12:00:00 AM,,,
29/02/2008 12:00:00 AM,,,0.002
01/03/2008 12:00:00 AM,,,
02/03/2008 12:00:00 AM,,,
03/03/2008 12:00:00 AM,,,0.000
04/03/2008 12:00:00 AM,,,0.000
05/03/2008 12:00:00 AM,,,0.000
06/03/2008 12:00:00 AM,,,0.000
07/03/2008 12:00:00 AM,,,0.000
08/03/2008 12:00:00 AM,,,0.000
09/03/2008 12:00:00 AM,,,0.000
10/03/2008 12:00:00 AM,,,
11/03/2008 12:00:00 AM,,,0.000
12/03/2008 12:00:00 AM,,,0.000
13/03/2008 12:00:00 AM,,,0.000
14/03/2008 12:00:00 AM,,,0.003
15/03/2008 12:00:00 AM,,,
16/03/2008 12:00:00 AM,,,
17/03/2008 12:00:00 AM,,,
18/03/2008 12:00:00 AM,,,
19/03/2008 12:00:00 AM,,,
20/03/2008 12:00:00 AM,,,0.007
21/03/2008 12:00:00 AM,,,0.012
22/03/2008 12:00:00 AM,,,0.012
23/03/2008 12:00:00 AM,,,0.020
24/03/2008 12:00:00 AM,,,0.033
25/03/2008 12:00:00 AM,,,0.034
26/03/2008 12:00:00 AM,,,0.040
27/03/2008 12:00:00 AM,,,0.097
28/03/2008 12:00:00 AM,,,0.073
29/03/2008 12:00:00 AM,,,0.119
30/03/2008 12:00:00 AM,,,0.085
31/03/2008 12:00:00 AM,,,0.078
01/04/2008 12:00:00 AM,,,
02/04/2008 12:00:00 AM,,,0.080
03/04/2008 12:00:00 AM,,,0.096
04/04/2008 12:00:00 AM,,,0.119
05/04/2008 12:00:00 AM,,,0.120
06/04/2008 12:00:00 AM,,,0.151
07/04/2008 12:00:00 AM,,,0.129
08/04/2008 12:00:00 AM,,,0.111
09/04/2008 12:00:00 AM,,,
10/04/2008 12:00:00 AM,,,0.185
11/04/2008 12:00:00 AM,,,0.190
12/04/2008 12:00:00 AM,,,0.167
13/04/2008 12:00:00 AM,,,0.135
14/04/2008 12:00:00 AM,,,0.124
15/04/2008 12:00:00 AM,,,0.117
16/04/2008 12:00:00 AM,,,0.099
17/04/2008 12:00:00 AM,,,0.080
18/04/2008 12:00:00 AM,,,0.064
19/04/2008 12:00:00 AM,,,0.064
20/04/2008 12:00:00 AM,,,0.060
21/04/2008 12:00:00 AM,,,0.051
22/04/2008 12:00:00 AM,,,0.052
23/04/2008 12:00:00 AM,,,0.043
24/04/2008 12:00:00 AM,,,0.044
25/04/2008 12:00:00 AM,,,0.037
26/04/2008 12:00:00 AM,,,
27/04/2008 12:00:00 AM,,,0.051
28/04/2008 12:00:00 AM,,,0.030
29/04/2008 12:00:00 AM,,,0.032
30/04/2008 12:00:00 AM,,,
01/05/2008 12:00:00 AM,,,
02/05/2008 12:00:00 AM,,,0.031
03/05/2008 12:00:00 AM,,,0.028
04/05/2008 12:00:00 AM,,,0.025
05/05/2008 12:00:00 AM,,,0.022
06/05/2008 12:00:00 AM,,,0.020
07/05/2008 12:00:00 AM,,,0.019
08/05/2008 12:00:00 AM,,,0.019
09/05/2008 12:00:00 AM,,,0.016
10/05/2008 12:00:00 AM,,,0.016
11/05/2008 12:00:00 AM,,,0.017
12/05/2008 12:00:00 AM,,,0.016
13/05/2008 12:00:00 AM,,,0.015
14/05/2008 12:00:00 AM,,,0.012
15/05/2008 12:00:00 AM,,,0.010
16/05/2008 12:00:00 AM,,,0.007
17/05/2008 12:00:00 AM,,,0.008
18/05/2008 12:00:00 AM,,,0.006
19/05/2008 12:00:00 AM,,,
20/05/2008 12:00:00 AM,,,0.006
21/05/2008 12:00:00 AM,,,0.006
22/05/2008 12:00:00 AM,,,
23/05/2008 12:00:00 AM,,,0.004
24/05/2008 12:00:00 AM,,,0.003
25/05/2008 12:00:00 AM,,,0.005
26/05/2008 12:00:00 AM,,,0.007
27/05/2008 12:00:00 AM,,,0.005
28/05/2008 12:00:00 AM,,,0.002
29/05/2008 12:00:00 AM,,,0.003
30/05/2008 12:00:00 AM,,,0.001
31/05/2008 12:00:00 AM,,,0.001
01/06/2008 12:00:00 AM,,,0.001
02/06/2008 12:00:00 AM,,,0.000
03/06/2008 12:00:00 AM,,,0.001
04/06/2008 12:00:00 AM,,,0.002
05/06/2008 12:00:00 AM,,,0.000
06/06/2008 12:00:00 AM,,,0.000
07/06/2008 12:00:00 AM,,,0.001
08/06/2008 12:00:00 AM,,,0.005
09/06/2008 12:00:00 AM,,,0.005
10/06/2008 12:00:00 AM,,,0.003
11/06/2008 12:00:00 AM,,,0.001
12/06/2008 12:00:00 AM,,,0.023
13/06/2008 12:00:00 AM,,,0.014
14/06/2008 12:00:00 AM,,,0.007
15/06/2008 12:00:00 AM,,,0.010
16/06/2008 12:00:00 AM,,,0.006
17/06/2008 12:00:00 AM,,,0.003
18/06/2008 12:00:00 AM,,,0.003
19/06/2008 12:00:00 AM,,,0.005
20/06/2008 12:00:00 AM,,,0.002
21/06/2008 12:00:00 AM,,,
22/06/2008 12:00:00 AM,,,0.000
23/06/2008 12:00:00 AM,,,0.000
24/06/2008 12:00:00 AM,,,0.003
25/06/2008 12:00:00 AM,,,0.005
26/06/2008 12:00:00 AM,,,0.000
27/06/2008 12:00:00 AM,,,
28/06/2008 12:00:00 AM,,,
29/06/2008 12:00:00 AM,,,
30/06/2008 12:00:00 AM,,,
01/07/2008 12:00:00 AM,,,
02/07/2008 12:00:00 AM,,,
03/07/2008 12:00:00 AM,,,
04/07/2008 12:00:00 AM,,,
05/07/2008 12:00:00 AM,,,
06/07/2008 12:00:00 AM,,,
07/07/2008 12:00:00 AM,,,
08/07/2008 12:00:00 AM,,,
09/07/2008 12:00:00 AM,,,
10/07/2008 12:00:00 AM,,,
11/07/2008 12:00:00 AM,,,
12/07/2008 12:00:00 AM,,,
13/07/2008 12:00:00 AM,,,
14/07/2008 12:00:00 AM,,,
15/07/2008 12:00:00 AM,,,
16/07/2008 12:00:00 AM,,,
17/07/2008 12:00:00 AM,,,
18/07/2008 12:00:00 AM,,,0.003
19/07/2008 12:00:00 AM,,,0.002
20/07/2008 12:00:00 AM,,,0.002
21/07/2008 12:00:00 AM,,,0.001
22/07/2008 12:00:00 AM,,,0.001
23/07/2008 12:00:00 AM,,,0.002
24/07/2008 12:00:00 AM,,,0.002
25/07/2008 12:00:00 AM,,,0.002
26/07/2008 12:00:00 AM,,,0.002
27/07/2008 12:00:00 AM,,,0.003
28/07/2008 12:00:00 AM,,,0.005
29/07/2008 12:00:00 AM,,,0.007
30/07/2008 12:00:00 AM,,,0.004
31/07/2008 12:00:00 AM,,,0.002
01/08/2008 12:00:00 AM,,,0.002
02/08/2008 12:00:00 AM,,,0.001
03/08/2008 12:00:00 AM,,,
04/08/2008 12:00:00 AM,,,0.001
05/08/2008 12:00:00 AM,,,0.003
06/08/2008 12:00:00 AM,,,
07/08/2008 12:00:00 AM,,,0.006
08/08/2008 12:00:00 AM,,,0.004
09/08/2008 12:00:00 AM,,,0.003
10/08/2008 12:00:00 AM,,,0.084
11/08/2008 12:00:00 AM,,,0.026
12/08/2008 12:00:00 AM,,,
13/08/2008 12:00:00 AM,,,0.003
14/08/2008 12:00:00 AM,,,0.007
15/08/2008 12:00:00 AM,,,0.006
16/08/2008 12:00:00 AM,,,
17/08/2008 12:00:00 AM,,,0.003
18/08/2008 12:00:00 AM,,,0.003
19/08/2008 12:00:00 AM,,,0.002
20/08/2008 12:00:00 AM,,,0.003
21/08/2008 12:00:00 AM,,,0.003
22/08/2008 12:00:00 AM,,,0.003
23/08/2008 12:00:00 AM,,,
24/08/2008 12:00:00 AM,,,0.004
25/08/2008 12:00:00 AM,,,
26/08/2008 12:00:00 AM,,,
27/08/2008 12:00:00 AM,,,0.004
28/08/2008 12:00:00 AM,,,0.006
29/08/2008 12:00:00 AM,,,0.005
30/08/2008 12:00:00 AM,,,
31/08/2008 12:00:00 AM,,,
01/09/2008 12:00:00 AM,,,
02/09/2008 12:00:00 AM,,,0.016
03/09/2008 12:00:00 AM,,,0.014
04/09/2008 12:00:00 AM,,,0.016
05/09/2008 12:00:00 AM,,,
06/09/2008 12:00:00 AM,,,0.017
07/09/2008 12:00:00 AM,,,0.017
08/09/2008 12:00:00 AM,,,0.015
09/09/2008 12:00:00 AM,,,0.015
10/09/2008 12:00:00 AM,,,0.012
11/09/2008 12:00:00 AM,,,0.013
12/09/2008 12:00:00 AM,,,0.013
13/09/2008 12:00:00 AM,,,0.012
14/09/2008 12:00:00 AM,,,0.011
15/09/2008 12:00:00 AM,,,0.010
16/09/2008 12:00:00 AM,,,0.010
17/09/2008 12:00:00 AM,,,0.011
18/09/2008 12:00:00 AM,,,0.013
19/09/2008 12:00:00 AM,,,0.015
20/09/2008 12:00:00 AM,,,0.014
21/09/2008 12:00:00 AM,,,0.016
22/09/2008 12:00:00 AM,,,0.016
23/09/2008 12:00:00 AM,,,0.016
24/09/2008 12:00:00 AM,,,0.016
25/09/2008 12:00:00 AM,,,0.012
26/09/2008 12:00:00 AM,,,0.006
27/09/2008 12:00:00 AM,,,0.006
28/09/2008 12:00:00 AM,,,0.007
29/09/2008 12:00:00 AM,,,0.007
30/09/2008 12:00:00 AM,,,0.008
01/10/2008 12:00:00 AM,,,0.007
02/10/2008 12:00:00 AM,,,0.008
03/10/2008 12:00:00 AM,,,0.009
04/10/2008 12:00:00 AM,,,0.006
05/10/2008 12:00:00 AM,,,0.012
06/10/2008 12:00:00 AM,,,0.021
07/10/2008 12:00:00 AM,,,0.018
08/10/2008 12:00:00 AM,,,0.014
09/10/2008 12:00:00 AM,,,0.012
10/10/2008 12:00:00 AM,,,0.012
11/10/2008 12:00:00 AM,,,0.012
12/10/2008 12:00:00 AM,,,0.013
13/10/2008 12:00:00 AM,,,0.015
14/10/2008 12:00:00 AM,,,0.017
15/10/2008 12:00:00 AM,,,0.018
16/10/2008 12:00:00 AM,,,0.014
17/10/2008 12:00:00 AM,,,0.014
18/10/2008 12:00:00 AM,,,0.014
19/10/2008 12:00:00 AM,,,0.014
20/10/2008 12:00:00 AM,,,0.012
21/10/2008 12:00:00 AM,,,0.014
22/10/2008 12:00:00 AM,,,0.019
23/10/2008 12:00:00 AM,,,0.013
24/10/2008 12:00:00 AM,,,0.014
25/10/2008 12:00:00 AM,,,0.012
26/10/2008 12:00:00 AM,,,0.010
27/10/2008 12:00:00 AM,,,0.010
28/10/2008 12:00:00 AM,,,0.013
29/10/2008 12:00:00 AM,,,0.015
30/10/2008 12:00:00 AM,,,0.012
31/10/2008 12:00:00 AM,,,0.011
01/11/2008 12:00:00 AM,,,0.009
02/11/2008 12:00:00 AM,,,0.010
03/11/2008 12:00:00 AM,,,
04/11/2008 12:00:00 AM,,,
05/11/2008 12:00:00 AM,,,
06/11/2008 12:00:00 AM,,,
07/11/2008 12:00:00 AM,,,
08/11/2008 12:00:00 AM,,,
09/11/2008 12:00:00 AM,,,
10/11/2008 12:00:00 AM,,,
11/11/2008 12:00:00 AM,,,
12/11/2008 12:00:00 AM,,,
13/11/2008 12:00:00 AM,,,
14/11/2008 12:00:00 AM,,,
15/11/2008 12:00:00 AM,,,
16/11/2008 12:00:00 AM,,,
17/11/2008 12:00:00 AM,,,
18/11/2008 12:00:00 AM,,,
19/11/2008 12:00:00 AM,,,
20/11/2008 12:00:00 AM,,,
21/11/2008 12:00:00 AM,,,
22/11/2008 12:00:00 AM,,,
23/11/2008 12:00:00 AM,,,
24/11/2008 12:00:00 AM,,,
25/11/2008 12:00:00 AM,,,
26/11/2008 12:00:00 AM,,,
27/11/2008 12:00:00 AM,,,
28/11/2008 12:00:00 AM,,,
29/11/2008 12:00:00 AM,,,
30/11/2008 12:00:00 AM,,,
01/12/2008 12:00:00 AM,,,
02/12/2008 12:00:00 AM,,,
03/12/2008 12:00:00 AM,,,
04/12/2008 12:00:00 AM,,,
05/12/2008 12:00:00 AM,,,
06/12/2008 12:00:00 AM,,,
07/12/2008 12:00:00 AM,,,
08/12/2008 12:00:00 AM,,,
09/12/2008 12:00:00 AM,,,
10/12/2008 12:00:00 AM,,,
11/12/2008 12:00:00 AM,,,
12/12/2008 12:00:00 AM,,,
13/12/2008 12:00:00 AM,,,
14/12/2008 12:00:00 AM,,,
15/12/2008 12:00:00 AM,,,
16/12/2008 12:00:00 AM,,,
17/12/2008 12:00:00 AM,,,
18/12/2008 12:00:00 AM,,,
19/12/2008 12:00:00 AM,,,
20/12/2008 12:00:00 AM,,,
21/12/2008 12:00:00 AM,,,
22/12/2008 12:00:00 AM,,,
23/12/2008 12:00:00 AM,,,
24/12/2008 12:00:00 AM,,,
25/12/2008 12:00:00 AM,,,
26/12/2008 12:00:00 AM,,,
27/12/2008 12:00:00 AM,,,
28/12/2008 12:00:00 AM,,,
29/12/2008 12:00:00 AM,,,
30/12/2008 12:00:00 AM,,,
31/12/2008 12:00:00 AM,,,
01/01/2009 12:00:00 AM,,,
02/01/2009 12:00:00 AM,,,
03/01/2009 12:00:00 AM,,,
04/01/2009 12:00:00 AM,,,
05/01/2009 12:00:00 AM,,,
06/01/2009 12:00:00 AM,,,
07/01/2009 12:00:00 AM,,,
08/01/2009 12:00:00 AM,,,
09/01/2009 12:00:00 AM,,,
10/01/2009 12:00:00 AM,,,
11/01/2009 12:00:00 AM,,,
12/01/2009 12:00:00 AM,,,
13/01/2009 12:00:00 AM,,,
14/01/2009 12:00:00 AM,,,
15/01/2009 12:00:00 AM,,,
16/01/2009 12:00:00 AM,,,
17/01/2009 12:00:00 AM,,,
18/01/2009 12:00:00 AM,,,
19/01/2009 12:00:00 AM,,,
20/01/2009 12:00:00 AM,,,
21/01/2009 12:00:00 AM,,,
22/01/2009 12:00:00 AM,,,
23/01/2009 12:00:00 AM,,,
24/01/2009 12:00:00 AM,,,
25/01/2009 12:00:00 AM,,,
26/01/2009 12:00:00 AM,,,
27/01/2009 12:00:00 AM,,,
28/01/2009 12:00:00 AM,,,
29/01/2009 12:00:00 AM,,,
30/01/2009 12:00:00 AM,,,
31/01/2009 12:00:00 AM,,,
01/02/2009 12:00:00 AM,,,
02/02/2009 12:00:00 AM,,,
03/02/2009 12:00:00 AM,,,
04/02/2009 12:00:00 AM,,,
05/02/2009 12:00:00 AM,,,
06/02/2009 12:00:00 AM,,,
07/02/2009 12:00:00 AM,,,
08/02/2009 12:00:00 AM,,,
09/02/2009 12:00:00 AM,,,
10/02/2009 12:00:00 AM,,,
11/02/2009 12:00:00 AM,,,
12/02/2009 12:00:00 AM,,,
13/02/2009 12:00:00 AM,,,
14/02/2009 12:00:00 AM,,,
15/02/2009 12:00:00 AM,,,
16/02/2009 12:00:00 AM,,,
17/02/2009 12:00:00 AM,,,
18/02/2009 12:00:00 AM,,,
19/02/2009 12:00:00 AM,,,
20/02/2009 12:00:00 AM,,,
21/02/2009 12:00:00 AM,,,
22/02/2009 12:00:00 AM,,,
23/02/2009 12:00:00 AM,,,
24/02/2009 12:00:00 AM,,,
25/02/2009 12:00:00 AM,,,
26/02/2009 12:00:00 AM,,,
27/02/2009 12:00:00 AM,,,
28/02/2009 12:00:00 AM,,,
01/03/2009 12:00:00 AM,,,0.001
02/03/2009 12:00:00 AM,,,0.000
03/03/2009 12:00:00 AM,,,0.000
04/03/2009 12:00:00 AM,,,0.000
05/03/2009 12:00:00 AM,,,0.000
06/03/2009 12:00:00 AM,,,0.000
07/03/2009 12:00:00 AM,,,0.000
08/03/2009 12:00:00 AM,,,0.000
09/03/2009 12:00:00 AM,,,0.000
10/03/2009 12:00:00 AM,,,0.000
11/03/2009 12:00:00 AM,,,0.000
12/03/2009 12:00:00 AM,,,0.000
13/03/2009 12:00:00 AM,,,0.000
14/03/2009 12:00:00 AM,,,0.000
15/03/2009 12:00:00 AM,,,0.000
16/03/2009 12:00:00 AM,,,0.000
17/03/2009 12:00:00 AM,,,0.000
18/03/2009 12:00:00 AM,,,0.000
19/03/2009 12:00:00 AM,,,0.000
20/03/2009 12:00:00 AM,,,0.000
21/03/2009 12:00:00 AM,,,
22/03/2009 12:00:00 AM,,,0.152
23/03/2009 12:00:00 AM,,,0.199
24/03/2009 12:00:00 AM,,,0.059
25/03/2009 12:00:00 AM,,,0.007
26/03/2009 12:00:00 AM,,,0.000
27/03/2009 12:00:00 AM,,,0.000
28/03/2009 12:00:00 AM,,,0.000
29/03/2009 12:00:00 AM,,,0.000
30/03/2009 12:00:00 AM,,,0.000
31/03/2009 12:00:00 AM,,,0.000
01/04/2009 12:00:00 AM,,,0.000
02/04/2009 12:00:00 AM,,,0.000
03/04/2009 12:00:00 AM,,,0.000
04/04/2009 12:00:00 AM,,,0.000
05/04/2009 12:00:00 AM,,,0.000
06/04/2009 12:00:00 AM,,,0.000
07/04/2009 12:00:00 AM,,,0.000
08/04/2009 12:00:00 AM,,,0.109
09/04/2009 12:00:00 AM,,,1.820
10/04/2009 12:00:00 AM,,,2.961
11/04/2009 12:00:00 AM,,,2.285
12/04/2009 12:00:00 AM,,,1.268
13/04/2009 12:00:00 AM,,,0.631
14/04/2009 12:00:00 AM,,,0.402
15/04/2009 12:00:00 AM,,,0.281
16/04/2009 12:00:00 AM,,,0.348
17/04/2009 12:00:00 AM,,,0.330
18/04/2009 12:00:00 AM,,,0.291
19/04/2009 12:00:00 AM,,,0.340
20/04/2009 12:00:00 AM,,,0.305
21/04/2009 12:00:00 AM,,,0.296
22/04/2009 12:00:00 AM,,,0.248
23/04/2009 12:00:00 AM,,,0.192
24/04/2009 12:00:00 AM,,,0.152
25/04/2009 12:00:00 AM,,,0.136
26/04/2009 12:00:00 AM,,,0.105
27/04/2009 12:00:00 AM,,,0.086
28/04/2009 12:00:00 AM,,,0.073
29/04/2009 12:00:00 AM,,,0.073
30/04/2009 12:00:00 AM,,,0.068
01/05/2009 12:00:00 AM,,,
02/05/2009 12:00:00 AM,,,
03/05/2009 12:00:00 AM,,,
04/05/2009 12:00:00 AM,,,0.039
05/05/2009 12:00:00 AM,,,0.039
06/05/2009 12:00:00 AM,,,0.042
07/05/2009 12:00:00 AM,,,0.037
08/05/2009 12:00:00 AM,,,0.030
09/05/2009 12:00:00 AM,,,0.033
10/05/2009 12:00:00 AM,,,0.031
11/05/2009 12:00:00 AM,,,0.025
12/05/2009 12:00:00 AM,,,0.024
13/05/2009 12:00:00 AM,,,0.070
14/05/2009 12:00:00 AM,,,
15/05/2009 12:00:00 AM,,,
16/05/2009 12:00:00 AM,,,0.041
17/05/2009 12:00:00 AM,,,0.037
18/05/2009 12:00:00 AM,,,0.033
19/05/2009 12:00:00 AM,,,
20/05/2009 12:00:00 AM,,,0.029
21/05/2009 12:00:00 AM,,,0.030
22/05/2009 12:00:00 AM,,,
23/05/2009 12:00:00 AM,,,
24/05/2009 12:00:00 AM,,,
25/05/2009 12:00:00 AM,,,0.026
26/05/2009 12:00:00 AM,,,0.039
27/05/2009 12:00:00 AM,,,0.029
28/05/2009 12:00:00 AM,,,0.021
29/05/2009 12:00:00 AM,,,0.019
30/05/2009 12:00:00 AM,,,
31/05/2009 12:00:00 AM,,,0.015
01/06/2009 12:00:00 AM,,,
02/06/2009 12:00:00 AM,,,0.013
03/06/2009 12:00:00 AM,,,0.011
04/06/2009 12:00:00 AM,,,0.011
05/06/2009 12:00:00 AM,,,0.012
06/06/2009 12:00:00 AM,,,
07/06/2009 12:00:00 AM,,,
08/06/2009 12:00:00 AM,,,0.025
09/06/2009 12:00:00 AM,,,0.023
10/06/2009 12:00:00 AM,,,0.016
11/06/2009 12:00:00 AM,,,0.013
12/06/2009 12:00:00 AM,,,0.013
13/06/2009 12:00:00 AM,,,0.013
14/06/2009 12:00:00 AM,,,0.014
15/06/2009 12:00:00 AM,,,0.034
16/06/2009 12:00:00 AM,,,
17/06/2009 12:00:00 AM,,,0.012
18/06/2009 12:00:00 AM,,,0.010
19/06/2009 12:00:00 AM,,,0.013
20/06/2009 12:00:00 AM,,,0.011
21/06/2009 12:00:00 AM,,,0.014
22/06/2009 12:00:00 AM,,,0.021
23/06/2009 12:00:00 AM,,,0.017
24/06/2009 12:00:00 AM,,,0.012
25/06/2009 12:00:00 AM,,,0.006
26/06/2009 12:00:00 AM,,,0.004
27/06/2009 12:00:00 AM,,,0.005
28/06/2009 12:00:00 AM,,,0.004
29/06/2009 12:00:00 AM,,,0.005
30/06/2009 12:00:00 AM,,,0.005
01/07/2009 12:00:00 AM,,,0.005
02/07/2009 12:00:00 AM,,,0.005
03/07/2009 12:00:00 AM,,,0.006
04/07/2009 12:00:00 AM,,,0.007
05/07/2009 12:00:00 AM,,,0.007
06/07/2009 12:00:00 AM,,,0.007
07/07/2009 12:00:00 AM,,,0.123
08/07/2009 12:00:00 AM,,,0.014
09/07/2009 12:00:00 AM,,,0.013
10/07/2009 12:00:00 AM,,,0.012
11/07/2009 12:00:00 AM,,,
12/07/2009 12:00:00 AM,,,
13/07/2009 12:00:00 AM,,,
14/07/2009 12:00:00 AM,,,0.039
15/07/2009 12:00:00 AM,,,0.028
16/07/2009 12:00:00 AM,,,0.016
17/07/2009 12:00:00 AM,,,0.011
18/07/2009 12:00:00 AM,,,0.009
19/07/2009 12:00:00 AM,,,0.009
20/07/2009 12:00:00 AM,,,0.006
