Year,month,day,05JG013,05JG006,Estimated 05JG014,Estimated Ungauged,Estimated inflow to BPL (from upstream),Portion from LD (%),Portion  from Ridge Creek (%),Portion from Iskwao Creek (%),Portion from ungauged (%),Total Portion (%)
2002,6,4,0.009,10.3,0.1229613,-0.121374826,10.31058647,99.89732423,0.087288924,1.192573287,-1.177186441,100
2002,6,5,0.007,10.3,0.1219699,-0.126912919,10.30205698,99.9800333,0.067947595,1.183937346,-1.231918244,100
2002,6,6,0.007,10.3,0.1219699,-0.126912919,10.30205698,99.9800333,0.067947595,1.183937346,-1.231918244,100
2002,6,7,0.005,10.4,0.1209785,-0.13245149,10.39352701,100.062279,0.048106865,1.163979272,-1.274365183,100
2002,6,8,0.004,10.4,0.1204828,-0.135220953,10.38926185,100.1033582,0.038501292,1.159685854,-1.301545339,100
2002,6,9,0.005,10.6,0.1209785,-0.13245149,10.59352701,100.0611033,0.047198634,1.142003979,-1.250305865,100
2002,6,10,0.049,10.7,0.1427893,-0.010713052,10.88107625,98.33586086,0.450323101,1.312271845,-0.098455808,100
2002,6,11,0.059,10.8,0.1477463,0.016922602,11.0236689,97.97101216,0.535212011,1.34026431,0.153511523,100
2002,6,12,0.043,10.8,0.1398151,-0.027300163,10.95551494,98.5804872,0.392496384,1.27620747,-0.249191057,100
2002,6,13,0.02,10.9,0.128414,-0.090923832,10.95749017,99.47533452,0.18252355,1.171928955,-0.829787028,100
2002,6,14,0.02,11,0.128414,-0.090923832,11.05749017,99.48007941,0.180872872,1.161330447,-0.82228273,100
2002,6,15,0.018,11.2,0.1274226,-0.096459304,11.2489633,99.56473059,0.160014746,1.132749718,-0.857495054,100
2002,6,16,0.051,11.4,0.1437807,-0.005184968,11.58959573,98.36408675,0.440049862,1.240601513,-0.044738123,100
2002,6,17,0.033,11.5,0.1348581,-0.054954883,11.61290322,99.02777785,0.284166667,1.161278084,-0.473222601,100
2002,6,18,0.017,11.6,0.1269269,-0.099227219,11.64469968,99.6161371,0.145989166,1.089997196,-0.852123467,100
2002,6,19,0.054,11.7,0.1452678,0.003106265,11.90237406,98.29971682,0.453691001,1.220494325,0.026097858,100
2002,6,20,0.041,11.9,0.1388237,-0.032830154,12.04699355,98.77983212,0.340333875,1.15235141,-0.272517403,100
2002,6,21,0.01,11.9,0.123457,-0.118605958,11.91485104,99.87535688,0.083928871,1.036160667,-0.995446419,100
2002,6,22,0.06,12.1,0.148242,0.019685512,12.32792751,98.15112871,0.486699812,1.202489225,0.15968225,100
2002,6,23,0.057,12.1,0.1467549,0.011396425,12.31515132,98.25295428,0.462844495,1.191661362,0.092539866,100
2002,6,24,0.097,12.3,0.1665829,0.121829412,12.68541231,96.96176756,0.764657842,1.31318475,0.960389846,100
2002,6,25,0.051,12.4,0.1437807,-0.005184968,12.58959573,98.49402843,0.405096407,1.142059706,-0.041184544,100
2002,6,26,0.017,12.5,0.1269269,-0.099227219,12.54469968,99.64367675,0.1355154,1.01179704,-0.790989192,100
2002,6,27,0.007,12.6,0.1219699,-0.126912919,12.60205698,99.98367742,0.055546487,0.967857074,-1.007080984,100
2002,6,28,0.003,12.7,0.1199871,-0.137990536,12.68499656,100.118277,0.023649987,0.945897773,-1.087824782,100
2002,6,29,0.002,12.8,0.1194914,-0.140760238,12.78073116,100.1507648,0.015648557,0.934933992,-1.101347306,100
2002,6,30,0.001,12.8,0.1189957,-0.14353006,12.77646564,100.1842009,0.007826891,0.931366337,-1.123394087,100
2002,7,1,0.001,12.9,0.1189957,-0.14353006,12.87646564,100.1827703,0.007766106,0.924133247,-1.11466969,100
2002,7,2,0.001,12.9,0.1189957,-0.14353006,12.87646564,100.1827703,0.007766106,0.924133247,-1.11466969,100
2002,7,3,0.001,12.3,0.1189957,-0.14353006,12.27646564,100.1917031,0.008145667,0.969299337,-1.169148058,100
2002,7,4,0.001,11.4,0.1189957,-0.14353006,11.37646564,100.2068688,0.008790076,1.045981272,-1.261640162,100
2002,7,5,0.001,11.3,0.1189957,-0.14353006,11.27646564,100.2087033,0.008868027,1.055257062,-1.272828421,100
2002,7,6,0.001,11.3,0.1189957,-0.14353006,11.27646564,100.2087033,0.008868027,1.055257062,-1.272828421,100
2002,7,7,0.001,11.3,0.1189957,-0.14353006,11.27646564,100.2087033,0.008868027,1.055257062,-1.272828421,100
2002,7,8,0.001,11.3,0.1189957,-0.14353006,11.27646564,100.2087033,0.008868027,1.055257062,-1.272828421,100
2002,7,9,0.001,11.4,0.1189957,-0.14353006,11.37646564,100.2068688,0.008790076,1.045981272,-1.261640162,100
2002,7,10,0.002,11.2,0.1194914,-0.140760238,11.18073116,100.1723397,0.017887918,1.068726171,-1.258953787,100
2002,7,11,0.002,11.4,0.1194914,-0.140760238,11.38073116,100.1693111,0.017573563,1.049944844,-1.236829482,100
2002,7,12,0.002,11.4,0.1194914,-0.140760238,11.38073116,100.1693111,0.017573563,1.049944844,-1.236829482,100
2002,7,13,0.002,11.3,0.1194914,-0.140760238,11.28073116,100.170812,0.017729347,1.059252262,-1.247793572,100
2002,7,14,0.002,11.2,0.1194914,-0.140760238,11.18073116,100.1723397,0.017887918,1.068726171,-1.258953787,100
2002,7,15,0.002,11.2,0.1194914,-0.140760238,11.18073116,100.1723397,0.017887918,1.068726171,-1.258953787,100
2002,7,16,0.001,11.2,0.1189957,-0.14353006,11.17646564,100.2105707,0.008947372,1.06469884,-1.284216891,100
2002,7,17,0.001,11.2,0.1189957,-0.14353006,11.17646564,100.2105707,0.008947372,1.06469884,-1.284216891,100
2002,7,18,0.001,11.2,0.1189957,-0.14353006,11.17646564,100.2105707,0.008947372,1.06469884,-1.284216891,100
2002,7,19,0.001,11.1,0.1189957,-0.14353006,11.07646564,100.2124717,0.009028151,1.074311101,-1.295810995,100
2002,7,20,0.001,11,0.1189957,-0.14353006,10.97646564,100.2144074,0.009110401,1.084098506,-1.307616352,100
2002,7,21,0.001,11,0.1189957,-0.14353006,10.97646564,100.2144074,0.009110401,1.084098506,-1.307616352,100
2002,7,22,0,11,0,-0.1463,10.8537,101.3479274,0,0,-1.347927435,100
2002,7,23,0,11,0,-0.1463,10.8537,101.3479274,0,0,-1.347927435,100
2002,7,24,0,11,0,-0.1463,10.8537,101.3479274,0,0,-1.347927435,100
2002,7,25,0,11,0,-0.1463,10.8537,101.3479274,0,0,-1.347927435,100
2002,7,26,0,10,0,-0.1463,9.8537,101.4847215,0,0,-1.484721475,100
2002,7,27,0,9.06,0,-0.1463,8.9137,101.6412937,0,0,-1.641293739,100
2002,7,28,0,9.08,0,-0.1463,8.9337,101.6376194,0,0,-1.637619351,100
2002,7,29,0,9.08,0,-0.1463,8.9337,101.6376194,0,0,-1.637619351,100
2002,7,30,0,7.65,0,-0.1463,7.5037,101.9497048,0,0,-1.949704812,100
2002,7,31,0,6.29,0,-0.1463,6.1437,102.3813012,0,0,-2.38130117,100
2002,8,1,0,5.27,0,-0.1463,5.1237,102.8553584,0,0,-2.855358432,100
2002,8,2,0,4.34,0,-0.1463,4.1937,103.4885662,0,0,-3.488566183,100
2002,8,3,0,4.34,0,-0.1463,4.1937,103.4885662,0,0,-3.488566183,100
2002,8,4,0,4.35,0,-0.1463,4.2037,103.4802674,0,0,-3.480267383,100
2002,8,5,0,4.35,0,-0.1463,4.2037,103.4802674,0,0,-3.480267383,100
2002,8,6,0.001,4.38,0.1189957,-0.14353006,4.35646564,100.5402168,0.022954387,2.731473397,-3.294644591,100
2002,8,7,0.004,4.32,0.1204828,-0.135220953,4.309261847,100.2491878,0.092823322,2.795903435,-3.137914522,100
2002,8,8,0.011,4.31,0.1239527,-0.115837209,4.329115491,99.5584435,0.254093475,2.863233847,-2.675770823,100
2002,8,9,0.211,4.4,0.2230927,0.435517439,5.269610139,83.49763804,4.004091279,4.233571253,8.264699425,100
2002,8,10,0.206,3.3,0.2206142,0.421791663,4.148405863,79.54862925,4.965762917,5.318047638,10.16756019,100
2002,8,11,0.287,2.21,0.2607659,0.643782455,3.401548355,64.97041257,8.437334121,7.666094166,18.92615914,100
2002,8,12,0.446,2.08,0.3395822,1.077268585,3.942850785,52.75370826,11.31161244,8.612605917,27.32207338,100
2002,8,13,0.23,2.07,0.232511,0.487648218,3.020159218,68.53943288,7.615492542,7.698633854,16.14644073,100
2002,8,14,0.281,2.07,0.2577917,0.627365504,3.236157204,63.96475417,8.683138127,7.96598199,19.38612571,100
2002,8,15,0.295,2.07,0.2647315,0.665665051,3.295396551,62.81489855,8.951881677,8.033373099,20.19984667,100
2002,8,16,0.189,2.07,0.2121873,0.375101743,2.846289043,72.72627512,6.64022512,7.454875341,13.17862442,100
2002,8,17,0.131,2.04,0.1834367,0.215547548,2.569984248,79.37791844,5.097307508,7.137658535,8.387115517,100
2002,8,18,0.104,2.04,0.1700528,0.141135583,2.455188383,83.08934721,4.235927505,6.926262815,5.748462469,100
2002,8,19,0.086,2.04,0.1611302,0.091479346,2.378609546,85.76439135,3.615557675,6.774134084,3.845916891,100
2002,8,20,0.063,2.03,0.1497291,0.027973527,2.270702627,89.39964115,2.774471622,6.593954586,1.231932647,100
2002,8,21,0.056,2.01,0.1462592,0.008633157,2.220892357,90.50416125,2.52150897,6.585605085,0.388724699,100
2002,8,22,0.047,2.02,0.1417979,-0.016241612,2.192556288,92.12990386,2.143616575,6.467241037,-0.740761471,100
2002,8,23,0.032,2.01,0.1343624,-0.05772101,2.11864139,94.87211991,1.510401909,6.341913295,-2.724435112,100
2002,8,24,0.029,2,0.1328753,-0.066020107,2.095855193,95.42644007,1.383683381,6.339908426,-3.150031882,100
2002,8,25,0.023,2.01,0.1299011,-0.082621518,2.080279582,96.62162804,1.105620619,6.244405854,-3.971654509,100
2002,8,26,0.015,2.02,0.1259355,-0.104763406,2.056172095,98.24080413,0.729510922,6.124754846,-5.095069901,100
2002,8,27,0.01,2.03,0.123457,-0.118605958,2.044851042,99.27373478,0.489033176,6.037456884,-5.800224836,100
2002,8,28,0.008,2.01,0.1224656,-0.124143813,2.016321787,99.68646935,0.396762067,6.073713075,-6.156944488,100
2002,8,29,0.006,2.01,0.1214742,-0.129682145,2.007792055,100.1099688,0.298835728,6.050138494,-6.458943024,100
2002,8,30,0.029,2.06,0.1328753,-0.066020107,2.155855193,95.55372766,1.345173836,6.163461276,-3.062362769,100
2002,8,31,0.107,2.02,0.1715399,0.149407869,2.447947769,82.51810051,4.371008294,7.007498371,6.10339283,100
2002,9,1,0.056,2.04,0.1462592,0.008633157,2.250892357,90.63072224,2.487902179,6.497831828,0.383543757,100
2002,9,2,0.077,2,0.1566689,0.06663675,2.30030565,86.9449675,3.347381249,6.81078621,2.896865039,100
2002,9,3,0.041,2.03,0.1388237,-0.032830154,2.176993546,93.24786487,1.883331261,6.376853999,-1.508050129,100
2002,9,4,0.023,2.03,0.1299011,-0.082621518,2.100279582,96.65379872,1.095092301,6.184943238,-3.933834263,100
2002,9,5,0.019,2.05,0.1279183,-0.093691508,2.103226792,97.4692795,0.90337381,6.082002212,-4.45465552,100
2002,9,6,0.05,2.09,0.143285,-0.00794895,2.27533605,91.85456364,2.197477599,6.297311555,-0.349352791,100
2002,9,7,0.053,2.06,0.1447721,0.00034264,2.25811474,91.22654238,2.347090653,6.41119326,0.01517371,100
2002,9,8,0.063,2.05,0.1497291,0.027973527,2.290702627,89.4921923,2.750247861,6.536383127,1.22117671,100
2002,9,9,0.04,2.05,0.138328,-0.035595328,2.192732672,93.49064873,1.82420778,6.308475345,-1.623331857,100
2002,9,10,0.026,2.05,0.1313882,-0.074320276,2.133067924,96.10570657,1.218901644,6.159588193,-3.484196412,100
2002,9,11,0.021,2.05,0.1289097,-0.088156275,2.111753425,97.07572747,0.994434281,6.104391661,-4.174553417,100
2002,9,12,0.011,2.04,0.1239527,-0.115837209,2.059115491,99.07166495,0.534209958,6.019706061,-5.625580969,100
2002,9,13,0.01,2.04,0.123457,-0.118605958,2.054851042,99.27726917,0.48665328,6.008075402,-5.771997852,100
2002,9,14,0.008,2.05,0.1224656,-0.124143813,2.056321787,99.69256821,0.389044169,5.955565942,-6.037178321,100
2002,9,15,0.01,2.05,0.123457,-0.118605958,2.064851042,99.28076933,0.484296436,5.978978507,-5.744044272,100
2002,9,16,0.008,2.06,0.1224656,-0.124143813,2.066321787,99.69405603,0.387161383,5.926743878,-6.007961292,100
2002,9,17,0.006,2.06,0.1214742,-0.129682145,2.057792055,100.1072968,0.291574651,5.903132909,-6.302004353,100
2002,9,18,0.005,2.07,0.1209785,-0.13245149,2.063527011,100.3136857,0.242303589,5.862704941,-6.418694247,100
2002,9,19,0.004,2.07,0.1204828,-0.135220953,2.059261847,100.5214564,0.19424436,5.850776102,-6.566476891,100
2002,9,20,0.005,2.04,0.1209785,-0.13245149,2.033527011,100.3183134,0.245878219,5.949195628,-6.513387273,100
2002,9,21,0.004,2.06,0.1204828,-0.135220953,2.049261847,100.524001,0.195192235,5.879326753,-6.598520023,100
2002,9,22,0.005,2.08,0.1209785,-0.13245149,2.073527011,100.3121729,0.241135031,5.83443087,-6.387738806,100
2002,9,23,0.042,2.08,0.1393194,-0.030065099,2.231254301,93.22110883,1.882349313,6.243994687,-1.347452825,100
2002,9,24,0.038,2.09,0.1373366,-0.041126034,2.224210566,93.96592353,1.708471337,6.174622226,-1.849017091,100
2002,9,25,0.018,2.09,0.1274226,-0.096459304,2.138963296,97.71088657,0.841529167,5.957213022,-4.509628758,100
2002,9,26,0.01,2.08,0.123457,-0.118605958,2.094851042,99.29106931,0.47736091,5.893354588,-5.661784806,100
2002,9,27,0.007,2.1,0.1219699,-0.126912919,2.102056981,99.90214439,0.333007148,5.802406934,-6.037558477,100
2002,9,28,0.007,2.1,0.1219699,-0.126912919,2.102056981,99.90214439,0.333007148,5.802406934,-6.037558477,100
2002,9,29,0.008,2.12,0.1224656,-0.124143813,2.126321787,99.70268908,0.376236563,5.759504547,-5.838430189,100
2002,9,30,0.007,2.13,0.1219699,-0.126912919,2.132056981,99.90352131,0.328321432,5.720761739,-5.952604484,100
2002,10,1,0.021,2.12,0.1289097,-0.088156275,2.181753425,97.16955067,0.962528568,5.908536616,-4.040615853,100
2002,10,2,0.018,2.13,0.1274226,-0.096459304,2.178963296,97.75290863,0.826080918,5.847854355,-4.426843908,100
2002,10,3,0.015,2.93,0.1259355,-0.104763406,2.966172095,98.78051262,0.505702283,4.245724657,-3.531939556,100
2002,10,4,0.009,4.3,0.1229613,-0.121374826,4.310586474,99.75440757,0.208788295,2.852542241,-2.815738107,100
2002,10,5,0.009,4.28,0.1229613,-0.121374826,4.290586474,99.75326277,0.209761534,2.865838988,-2.828863297,100
2002,10,6,0.01,4.3,0.123457,-0.118605958,4.314851042,99.65581565,0.231757711,2.86121117,-2.748784532,100
2002,10,7,0.013,3.28,0.1249441,-0.110300069,3.307644031,99.16423803,0.393028992,3.7774349,-3.33470192,100
2002,10,8,0.017,2.09,0.1269269,-0.099227219,2.134699681,97.90604356,0.796364948,5.94589024,-4.648298751,100
2002,10,9,0.016,2.09,0.1264312,-0.101995252,2.130435948,98.10198717,0.751019998,5.934522469,-4.787529641,100
2002,10,10,0.017,2.1,0.1269269,-0.099227219,2.144699681,97.91580697,0.792651771,5.91816659,-4.626625326,100
2002,10,11,0.041,2.08,0.1388237,-0.032830154,2.226993546,93.39946242,1.841047096,6.233682188,-1.474191698,100
2002,10,12,0.023,2.07,0.1299011,-0.082621518,2.140279582,96.71633637,1.07462596,6.069351924,-3.860314256,100
2002,10,13,0.016,2.09,0.1264312,-0.101995252,2.130435948,98.10198717,0.751019998,5.934522469,-4.787529641,100
2002,10,14,0.015,2.08,0.1259355,-0.104763406,2.116172095,98.29068276,0.708827039,5.951099172,-4.950608969,100
2002,10,15,0.014,2.09,0.1254398,-0.107531678,2.121908122,98.49625335,0.659783515,5.911650871,-5.067687736,100
2002,10,16,0.014,2.08,0.1254398,-0.107531678,2.111908122,98.48913303,0.662907626,5.93964286,-5.091683513,100
2002,10,17,0.013,2.09,0.1249441,-0.110300069,2.117644031,98.69458556,0.613889767,5.900146492,-5.208621818,100
2002,10,18,0.011,2.12,0.1239527,-0.115837209,2.139115491,99.10638341,0.514231235,5.79457727,-5.415191918,100
2002,10,19,0.011,2.09,0.1239527,-0.115837209,2.109115491,99.09367264,0.521545645,5.876999175,-5.492217457,100
2002,10,20,0.012,2.07,0.1244484,-0.11306858,2.09337982,98.8831544,0.573235678,5.944855242,-5.401245317,100
2002,10,21,0.012,2.13,0.1244484,-0.11306858,2.15337982,98.91427326,0.557263511,5.779212697,-5.25074947,100
2002,10,22,0.013,2.11,0.1249441,-0.110300069,2.137644031,98.70679914,0.608146156,5.844944162,-5.159889459,100
2002,10,23,0.013,2.09,0.1249441,-0.110300069,2.117644031,98.69458556,0.613889767,5.900146492,-5.208621818,100
2002,10,24,0.03,2.09,0.133371,-0.063253622,2.190117378,95.42867524,1.369789597,6.08967361,-2.888138446,100
2002,10,25,0.029,2.1,0.1328753,-0.066020107,2.195855193,95.63472156,1.320669964,6.051186818,-3.006578347,100
2002,10,26,0.038,2.1,0.1373366,-0.041126034,2.234210566,93.99293117,1.700824469,6.14698552,-1.840741161,100
2002,10,27,0.031,2.09,0.1338667,-0.060487256,2.194379444,95.2433275,1.412700073,6.100435382,-2.756462952,100
2002,10,28,0.027,2.1,0.1318839,-0.071553434,2.187330466,96.00744069,1.23438138,6.029445575,-3.271267645,100
2002,10,29,0.022,2.1,0.1294054,-0.085388837,2.166016563,96.9521672,1.015689371,5.974349513,-3.942206083,100
2002,10,30,0.021,2.09,0.1289097,-0.088156275,2.151753425,97.13008821,0.975948255,5.99091413,-4.096950596,100
2002,10,31,0.021,2.08,0.1289097,-0.088156275,2.141753425,97.11668839,0.980505027,6.018886137,-4.116079552,100
2002,11,1,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,2,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,3,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,4,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,5,0,2.08,0,-0.1463,1.9337,107.5658065,0,0,-7.565806485,100
2002,11,6,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,7,0,2.11,0,-0.1463,1.9637,107.4502215,0,0,-7.450221521,100
2002,11,8,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,9,0,2.11,0,-0.1463,1.9637,107.4502215,0,0,-7.450221521,100
2002,11,10,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,11,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,12,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,13,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,14,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,15,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,16,0,2.09,0,-0.1463,1.9437,107.5268817,0,0,-7.52688172,100
2002,11,17,0,2.11,0,-0.1463,1.9637,107.4502215,0,0,-7.450221521,100
2002,11,18,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,19,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,20,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,21,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,22,0,2.1,0,-0.1463,1.9537,107.4883554,0,0,-7.488355428,100
2002,11,23,0,2.07,0,-0.1463,1.9237,107.6051359,0,0,-7.605135936,100
2002,11,24,0,2.08,0,-0.1463,1.9337,107.5658065,0,0,-7.565806485,100
2002,11,25,0,2.07,0,-0.1463,1.9237,107.6051359,0,0,-7.605135936,100
2002,11,26,0,2.08,0,-0.1463,1.9337,107.5658065,0,0,-7.565806485,100
2002,11,27,0,1.14,0,-0.1463,0.9937,114.7227533,0,0,-14.72275335,100
2002,11,28,0,0.11,0,-0.1463,-0.0363,-303.030303,0,0,403.030303,100
2002,11,29,0,0.977,0,-0.1463,0.8307,117.6116528,0,0,-17.61165282,100
2002,11,30,0,1.99,0,-0.1463,1.8437,107.9351304,0,0,-7.935130444,100
2002,12,1,0,1.99,0,-0.0956,1.8944,105.0464527,0,0,-5.046452703,100
2002,12,2,0,1.97,0,-0.0956,1.8744,105.1002988,0,0,-5.100298762,100
2002,12,3,0,1.97,0,-0.0956,1.8744,105.1002988,0,0,-5.100298762,100
2002,12,4,0,1.96,0,-0.0956,1.8644,105.127655,0,0,-5.12765501,100
2002,12,5,0,1.96,0,-0.0956,1.8644,105.127655,0,0,-5.12765501,100
2002,12,6,0,1.96,0,-0.0956,1.8644,105.127655,0,0,-5.12765501,100
2002,12,7,0,1.93,0,-0.0956,1.8344,105.2115133,0,0,-5.211513301,100
2002,12,8,0,1.95,0,-0.0956,1.8544,105.1553063,0,0,-5.155306299,100
2002,12,9,0,1.97,0,-0.0956,1.8744,105.1002988,0,0,-5.100298762,100
2002,12,10,0,1.97,0,-0.0956,1.8744,105.1002988,0,0,-5.100298762,100
2002,12,11,0,1.96,0,-0.0956,1.8644,105.127655,0,0,-5.12765501,100
2002,12,12,0,1.96,0,-0.0956,1.8644,105.127655,0,0,-5.12765501,100
2002,12,13,0,1.96,0,-0.0956,1.8644,105.127655,0,0,-5.12765501,100
2002,12,14,0,1.96,0,-0.0956,1.8644,105.127655,0,0,-5.12765501,100
2002,12,15,0,1.97,0,-0.0956,1.8744,105.1002988,0,0,-5.100298762,100
2002,12,16,0,1.93,0,-0.0956,1.8344,105.2115133,0,0,-5.211513301,100
2002,12,17,0,1.9,0,-0.0956,1.8044,105.2981601,0,0,-5.298160053,100
2002,12,18,0,1.91,0,-0.0956,1.8144,105.2689594,0,0,-5.268959436,100
2002,12,19,0,1.91,0,-0.0956,1.8144,105.2689594,0,0,-5.268959436,100
2002,12,20,0,1.91,0,-0.0956,1.8144,105.2689594,0,0,-5.268959436,100
2002,12,21,0,1.9,0,-0.0956,1.8044,105.2981601,0,0,-5.298160053,100
2002,12,22,0,1.89,0,-0.0956,1.7944,105.3276861,0,0,-5.327686135,100
2002,12,23,0,1.89,0,-0.0956,1.7944,105.3276861,0,0,-5.327686135,100
2002,12,24,0,1.88,0,-0.0956,1.7844,105.3575432,0,0,-5.357543152,100
2002,12,25,0,1.88,0,-0.0956,1.7844,105.3575432,0,0,-5.357543152,100
2002,12,26,0,1.9,0,-0.0956,1.8044,105.2981601,0,0,-5.298160053,100
2002,12,27,0,1.89,0,-0.0956,1.7944,105.3276861,0,0,-5.327686135,100
2002,12,28,0,1.89,0,-0.0956,1.7944,105.3276861,0,0,-5.327686135,100
2002,12,29,0,1.89,0,-0.0956,1.7944,105.3276861,0,0,-5.327686135,100
2002,12,30,0,1.88,0,-0.0956,1.7844,105.3575432,0,0,-5.357543152,100
2002,12,31,0,1.87,0,-0.0956,1.7744,105.3877367,0,0,-5.3877367,100
2003,1,1,0,1.86,0,-0.0956,1.7644,105.4182725,0,0,-5.418272501,100
2003,1,2,0,1.83,0,-0.0956,1.7344,105.5119926,0,0,-5.51199262,100
2003,1,3,0,1.8,0,-0.0956,1.7044,105.609012,0,0,-5.609011969,100
2003,1,4,0,1.78,0,-0.0956,1.6844,105.6756115,0,0,-5.675611494,100
2003,1,5,0,1.77,0,-0.0956,1.6744,105.7095079,0,0,-5.709507883,100
2003,1,6,0,1.76,0,-0.0956,1.6644,105.7438116,0,0,-5.743811584,100
2003,1,7,0,1.76,0,-0.0956,1.6644,105.7438116,0,0,-5.743811584,100
2003,1,8,0,1.75,0,-0.0956,1.6544,105.77853,0,0,-5.778529981,100
2003,1,9,0,1.74,0,-0.0956,1.6444,105.8136706,0,0,-5.81367064,100
2003,1,10,0,1.73,0,-0.0956,1.6344,105.8492413,0,0,-5.849241312,100
2003,1,11,0,1.72,0,-0.0956,1.6244,105.8852499,0,0,-5.885249938,100
2003,1,12,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,13,0,1.69,0,-0.0956,1.5944,105.995986,0,0,-5.995985951,100
2003,1,14,0,1.68,0,-0.0956,1.5844,106.0338298,0,0,-6.033829841,100
2003,1,15,0,1.67,0,-0.0956,1.5744,106.0721545,0,0,-6.072154472,100
2003,1,16,0,1.66,0,-0.0956,1.5644,106.1109691,0,0,-6.110969062,100
2003,1,17,0,1.66,0,-0.0956,1.5644,106.1109691,0,0,-6.110969062,100
2003,1,18,0,1.67,0,-0.0956,1.5744,106.0721545,0,0,-6.072154472,100
2003,1,19,0,1.69,0,-0.0956,1.5944,105.995986,0,0,-5.995985951,100
2003,1,20,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,21,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,22,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,23,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,24,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,1,25,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,1,26,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,1,27,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,28,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,29,0,1.7,0,-0.0956,1.6044,105.9586138,0,0,-5.958613812,100
2003,1,30,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,1,31,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,2,1,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,2,2,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,2,3,0,1.71,0,-0.0956,1.6144,105.9217047,0,0,-5.921704658,100
2003,2,4,0,1.72,0,-0.0956,1.6244,105.8852499,0,0,-5.885249938,100
2003,2,5,0,1.72,0,-0.0956,1.6244,105.8852499,0,0,-5.885249938,100
2003,2,6,0,1.72,0,-0.0956,1.6244,105.8852499,0,0,-5.885249938,100
2003,2,7,0,1.72,0,-0.0956,1.6244,105.8852499,0,0,-5.885249938,100
2003,2,8,0,1.73,0,-0.0956,1.6344,105.8492413,0,0,-5.849241312,100
2003,2,9,0,1.73,0,-0.0956,1.6344,105.8492413,0,0,-5.849241312,100
2003,2,10,0,1.73,0,-0.0956,1.6344,105.8492413,0,0,-5.849241312,100
2003,2,11,0,1.74,0,-0.0956,1.6444,105.8136706,0,0,-5.81367064,100
2003,2,12,0,1.74,0,-0.0956,1.6444,105.8136706,0,0,-5.81367064,100
2003,2,13,0,1.74,0,-0.0956,1.6444,105.8136706,0,0,-5.81367064,100
2003,2,14,0,1.75,0,-0.0956,1.6544,105.77853,0,0,-5.778529981,100
2003,2,15,0,1.75,0,-0.0956,1.6544,105.77853,0,0,-5.778529981,100
2003,2,16,0,1.76,0,-0.0956,1.6644,105.7438116,0,0,-5.743811584,100
2003,2,17,0,1.76,0,-0.0956,1.6644,105.7438116,0,0,-5.743811584,100
2003,2,18,0,1.77,0,-0.0956,1.6744,105.7095079,0,0,-5.709507883,100
2003,2,19,0,1.77,0,-0.0956,1.6744,105.7095079,0,0,-5.709507883,100
2003,2,20,0,1.78,0,-0.0956,1.6844,105.6756115,0,0,-5.675611494,100
